Timestamp,PPG1,PPG2,PPG3,PPG4,PPG5
2025-05-27 16:52:55.400,58469,12072,8535,31010,62067
2025-05-27 16:52:55.463,58485,12060,8544,31014,62091
2025-05-27 16:52:55.465,58476,12052,8525,31021,62072
2025-05-27 16:52:55.467,58468,12058,8529,31031,62092
2025-05-27 16:52:55.478,58488,12047,8527,31026,62093
2025-05-27 16:52:55.480,58507,12058,8529,31040,62100
2025-05-27 16:52:55.482,58520,12065,8518,31029,62100
2025-05-27 16:52:55.484,58527,12049,8527,31025,62103
2025-05-27 16:52:55.486,58561,12054,8511,31023,62098
2025-05-27 16:52:55.490,58571,12040,8525,31027,62098
2025-05-27 16:52:55.492,58587,12038,8521,31019,62096
2025-05-27 16:52:55.494,58631,12038,8499,31031,62114
2025-05-27 16:52:55.496,58657,12046,8510,31055,62112
2025-05-27 16:52:55.498,58673,12025,8503,31053,62114
2025-05-27 16:52:55.500,58701,12032,8514,31045,62114
2025-05-27 16:52:55.502,58739,12025,8505,31052,62114
2025-05-27 16:52:55.504,58794,12021,8481,31042,62100
2025-05-27 16:52:55.505,58830,12012,8473,31046,62097
2025-05-27 16:52:55.507,58908,11995,8487,31041,62078
2025-05-27 16:52:55.510,58998,11987,8472,31039,62082
2025-05-27 16:52:55.918,59083,11986,8473,31025,62051
2025-05-27 16:52:55.919,59179,11992,8469,31034,62031
2025-05-27 16:52:55.920,59258,11976,8467,31041,62028
2025-05-27 16:52:55.922,59379,11959,8460,31040,62038
2025-05-27 16:52:55.923,59472,11959,8443,31047,62019
2025-05-27 16:52:55.925,59568,11947,8445,31053,62034
2025-05-27 16:52:55.926,59668,11937,8441,31046,62009
2025-05-27 16:52:55.926,59772,11952,8440,31046,61981
2025-05-27 16:52:55.927,59838,11934,8433,31048,61973
2025-05-27 16:52:55.928,59895,11923,8421,31033,61938
2025-05-27 16:52:55.929,59952,11909,8434,31015,61905
2025-05-27 16:52:55.929,60012,11914,8427,30987,61852
2025-05-27 16:52:55.930,60091,11920,8414,30993,61846
2025-05-27 16:52:55.931,60117,11916,8413,30977,61815
2025-05-27 16:52:55.932,60158,11914,8421,30965,61776
2025-05-27 16:52:55.933,60204,11886,8403,30954,61751
2025-05-27 16:52:55.934,60249,11907,8407,30959,61750
2025-05-27 16:52:55.935,60267,11907,8396,30950,61731
2025-05-27 16:52:55.936,60290,11916,8414,30947,61728
2025-05-27 16:52:55.937,60308,11905,8407,30946,61712
2025-05-27 16:52:55.939,60339,11905,8397,30949,61702
2025-05-27 16:52:55.940,60351,11912,8389,30926,61720
2025-05-27 16:52:55.941,60351,11912,8389,30926,61720
2025-05-27 16:52:55.943,60381,11892,8403,30950,61703
2025-05-27 16:52:55.944,60365,11929,8395,30938,61692
2025-05-27 16:52:55.945,60373,11901,8405,30946,61698
2025-05-27 16:52:55.946,60365,11890,8396,30941,61698
2025-05-27 16:52:55.947,60370,11918,8404,30950,61693
2025-05-27 16:52:55.947,60368,11900,8373,30933,61700
2025-05-27 16:52:55.948,60376,11898,8394,30952,61703
2025-05-27 16:52:55.949,60383,11882,8371,30939,61705
2025-05-27 16:52:55.950,60387,11884,8356,30950,61695
2025-05-27 16:52:55.950,60395,11893,8379,30949,61693
2025-05-27 16:52:55.951,60419,11870,8370,30942,61689
2025-05-27 16:52:55.952,60433,11876,8375,30948,61687
2025-05-27 16:52:55.953,60439,11881,8359,30951,61687
2025-05-27 16:52:55.954,60429,11872,8362,30944,61710
2025-05-27 16:52:55.956,60434,11882,8357,30953,61687
2025-05-27 16:52:55.957,60454,11888,8365,30956,61703
2025-05-27 16:52:55.957,60449,11861,8343,30956,61705
2025-05-27 16:52:55.958,60455,11865,8349,30972,61705
2025-05-27 16:52:55.959,60455,11865,8349,30972,61705
2025-05-27 16:52:55.960,60468,11876,8360,30957,61708
2025-05-27 16:52:55.960,60489,11856,8338,30965,61722
2025-05-27 16:52:55.961,60488,11871,8342,30986,61718
2025-05-27 16:52:55.962,60503,11863,8340,30976,61720
2025-05-27 16:52:55.963,60514,11872,8322,30977,61706
