Timestamp,PPG1,PPG2,PPG3,PPG4,PPG5,PPG6
2025-02-21 17:59:27.190,56598,17004,9714,4,193029,272549
2025-02-21 17:59:27.440,56515,17087,9739,4,193238,272899
2025-02-21 17:59:27.442,55905,16889,9565,3,192455,272010
2025-02-21 17:59:27.454,55927,16838,9504,4,191784,271165
2025-02-21 17:59:27.582,56101,16915,9591,4,192100,271545
2025-02-21 17:59:27.757,56328,16978,9661,3,192552,272049
2025-02-21 17:59:27.760,56713,17016,9729,3,193149,272672
2025-02-21 17:59:27.897,56280,16885,9629,2,192786,272413
2025-02-21 17:59:28.077,55969,16730,9521,4,192179,271731
2025-02-21 17:59:28.079,55978,16679,9475,4,191788,271283
2025-02-21 17:59:28.212,56558,16901,9619,2,192351,271984
2025-02-21 17:59:28.249,56959,17160,9786,4,193301,273148
2025-02-21 17:59:28.385,56519,16946,9635,4,192746,272552
2025-02-21 17:59:28.527,55856,16652,9437,4,191671,271221
2025-02-21 17:59:28.554,55976,16592,9414,4,191360,270794
2025-02-21 17:59:28.757,56015,16649,9485,4,191740,271066
2025-02-21 17:59:28.759,56795,16976,9728,3,193200,272792
2025-02-21 17:59:28.903,56786,17146,9832,3,193562,273540
2025-02-21 17:59:29.135,56000,16874,9625,3,192634,272466
2025-02-21 17:59:29.137,55937,16648,9537,3,192304,271659
2025-02-21 17:59:29.157,55882,16635,9576,4,192779,272255
2025-02-21 17:59:29.274,56505,16803,9694,4,193151,272644
2025-02-21 17:59:29.446,56604,16943,9767,4,193404,273082
2025-02-21 17:59:29.450,56163,16832,9623,3,192767,272402
2025-02-21 17:59:29.590,55871,16726,9493,3,191840,271371
2025-02-21 17:59:29.766,55956,16594,9443,5,191550,270865
2025-02-21 17:59:29.768,56574,16719,9587,3,192738,272164
2025-02-21 17:59:29.905,56942,16952,9750,4,193470,273196
2025-02-21 17:59:29.954,56540,16888,9681,4,193093,272912
2025-02-21 17:59:30.088,55918,16693,9535,3,192372,272012
2025-02-21 17:59:30.232,55895,16660,9537,4,192272,271873
2025-02-21 17:59:30.246,56197,16675,9576,3,192401,271911
2025-02-21 17:59:30.453,56578,16728,9636,3,193040,272478
2025-02-21 17:59:30.456,56348,16736,9605,4,193021,272483
2025-02-21 17:59:30.592,55642,16503,9401,5,192133,271455
2025-02-21 17:59:30.772,55758,16427,9344,3,191457,270596
2025-02-21 17:59:30.774,55809,16464,9418,3,191807,270906
2025-02-21 17:59:30.973,56433,16725,9606,3,192914,272162
2025-02-21 17:59:30.975,56671,16805,9662,3,193228,272645
2025-02-21 17:59:31.144,56107,16579,9476,3,192466,271739
2025-02-21 17:59:31.147,55651,16399,9362,3,192071,271168
2025-02-21 17:59:31.286,55647,16403,9415,3,192356,271393
2025-02-21 17:59:31.460,56040,16558,9541,3,192871,271964
2025-02-21 17:59:31.463,56385,16801,9686,3,193447,272731
2025-02-21 17:59:31.607,56040,16683,9554,6,192847,272101
2025-02-21 17:59:31.645,55522,16319,9298,4,191702,270596
2025-02-21 17:59:31.781,55500,16207,9236,4,191240,269953
2025-02-21 17:59:31.924,55890,16336,9353,4,191929,270552
2025-02-21 17:59:31.937,56515,16686,9589,4,193304,272222
2025-02-21 17:59:32.152,56481,16835,9663,4,193443,272730
2025-02-21 17:59:32.154,55727,16604,9460,3,192474,271575
2025-02-21 17:59:32.298,55677,16354,9324,4,191889,270675
2025-02-21 17:59:32.342,55831,16362,9366,4,192194,270920
2025-02-21 17:59:32.480,56571,16660,9579,4,193311,272180
2025-02-21 17:59:32.678,56440,16753,9617,3,193430,272478
2025-02-21 17:59:32.680,55814,16600,9456,3,192621,271582
2025-02-21 17:59:32.844,55635,16497,9351,4,191601,270492
2025-02-21 17:59:32.847,55743,16305,9282,4,191379,269947
2025-02-21 17:59:32.985,56282,16452,9431,3,192667,271285
2025-02-21 17:59:33.033,56443,16706,9648,3,193790,272661
2025-02-21 17:59:33.165,55568,16579,9634,3,193732,272595
2025-02-21 17:59:33.306,55127,16428,9538,3,193168,271950
2025-02-21 17:59:33.337,55325,16445,9493,5,192960,271746
2025-02-21 17:59:33.482,56089,16571,9575,4,193117,271931
2025-02-21 17:59:33.624,56450,16636,9649,4,193570,272396
2025-02-21 17:59:33.641,56100,16548,9549,4,193051,271860
2025-02-21 17:59:33.858,55576,16356,9384,3,192174,270813
2025-02-21 17:59:33.861,55712,16279,9322,4,191519,269992
2025-02-21 17:59:33.997,55828,16344,9387,4,191808,270194
2025-02-21 17:59:34.033,56365,16603,9564,4,192963,271578
2025-02-21 17:59:34.173,56376,16585,9574,4,193180,271946
2025-02-21 17:59:34.314,55805,16356,9407,3,192511,271191
2025-02-21 17:59:34.333,55573,16199,9297,5,191829,270289
2025-02-21 17:59:34.494,55739,16225,9322,3,191839,270252
2025-02-21 17:59:34.525,56255,16446,9473,4,192533,271008
2025-02-21 17:59:34.635,56299,16562,9535,3,192816,271371
2025-02-21 17:59:34.813,55696,16242,9330,4,192002,270302
2025-02-21 17:59:34.828,55243,15965,9162,3,191108,269122
2025-02-21 17:59:34.952,55283,15903,9150,3,190926,268756
2025-02-21 17:59:35.130,55573,16032,9286,4,191899,269646
2025-02-21 17:59:35.132,55940,16379,9574,4,193530,271497
2025-02-21 17:59:35.272,55645,16480,9617,4,193608,271871
2025-02-21 17:59:35.448,55027,16127,9336,4,192319,270308
2025-02-21 17:59:35.451,55052,16030,9334,3,192623,270366
2025-02-21 17:59:35.639,55054,16047,9410,3,193096,270904
2025-02-21 17:59:35.641,55980,16378,9662,3,194172,272194
2025-02-21 17:59:35.816,55739,16431,9671,3,194126,272381
2025-02-21 17:59:35.824,55231,16224,9522,3,193210,271327
2025-02-21 17:59:36.018,54924,16030,9425,4,192708,270703
2025-02-21 17:59:36.025,54849,16020,9445,3,192585,270455
2025-02-21 17:59:36.195,55561,16251,9606,3,193388,271463
2025-02-21 17:59:36.228,55982,16537,9785,4,194187,272515
2025-02-21 17:59:36.344,55541,16495,9711,3,193853,272363
2025-02-21 17:59:36.517,55474,16416,9591,2,193062,271492
2025-02-21 17:59:36.520,55728,16442,9570,3,192856,271269
2025-02-21 17:59:36.658,56172,16432,9602,3,193060,271327
2025-02-21 17:59:36.840,56474,16518,9683,3,193541,271838
2025-02-21 17:59:36.843,56147,16447,9601,4,193061,271326
2025-02-21 17:59:36.974,55620,16204,9410,2,191993,270162
2025-02-21 17:59:37.148,55545,16125,9357,3,191412,269399
2025-02-21 17:59:37.151,55725,16250,9475,4,192143,270036
2025-02-21 17:59:37.344,56426,16541,9720,3,193744,271855
2025-02-21 17:59:37.349,56334,16576,9806,2,194202,272623
2025-02-21 17:59:37.530,55406,16304,9650,3,193588,271937
2025-02-21 17:59:37.533,55414,16221,9601,3,193229,271459
2025-02-21 17:59:37.674,55681,16275,9605,3,193120,271439
2025-02-21 17:59:37.717,56425,16558,9782,4,193712,271922
2025-02-21 17:59:37.904,56387,16652,9823,4,193908,272241
2025-02-21 17:59:37.920,55681,16267,9560,3,192800,270873
2025-02-21 17:59:38.045,55506,16095,9424,3,191850,269771
2025-02-21 17:59:38.217,55326,16085,9438,4,191874,269674
2025-02-21 17:59:38.219,55954,16326,9630,3,192992,270932
2025-02-21 17:59:38.361,56385,16660,9865,4,194150,272434
2025-02-21 17:59:38.540,55985,16613,9816,3,193870,272381
2025-02-21 17:59:38.542,55344,16215,9573,4,192899,271105
2025-02-21 17:59:38.680,55393,16108,9519,4,192778,270886
2025-02-21 17:59:38.716,55913,16273,9649,2,193243,271260
2025-02-21 17:59:38.909,56470,16566,9845,4,194190,272362
2025-02-21 17:59:38.915,56132,16561,9783,3,193841,272125
2025-02-21 17:59:39.044,55562,16382,9589,3,192750,270986
2025-02-21 17:59:39.225,55665,16215,9485,4,192099,270047
2025-02-21 17:59:39.227,55405,16125,9479,3,192359,270196
2025-02-21 17:59:39.366,56153,16388,9675,3,193439,271464
