year,month,day,hour,minute,second,HR,HR_conf,Activity,walk_stp,run_stp,scd,r,Unnamed: 8
2025,2,21,16,34,1,600,100,0,0,0,3,1315,
2025,2,21,16,34,2,600,100,0,0,0,3,1314,
2025,2,21,16,34,3,600,100,0,0,0,3,1314,
2025,2,21,16,34,4,600,100,0,0,0,3,1314,
2025,2,21,16,34,5,600,100,0,0,0,3,1317,
2025,2,21,16,34,6,600,100,0,0,0,3,1317,
2025,2,21,16,34,7,600,100,0,0,0,3,1322,
2025,2,21,16,34,8,600,100,0,0,0,3,1326,
2025,2,21,16,34,9,600,100,0,0,0,3,1330,
2025,2,21,16,34,10,610,100,0,0,0,3,1334,
2025,2,21,16,34,11,610,100,0,0,0,3,1329,
2025,2,21,16,34,12,610,100,0,0,0,3,1325,
2025,2,21,16,34,13,620,100,0,0,0,3,1322,
2025,2,21,16,34,14,620,100,0,0,0,3,1308,
2025,2,21,16,34,15,630,100,0,0,0,3,1308,
2025,2,21,16,34,16,630,100,0,0,0,3,1308,
2025,2,21,16,34,17,630,100,0,0,0,3,1308,
2025,2,21,16,34,18,630,100,0,0,0,3,1308,
2025,2,21,16,34,19,640,100,0,0,0,3,1308,
2025,2,21,16,34,20,640,100,0,0,0,3,1308,
2025,2,21,16,34,21,640,100,0,0,0,3,1308,
2025,2,21,16,34,22,650,100,0,0,0,3,1310,
2025,2,21,16,34,23,650,100,0,0,0,3,1310,
2025,2,21,16,34,24,650,100,0,0,0,3,1310,
2025,2,21,16,34,25,650,100,0,0,0,3,1310,
2025,2,21,16,34,26,650,100,0,0,0,3,1310,
2025,2,21,16,34,27,650,100,0,0,0,3,1310,
2025,2,21,16,34,28,640,100,0,0,0,3,1310,
2025,2,21,16,34,29,640,100,0,0,0,3,1310,
2025,2,21,16,34,30,640,100,0,0,0,3,1310,
2025,2,21,16,34,31,640,100,0,0,0,3,1297,
2025,2,21,16,34,32,640,100,0,0,0,3,1295,
2025,2,21,16,34,33,650,100,0,0,0,3,1295,
2025,2,21,16,34,34,640,100,0,0,0,3,1296,
2025,2,21,16,34,35,640,100,0,0,0,3,1298,
2025,2,21,16,34,36,640,100,0,0,0,3,1301,
2025,2,21,16,34,37,640,100,0,0,0,3,1300,
2025,2,21,16,34,38,640,100,0,0,0,3,1288,
