year,month,day,hour,minute,second,HR,HR_conf,Activity,walk_stp,run_stp,scd,r,Unnamed: 8
2025,2,24,17,17,15,590,100,0,0,0,3,1119,
2025,2,24,17,17,16,590,100,0,0,0,3,1122,
2025,2,24,17,17,17,590,100,0,0,0,3,1129,
2025,2,24,17,17,18,590,100,0,0,0,3,1133,
2025,2,24,17,17,19,600,25,0,0,0,3,1136,
2025,2,24,17,17,20,610,25,0,0,0,3,1138,
2025,2,24,17,17,21,610,75,0,0,0,3,1138,
2025,2,24,17,17,22,610,100,0,0,0,3,1138,
2025,2,24,17,17,23,610,100,0,0,0,3,1137,
2025,2,24,17,17,24,610,100,0,0,0,3,1135,
2025,2,24,17,17,25,610,100,0,0,0,3,1131,
2025,2,24,17,17,26,610,100,0,0,0,3,1127,
2025,2,24,17,17,27,610,50,0,0,0,3,1123,
2025,2,24,17,17,28,620,50,0,0,0,3,1123,
2025,2,24,17,17,29,620,50,0,0,0,3,1123,
2025,2,24,17,17,30,620,25,0,0,0,3,1123,
2025,2,24,17,17,31,620,75,0,0,0,3,1125,
2025,2,24,17,17,32,620,75,0,0,0,3,1127,
2025,2,24,17,17,33,620,100,0,0,0,3,1130,
2025,2,24,17,17,34,620,100,0,0,0,3,1135,
2025,2,24,17,17,35,620,100,0,0,0,3,1140,
2025,2,24,17,17,36,610,100,0,0,0,3,1145,
2025,2,24,17,17,37,610,100,0,0,0,3,1149,
2025,2,24,17,17,38,620,100,0,0,0,3,1153,
2025,2,24,17,17,39,620,100,0,0,0,3,1157,
2025,2,24,17,17,40,620,100,0,0,0,3,1158,
2025,2,24,17,17,41,620,100,0,0,0,3,1159,
2025,2,24,17,17,42,630,100,0,0,0,3,1159,
2025,2,24,17,17,43,620,100,0,0,0,3,1162,
2025,2,24,17,17,44,620,100,0,0,0,3,1166,
2025,2,24,17,17,45,610,100,0,0,0,3,1169,
2025,2,24,17,17,46,610,100,0,0,0,3,1172,
2025,2,24,17,17,47,610,100,0,0,0,3,1176,
2025,2,24,17,17,48,610,100,0,0,0,3,1179,
2025,2,24,17,17,49,610,100,0,0,0,3,1179,
2025,2,24,17,17,50,610,100,0,0,0,3,1185,
2025,2,24,17,17,51,610,100,0,0,0,3,1190,
2025,2,24,17,17,52,610,100,0,0,0,3,1194,
2025,2,24,17,17,53,600,100,0,0,0,3,1198,
2025,2,24,17,17,54,600,100,0,0,0,3,1201,
2025,2,24,17,17,55,600,100,0,0,0,3,1202,
2025,2,24,17,17,56,600,100,0,0,0,3,1202,
2025,2,24,17,17,57,610,100,0,0,0,3,1202,
2025,2,24,17,17,58,610,75,0,0,0,3,1201,
2025,2,24,17,17,59,620,75,0,0,0,3,1200,
2025,2,24,17,18,0,620,75,0,0,0,3,1200,
2025,2,24,17,18,1,620,100,0,0,0,3,1200,
2025,2,24,17,18,2,620,100,0,0,0,3,1203,
2025,2,24,17,18,3,620,100,0,0,0,3,1207,
2025,2,24,17,18,4,620,100,0,0,0,3,1213,
2025,2,24,17,18,5,610,100,0,0,0,3,1220,
2025,2,24,17,18,6,610,100,0,0,0,3,1223,
2025,2,24,17,18,7,610,100,0,0,0,3,1225,
2025,2,24,17,18,8,610,100,0,0,0,3,1226,
2025,2,24,17,18,9,600,100,0,0,0,3,1227,
2025,2,24,17,18,10,590,100,0,0,0,3,1228,
2025,2,24,17,18,11,580,100,0,0,0,3,1229,
2025,2,24,17,18,12,570,100,0,0,0,3,1230,
2025,2,24,17,18,13,570,100,0,0,0,3,1232,
2025,2,24,17,18,14,560,100,0,0,0,3,1237,
2025,2,24,17,18,15,550,100,0,0,0,3,1247,
2025,2,24,17,18,16,540,100,0,0,0,3,1258,
2025,2,24,17,18,16,530,100,0,0,0,3,1267,
2025,2,24,17,18,17,530,100,0,0,0,3,1276,
2025,2,24,17,18,18,520,100,0,0,0,3,1284,
2025,2,24,17,18,19,520,100,0,0,0,3,1284,
2025,2,24,17,18,20,510,100,0,0,0,3,1284,
2025,2,24,17,18,21,510,100,0,0,0,3,1284,
2025,2,24,17,18,22,510,100,0,0,0,3,1288,
2025,2,24,17,18,23,510,100,0,0,0,3,1291,
2025,2,24,17,18,24,500,100,0,0,0,3,1294,
2025,2,24,17,18,25,500,100,0,0,0,3,1297,
2025,2,24,17,18,26,500,100,0,0,0,3,1299,
2025,2,24,17,18,27,490,100,0,0,0,3,1301,
2025,2,24,17,18,28,490,100,0,0,0,3,1305,
2025,2,24,17,18,29,490,100,0,0,0,3,1310,
2025,2,24,17,18,30,490,100,0,0,0,3,1317,
2025,2,24,17,18,31,480,100,0,0,0,3,1323,
2025,2,24,17,18,32,480,100,0,0,0,3,1329,
2025,2,24,17,18,33,480,100,0,0,0,3,1334,
2025,2,24,17,18,34,470,100,0,0,0,3,1337,
2025,2,24,17,18,35,470,100,0,0,0,3,1339,
2025,2,24,17,18,36,470,100,0,0,0,3,1340,
2025,2,24,17,18,37,470,100,0,0,0,3,1340,
2025,2,24,17,18,38,470,100,0,0,0,3,1341,
2025,2,24,17,18,39,470,100,0,0,0,3,1341,
2025,2,24,17,18,40,470,100,0,0,0,3,1341,
2025,2,24,17,18,41,470,100,0,0,0,3,1339,
2025,2,24,17,18,42,480,100,0,0,0,3,1338,
2025,2,24,17,18,43,480,100,0,0,0,3,1337,
2025,2,24,17,18,44,490,100,0,0,0,3,1336,
2025,2,24,17,18,45,490,100,0,0,0,3,1336,
2025,2,24,17,18,46,490,100,0,0,0,3,1336,
2025,2,24,17,18,47,490,100,0,0,0,3,1335,
2025,2,24,17,18,48,500,100,0,0,0,3,1335,
2025,2,24,17,18,49,500,100,0,0,0,3,1332,
2025,2,24,17,18,50,500,100,0,0,0,3,1328,
2025,2,24,17,18,51,510,100,0,0,0,3,1325,
2025,2,24,17,18,52,510,100,0,0,0,3,1322,
2025,2,24,17,18,53,520,100,0,0,0,3,1319,
2025,2,24,17,18,54,530,100,0,0,0,3,1316,
2025,2,24,17,18,55,530,100,0,0,0,3,1310,
2025,2,24,17,18,56,530,100,0,0,0,3,1306,
2025,2,24,17,18,57,530,100,0,0,0,3,1302,
2025,2,24,17,18,58,530,100,0,0,0,3,1298,
2025,2,24,17,18,59,520,100,0,0,0,3,1294,
2025,2,24,17,19,0,520,100,0,0,0,3,1292,
2025,2,24,17,19,1,520,100,0,0,0,3,1290,
2025,2,24,17,19,2,520,100,0,0,0,3,1289,
2025,2,24,17,19,3,520,100,0,0,0,3,1287,
2025,2,24,17,19,4,520,100,0,0,0,3,1284,
2025,2,24,17,19,5,520,100,0,0,0,3,1281,
2025,2,24,17,19,6,520,100,0,0,0,3,1279,
2025,2,24,17,19,7,510,100,0,0,0,3,1277,
2025,2,24,17,19,8,510,100,0,0,0,3,1275,
2025,2,24,17,19,9,500,100,0,0,0,3,1273,
2025,2,24,17,19,10,500,100,0,0,0,3,1271,
2025,2,24,17,19,11,490,100,0,0,0,3,1270,
2025,2,24,17,19,12,490,100,0,0,0,3,1269,
2025,2,24,17,19,13,490,100,0,0,0,3,1269,
2025,2,24,17,19,14,490,100,0,0,0,3,1271,
2025,2,24,17,19,15,490,100,0,0,0,3,1273,
2025,2,24,17,19,16,490,100,0,0,0,3,1274,
2025,2,24,17,19,17,490,100,0,0,0,3,1276,
2025,2,24,17,19,18,490,100,0,0,0,3,1277,
2025,2,24,17,19,19,490,100,0,0,0,3,1279,
2025,2,24,17,19,20,490,100,0,0,0,3,1281,
2025,2,24,17,19,21,490,100,0,0,0,3,1282,
2025,2,24,17,19,22,490,100,0,0,0,3,1284,
2025,2,24,17,19,23,500,75,0,0,0,3,1285,
2025,2,24,17,19,24,500,75,0,0,0,3,1284,
2025,2,24,17,19,25,500,75,0,0,0,3,1283,
2025,2,24,17,19,26,500,50,0,0,0,3,1282,
2025,2,24,17,19,27,500,75,0,0,0,3,1282,
2025,2,24,17,19,28,510,100,0,0,0,3,1282,
2025,2,24,17,19,29,520,100,0,0,0,3,1283,
2025,2,24,17,19,30,520,100,0,0,0,3,1284,
2025,2,24,17,19,31,520,100,0,0,0,3,1286,
2025,2,24,17,19,32,520,100,0,0,0,3,1288,
2025,2,24,17,19,33,520,100,0,0,0,3,1294,
2025,2,24,17,19,34,520,100,0,0,0,3,1299,
2025,2,24,17,19,35,520,100,0,0,0,3,1303,
2025,2,24,17,19,36,520,100,0,0,0,3,1307,
2025,2,24,17,19,37,520,100,0,0,0,3,1311,
2025,2,24,17,19,38,520,100,0,0,0,3,1314,
2025,2,24,17,19,39,520,100,0,0,0,3,1317,
2025,2,24,17,19,40,520,100,0,0,0,3,1320,
2025,2,24,17,19,41,520,100,0,0,0,3,1322,
2025,2,24,17,19,42,510,100,0,0,0,3,1325,
2025,2,24,17,19,43,510,100,0,0,0,3,1331,
2025,2,24,17,19,44,510,100,0,0,0,3,1336,
2025,2,24,17,19,45,500,100,0,0,0,3,1341,
2025,2,24,17,19,46,500,100,0,0,0,3,1346,
2025,2,24,17,19,47,510,100,0,0,0,3,1351,
2025,2,24,17,19,48,510,100,0,0,0,3,1359,
2025,2,24,17,19,49,510,100,0,0,0,3,1366,
2025,2,24,17,19,50,500,100,0,0,0,3,1373,
2025,2,24,17,19,51,500,100,0,0,0,3,1379,
2025,2,24,17,19,52,510,100,0,0,0,3,1384,
2025,2,24,17,19,53,500,100,0,0,0,3,1389,
2025,2,24,17,19,54,500,100,0,0,0,3,1394,
2025,2,24,17,19,55,500,100,0,0,0,3,1398,
2025,2,24,17,19,56,500,100,0,0,0,3,1401,
2025,2,24,17,19,57,500,100,0,0,0,3,1405,
2025,2,24,17,19,58,500,100,0,0,0,3,1410,
2025,2,24,17,19,59,500,100,0,0,0,3,1414,
2025,2,24,17,20,0,490,100,0,0,0,3,1419,
2025,2,24,17,20,1,490,100,0,0,0,3,1424,
2025,2,24,17,20,2,490,100,0,0,0,3,1430,
2025,2,24,17,20,3,490,100,0,0,0,3,1436,
2025,2,24,17,20,4,490,100,0,0,0,3,1441,
2025,2,24,17,20,5,490,100,0,0,0,3,1445,
2025,2,24,17,20,6,480,100,0,0,0,3,1448,
2025,2,24,17,20,7,480,100,0,0,0,3,1451,
2025,2,24,17,20,8,490,75,0,0,0,3,1454,
2025,2,24,17,20,9,490,75,0,0,0,3,1456,
2025,2,24,17,20,10,490,75,0,0,0,3,1458,
2025,2,24,17,20,11,490,100,0,0,0,3,1460,
2025,2,24,17,20,12,490,100,0,0,0,3,1462,
2025,2,24,17,20,13,490,100,0,0,0,3,1463,
2025,2,24,17,20,14,490,100,0,0,0,3,1465,
2025,2,24,17,20,15,490,100,0,0,0,3,1466,
2025,2,24,17,20,16,490,100,0,0,0,3,1466,
2025,2,24,17,20,17,500,100,0,0,0,3,1466,
2025,2,24,17,20,18,500,100,0,0,0,3,1466,
2025,2,24,17,20,19,500,100,0,0,0,3,1466,
2025,2,24,17,20,20,510,100,0,0,0,3,1467,
2025,2,24,17,20,21,510,100,0,0,0,3,1467,
2025,2,24,17,20,22,510,100,0,0,0,3,1467,
2025,2,24,17,20,23,510,100,0,0,0,3,1467,
2025,2,24,17,20,24,510,100,0,0,0,3,1467,
2025,2,24,17,20,25,510,100,0,0,0,3,1467,
2025,2,24,17,20,26,510,100,0,0,0,3,1468,
2025,2,24,17,20,27,510,100,0,0,0,3,1468,
2025,2,24,17,20,28,510,100,0,0,0,3,1469,
2025,2,24,17,20,29,510,100,0,0,0,3,1473,
2025,2,24,17,20,30,510,100,0,0,0,3,1479,
2025,2,24,17,20,31,510,100,0,0,0,3,1485,
2025,2,24,17,20,32,510,100,0,0,0,3,1490,
2025,2,24,17,20,33,510,100,0,0,0,3,1496,
2025,2,24,17,20,34,510,100,0,0,0,3,1500,
2025,2,24,17,20,35,510,100,0,0,0,3,1504,
2025,2,24,17,20,36,510,100,0,0,0,3,1508,
2025,2,24,17,20,37,510,100,0,0,0,3,1510,
2025,2,24,17,20,38,510,100,0,0,0,3,1512,
2025,2,24,17,20,39,510,100,0,0,0,3,1514,
2025,2,24,17,20,40,510,100,0,0,0,3,1516,
2025,2,24,17,20,41,510,100,0,0,0,3,1518,
2025,2,24,17,20,42,510,100,0,0,0,3,1519,
2025,2,24,17,20,43,510,100,0,0,0,3,1520,
2025,2,24,17,20,44,510,100,0,0,0,3,1522,
2025,2,24,17,20,45,510,100,0,0,0,3,1523,
2025,2,24,17,20,46,510,100,0,0,0,3,1525,
2025,2,24,17,20,47,500,100,0,0,0,3,1527,
2025,2,24,17,20,48,500,100,0,0,0,3,1528,
2025,2,24,17,20,49,490,100,0,0,0,3,1529,
2025,2,24,17,20,50,490,100,0,0,0,3,1531,
2025,2,24,17,20,51,500,100,0,0,0,3,1532,
2025,2,24,17,20,52,500,100,0,0,0,3,1533,
2025,2,24,17,20,53,500,100,0,0,0,3,1532,
2025,2,24,17,20,54,500,100,0,0,0,3,1531,
2025,2,24,17,20,55,500,100,0,0,0,3,1531,
2025,2,24,17,20,56,500,100,0,0,0,3,1530,
2025,2,24,17,20,57,500,100,0,0,0,3,1531,
2025,2,24,17,20,58,510,100,0,0,0,3,1532,
2025,2,24,17,20,59,510,100,0,0,0,3,1533,
2025,2,24,17,21,0,510,100,0,0,0,3,1534,
2025,2,24,17,21,1,510,100,0,0,0,3,1534,
2025,2,24,17,21,2,510,100,0,0,0,3,1535,
2025,2,24,17,21,3,510,100,0,0,0,3,1537,
2025,2,24,17,21,4,510,100,0,0,0,3,1538,
2025,2,24,17,21,5,510,100,0,0,0,3,1538,
2025,2,24,17,21,6,510,100,0,0,0,3,1538,
2025,2,24,17,21,7,510,100,0,0,0,3,1535,
2025,2,24,17,21,8,510,100,0,0,0,3,1533,
2025,2,24,17,21,9,510,100,0,0,0,3,1531,
2025,2,24,17,21,10,510,100,0,0,0,3,1528,
2025,2,24,17,21,11,510,100,0,0,0,3,1526,
2025,2,24,17,21,12,510,100,0,0,0,3,1524,
2025,2,24,17,21,13,510,75,0,0,0,3,1524,
2025,2,24,17,21,14,510,75,0,0,0,3,1524,
2025,2,24,17,21,15,520,75,0,0,0,3,1526,
2025,2,24,17,21,16,520,75,0,0,0,3,1527,
2025,2,24,17,21,17,520,100,0,0,0,3,1528,
2025,2,24,17,21,18,530,100,0,0,0,3,1529,
2025,2,24,17,21,19,530,75,0,0,0,3,1531,
2025,2,24,17,21,20,540,75,0,0,0,3,1532,
2025,2,24,17,21,21,540,75,0,0,0,3,1531,
2025,2,24,17,21,22,540,75,0,0,0,3,1530,
2025,2,24,17,21,23,550,100,0,0,0,3,1529,
2025,2,24,17,21,24,560,100,0,0,0,3,1528,
2025,2,24,17,21,25,570,100,0,0,0,3,1526,
2025,2,24,17,21,26,580,75,0,0,0,3,1525,
2025,2,24,17,21,27,590,50,0,0,0,3,1525,
2025,2,24,17,21,28,600,100,0,0,0,3,1524,
2025,2,24,17,21,29,610,100,0,0,0,3,1524,
2025,2,24,17,21,30,620,75,0,0,0,3,1524,
2025,2,24,17,21,31,630,75,0,0,0,3,1523,
2025,2,24,17,21,32,640,75,0,0,0,3,1523,
2025,2,24,17,21,33,640,100,0,0,0,3,1523,
2025,2,24,17,21,34,640,100,0,0,0,3,1522,
2025,2,24,17,21,35,640,100,0,0,0,3,1521,
2025,2,24,17,21,36,630,100,0,0,0,3,1520,
2025,2,24,17,21,37,630,100,0,0,0,3,1519,
2025,2,24,17,21,38,630,100,0,0,0,3,1518,
2025,2,24,17,21,39,620,100,0,0,0,3,1516,
2025,2,24,17,21,40,620,100,0,0,0,3,1515,
2025,2,24,17,21,41,610,100,0,0,0,3,1514,
2025,2,24,17,21,42,610,75,0,0,0,3,1513,
2025,2,24,17,21,43,600,75,0,0,0,3,1513,
2025,2,24,17,21,44,600,50,0,0,0,3,1513,
2025,2,24,17,21,45,600,50,0,0,0,3,1513,
2025,2,24,17,21,46,590,75,0,0,0,3,1513,
2025,2,24,17,21,47,590,75,0,0,0,3,1513,
2025,2,24,17,21,48,580,100,0,0,0,3,1513,
2025,2,24,17,21,49,570,100,0,0,0,3,1513,
2025,2,24,17,21,50,560,100,0,0,0,3,1513,
2025,2,24,17,21,51,550,100,0,0,0,3,1513,
2025,2,24,17,21,52,540,100,0,0,0,3,1513,
2025,2,24,17,21,53,540,100,0,0,0,3,1511,
2025,2,24,17,21,54,530,100,0,0,0,3,1511,
2025,2,24,17,21,55,530,100,0,0,0,3,1511,
2025,2,24,17,21,56,520,100,0,0,0,3,1511,
2025,2,24,17,21,56,520,75,0,0,0,3,1511,
2025,2,24,17,21,57,520,50,0,0,0,3,1511,
2025,2,24,17,21,58,510,50,0,0,0,3,1511,
2025,2,24,17,21,59,510,50,0,0,0,3,1511,
2025,2,24,17,22,0,510,50,0,0,0,3,1511,
2025,2,24,17,22,1,500,50,0,0,0,3,1509,
2025,2,24,17,22,2,500,50,0,0,0,3,1507,
2025,2,24,17,22,3,500,75,0,0,0,3,1507,
2025,2,24,17,22,4,500,100,0,0,0,3,1506,
2025,2,24,17,22,5,490,100,0,0,0,3,1505,
2025,2,24,17,22,6,490,100,0,0,0,3,1504,
2025,2,24,17,22,7,490,100,0,0,0,3,1502,
2025,2,24,17,22,8,490,100,0,0,0,3,1499,
2025,2,24,17,22,9,490,100,0,0,0,3,1497,
2025,2,24,17,22,10,500,100,0,0,0,3,1495,
2025,2,24,17,22,11,510,75,0,0,0,3,1494,
2025,2,24,17,22,12,510,75,0,0,0,3,1492,
2025,2,24,17,22,13,520,75,0,0,0,3,1493,
2025,2,24,17,22,14,520,75,0,0,0,3,1494,
2025,2,24,17,22,15,520,75,0,0,0,3,1495,
2025,2,24,17,22,16,520,75,0,0,0,3,1495,
2025,2,24,17,22,17,530,100,0,0,0,3,1496,
2025,2,24,17,22,18,540,100,0,0,0,3,1495,
2025,2,24,17,22,19,550,75,0,0,0,3,1494,
2025,2,24,17,22,20,560,75,0,0,0,3,1493,
2025,2,24,17,22,21,570,75,0,0,0,3,1492,
2025,2,24,17,22,22,580,75,0,0,0,3,1491,
2025,2,24,17,22,23,590,50,0,0,0,3,1490,
2025,2,24,17,22,24,590,25,0,0,0,3,1488,
2025,2,24,17,22,25,600,75,0,0,0,3,1487,
2025,2,24,17,22,26,600,75,0,0,0,3,1486,
2025,2,24,17,22,27,600,50,0,0,0,3,1485,
2025,2,24,17,22,28,600,50,0,0,0,3,1485,
2025,2,24,17,22,29,600,75,0,0,0,3,1484,
2025,2,24,17,22,30,600,50,0,0,0,3,1484,
2025,2,24,17,22,31,600,50,0,0,0,3,1484,
2025,2,24,17,22,32,600,50,0,0,0,3,1484,
2025,2,24,17,22,33,600,50,0,0,0,3,1482,
2025,2,24,17,22,34,600,75,0,0,0,3,1481,
2025,2,24,17,22,35,590,100,0,0,0,3,1481,
2025,2,24,17,22,36,590,100,0,0,0,3,1479,
2025,2,24,17,22,37,580,100,0,0,0,3,1477,
2025,2,24,17,22,38,570,100,0,0,0,3,1475,
2025,2,24,17,22,39,560,100,0,0,0,3,1471,
2025,2,24,17,22,40,560,100,0,0,0,3,1468,
2025,2,24,17,22,41,550,100,0,0,0,3,1467,
2025,2,24,17,22,42,540,100,0,0,0,3,1466,
2025,2,24,17,22,43,540,100,0,0,0,3,1466,
2025,2,24,17,22,44,530,100,0,0,0,3,1466,
2025,2,24,17,22,45,520,100,0,0,0,3,1465,
2025,2,24,17,22,46,510,100,0,0,0,3,1465,
2025,2,24,17,22,47,510,0,0,0,0,3,1466,
2025,2,24,17,22,48,500,0,0,0,0,3,1467,
2025,2,24,17,22,49,500,50,0,0,0,3,1468,
2025,2,24,17,22,50,490,50,0,0,0,3,1469,
2025,2,24,17,22,51,490,75,0,0,0,3,1468,
2025,2,24,17,22,52,490,100,0,0,0,3,1468,
2025,2,24,17,22,53,480,100,0,0,0,3,1467,
2025,2,24,17,22,54,480,100,0,0,0,3,1467,
2025,2,24,17,22,55,480,100,0,0,0,3,1466,
2025,2,24,17,22,56,480,100,0,0,0,3,1466,
2025,2,24,17,22,57,490,100,0,0,0,3,1466,
2025,2,24,17,22,58,500,100,0,0,0,3,1465,
2025,2,24,17,22,59,510,75,0,0,0,3,1466,
2025,2,24,17,23,0,520,75,0,0,0,3,1466,
2025,2,24,17,23,1,530,75,0,0,0,3,1466,
2025,2,24,17,23,2,540,100,0,0,0,3,1468,
2025,2,24,17,23,3,540,100,0,0,0,3,1468,
2025,2,24,17,23,4,550,100,0,0,0,3,1468,
2025,2,24,17,23,5,560,100,0,0,0,3,1468,
2025,2,24,17,23,6,570,100,0,0,0,3,1468,
2025,2,24,17,23,7,580,100,0,0,0,3,1468,
2025,2,24,17,23,8,590,75,0,0,0,3,1459,
2025,2,24,17,23,9,600,50,0,0,0,3,1446,
2025,2,24,17,23,10,610,75,0,0,0,3,1446,
2025,2,24,17,23,11,620,100,0,0,0,3,1446,
2025,2,24,17,23,12,620,100,0,0,0,3,1446,
2025,2,24,17,23,13,620,100,0,0,0,3,1446,
2025,2,24,17,23,14,610,100,0,0,0,3,1446,
2025,2,24,17,23,15,610,100,0,0,0,3,1446,
2025,2,24,17,23,16,610,100,0,0,0,3,1446,
2025,2,24,17,23,17,600,100,0,0,0,3,1446,
2025,2,24,17,23,18,600,100,0,0,0,3,1446,
2025,2,24,17,23,19,590,100,0,0,0,3,1442,
2025,2,24,17,23,20,580,100,0,0,0,3,1442,
2025,2,24,17,23,21,580,100,0,0,0,3,1442,
2025,2,24,17,23,22,570,100,0,0,0,3,1442,
2025,2,24,17,23,23,570,100,0,0,0,3,1442,
2025,2,24,17,23,24,560,100,0,0,0,3,1442,
2025,2,24,17,23,25,550,100,0,0,0,3,1438,
2025,2,24,17,23,26,550,75,0,0,0,3,1438,
2025,2,24,17,23,27,540,75,0,0,0,3,1438,
2025,2,24,17,23,28,540,75,0,0,0,3,1438,
2025,2,24,17,23,29,540,50,0,0,0,3,1439,
2025,2,24,17,23,30,540,50,0,0,0,3,1439,
2025,2,24,17,23,31,540,75,0,0,0,3,1439,
2025,2,24,17,23,32,540,100,0,0,0,3,1439,
2025,2,24,17,23,33,540,75,0,0,0,3,1439,
2025,2,24,17,23,34,540,75,0,0,0,3,1439,
2025,2,24,17,23,35,550,75,0,0,0,3,1439,
2025,2,24,17,23,36,540,100,0,0,0,3,1439,
2025,2,24,17,23,37,540,100,0,0,0,3,1439,
2025,2,24,17,23,38,540,100,0,0,0,3,1439,
2025,2,24,17,23,39,540,100,0,0,0,3,1437,
2025,2,24,17,23,40,540,100,0,0,0,3,1434,
2025,2,24,17,23,41,540,100,0,0,0,3,1432,
2025,2,24,17,23,42,540,100,0,0,0,3,1430,
2025,2,24,17,23,43,550,100,0,0,0,3,1429,
2025,2,24,17,23,44,550,100,0,0,0,3,1427,
2025,2,24,17,23,45,550,100,0,0,0,3,1426,
2025,2,24,17,23,46,540,100,0,0,0,3,1425,
2025,2,24,17,23,47,540,100,0,0,0,3,1425,
2025,2,24,17,23,48,540,100,0,0,0,3,1424,
2025,2,24,17,23,49,540,100,0,0,0,3,1423,
2025,2,24,17,23,50,540,100,0,0,0,3,1421,
2025,2,24,17,23,51,530,100,0,0,0,3,1419,
2025,2,24,17,23,52,540,100,0,0,0,3,1419,
2025,2,24,17,23,53,540,100,0,0,0,3,1419,
2025,2,24,17,23,54,540,100,0,0,0,3,1419,
2025,2,24,17,23,55,550,100,0,0,0,3,1419,
2025,2,24,17,23,56,550,75,0,0,0,3,1416,
2025,2,24,17,23,57,550,75,0,0,0,3,1414,
2025,2,24,17,23,58,550,75,0,0,0,3,1412,
2025,2,24,17,23,59,560,75,0,0,0,3,1410,
2025,2,24,17,24,0,560,75,0,0,0,3,1408,
2025,2,24,17,24,1,560,100,0,0,0,3,1407,
2025,2,24,17,24,2,560,75,0,0,0,3,1406,
2025,2,24,17,24,3,560,75,0,0,0,3,1405,
2025,2,24,17,24,4,560,75,0,0,0,3,1404,
2025,2,24,17,24,5,560,75,0,0,0,3,1402,
2025,2,24,17,24,6,560,75,0,0,0,3,1401,
2025,2,24,17,24,7,560,75,0,0,0,3,1399,
2025,2,24,17,24,8,560,75,0,0,0,3,1397,
2025,2,24,17,24,9,560,75,0,0,0,3,1395,
2025,2,24,17,24,10,560,75,0,0,0,3,1393,
2025,2,24,17,24,11,570,100,0,0,0,3,1393,
2025,2,24,17,24,12,570,100,0,0,0,3,1392,
2025,2,24,17,24,13,580,75,0,0,0,3,1392,
2025,2,24,17,24,14,590,75,0,0,0,3,1392,
2025,2,24,17,24,15,600,50,0,0,0,3,1392,
2025,2,24,17,24,16,600,50,0,0,0,3,1392,
2025,2,24,17,24,17,600,50,0,0,0,3,1393,
2025,2,24,17,24,18,610,50,0,0,0,3,1393,
2025,2,24,17,24,19,610,75,0,0,0,3,1393,
2025,2,24,17,24,20,610,100,0,0,0,3,1393,
2025,2,24,17,24,21,610,100,0,0,0,3,1393,
2025,2,24,17,24,22,610,100,0,0,0,3,1393,
2025,2,24,17,24,23,610,100,0,0,0,3,1392,
2025,2,24,17,24,24,610,100,0,0,0,3,1391,
2025,2,24,17,24,25,600,100,0,0,0,3,1391,
2025,2,24,17,24,26,600,100,0,0,0,3,1391,
2025,2,24,17,24,27,600,100,0,0,0,3,1391,
2025,2,24,17,24,28,600,100,0,0,0,3,1392,
2025,2,24,17,24,29,590,100,0,0,0,3,1393,
2025,2,24,17,24,30,600,100,0,0,0,3,1394,
2025,2,24,17,24,31,600,75,0,0,0,3,1395,
2025,2,24,17,24,32,600,75,0,0,0,3,1397,
