year,month,day,hour,minute,second,HR,HR_conf,Activity,walk_stp,run_stp,scd,r,Unnamed: 8
2025,2,21,9,29,37,880,100,0,0,0,3,1307,
2025,2,21,9,29,38,870,100,0,0,0,3,1314,
2025,2,21,9,29,39,870,100,0,0,0,3,1321,
2025,2,21,9,29,40,870,50,0,0,0,3,1320,
2025,2,21,9,29,41,860,100,0,0,0,3,1318,
2025,2,21,9,29,42,860,100,0,0,0,3,1317,
2025,2,21,9,29,43,860,100,0,0,0,3,1316,
2025,2,21,9,29,44,850,100,0,0,0,3,1315,
2025,2,21,9,29,45,850,100,0,0,0,3,1313,
2025,2,21,9,29,46,850,100,0,0,0,3,1311,
2025,2,21,9,29,47,850,100,0,0,0,3,1310,
2025,2,21,9,29,48,850,100,0,0,0,3,1309,
2025,2,21,9,29,49,850,100,0,0,0,3,1308,
2025,2,21,9,29,50,860,100,0,0,0,3,1307,
2025,2,21,9,29,51,870,100,0,0,0,3,1306,
2025,2,21,9,29,52,870,100,0,0,0,3,1306,
2025,2,21,9,29,53,880,100,0,0,0,3,1306,
2025,2,21,9,29,54,890,100,0,0,0,3,1306,
2025,2,21,9,29,55,900,100,0,0,0,3,1306,
2025,2,21,9,29,56,910,100,0,0,0,3,1306,
2025,2,21,9,29,57,920,100,0,0,0,3,1306,
2025,2,21,9,29,58,930,100,0,0,0,3,1306,
2025,2,21,9,29,59,930,100,0,0,0,3,1306,
2025,2,21,9,30,0,940,100,0,0,0,3,1306,
2025,2,21,9,30,1,950,100,0,0,0,3,1306,
2025,2,21,9,30,2,950,100,0,0,0,3,1306,
2025,2,21,9,30,3,950,100,0,0,0,3,1307,
2025,2,21,9,30,4,950,100,0,0,0,3,1309,
2025,2,21,9,30,5,950,100,0,0,0,3,1311,
2025,2,21,9,30,6,950,100,0,0,0,3,1315,
2025,2,21,9,30,7,940,100,0,0,0,3,1318,
2025,2,21,9,30,8,930,100,0,0,0,3,1322,
2025,2,21,9,30,9,930,100,0,0,0,3,1326,
2025,2,21,9,30,10,920,100,0,0,0,3,1329,
2025,2,21,9,30,11,920,50,0,0,0,3,1332,
2025,2,21,9,30,12,910,75,0,0,0,3,1335,
2025,2,21,9,30,13,910,75,0,0,0,3,1338,
2025,2,21,9,30,14,910,100,0,0,0,3,1340,
2025,2,21,9,30,15,910,100,0,0,0,3,1342,
2025,2,21,9,30,16,910,100,0,0,0,3,1344,
2025,2,21,9,30,17,900,100,0,0,0,3,1346,
2025,2,21,9,30,18,900,100,0,0,0,3,1348,
2025,2,21,9,30,19,900,100,0,0,0,3,1354,
2025,2,21,9,30,20,900,100,0,0,0,3,1362,
2025,2,21,9,30,21,900,100,0,0,0,3,1372,
2025,2,21,9,30,22,900,100,0,0,0,3,1381,
2025,2,21,9,30,23,900,100,0,0,0,3,1389,
2025,2,21,9,30,24,910,100,0,0,0,3,1398,
2025,2,21,9,30,25,920,100,0,0,0,3,1407,
2025,2,21,9,30,26,920,100,0,0,0,3,1415,
2025,2,21,9,30,27,930,100,0,0,0,3,1420,
2025,2,21,9,30,28,930,100,0,0,0,3,1425,
2025,2,21,9,30,29,930,100,0,0,0,3,1429,
2025,2,21,9,30,30,930,100,0,0,0,3,1433,
2025,2,21,9,30,31,940,100,0,0,0,3,1436,
2025,2,21,9,30,31,940,100,0,0,0,3,1439,
2025,2,21,9,30,32,940,100,0,0,0,3,1441,
2025,2,21,9,30,33,940,100,0,0,0,3,1443,
2025,2,21,9,30,34,940,100,0,0,0,3,1445,
2025,2,21,9,30,35,940,100,0,0,0,3,1447,
2025,2,21,9,30,36,930,100,0,0,0,3,1449,
2025,2,21,9,30,37,930,100,0,0,0,3,1450,
2025,2,21,9,30,38,920,100,0,0,0,3,1451,
2025,2,21,9,30,39,910,100,0,0,0,3,1449,
2025,2,21,9,30,40,910,100,0,0,0,3,1447,
2025,2,21,9,30,41,900,100,0,0,0,3,1445,
2025,2,21,9,30,42,900,100,0,0,0,3,1444,
2025,2,21,9,30,43,900,100,0,0,0,3,1444,
2025,2,21,9,30,44,910,100,0,0,0,3,1442,
2025,2,21,9,30,45,910,100,0,0,0,3,1440,
2025,2,21,9,30,46,910,100,0,0,0,3,1437,
2025,2,21,9,30,47,910,100,0,0,0,3,1435,
2025,2,21,9,30,48,900,100,0,0,0,3,1433,
2025,2,21,9,30,49,900,100,0,0,0,3,1432,
2025,2,21,9,30,50,900,100,0,0,0,3,1431,
2025,2,21,9,30,51,890,100,0,0,0,3,1430,
2025,2,21,9,30,52,890,100,0,0,0,3,1429,
2025,2,21,9,30,53,880,100,0,0,0,3,1429,
2025,2,21,9,30,54,880,100,0,0,0,3,1429,
2025,2,21,9,30,55,880,100,0,0,0,3,1429,
2025,2,21,9,30,56,880,100,0,0,0,3,1429,
2025,2,21,9,30,57,870,100,0,0,0,3,1429,
2025,2,21,9,30,58,870,100,0,0,0,3,1429,
2025,2,21,9,30,59,870,100,0,0,0,3,1428,
2025,2,21,9,31,0,870,75,0,0,0,3,1426,
2025,2,21,9,31,1,870,75,0,0,0,3,1424,
2025,2,21,9,31,2,870,100,0,0,0,3,1422,
2025,2,21,9,31,3,870,100,0,0,0,3,1420,
2025,2,21,9,31,4,870,100,0,0,0,3,1419,
2025,2,21,9,31,5,870,100,0,0,0,3,1417,
2025,2,21,9,31,6,870,100,0,0,0,3,1416,
2025,2,21,9,31,7,870,100,0,0,0,3,1415,
2025,2,21,9,31,8,860,100,0,0,0,3,1414,
2025,2,21,9,31,9,860,100,0,0,0,3,1413,
2025,2,21,9,31,10,860,100,0,0,0,3,1411,
2025,2,21,9,31,11,870,100,0,0,0,3,1410,
2025,2,21,9,31,12,870,100,0,0,0,3,1410,
2025,2,21,9,31,13,870,100,0,0,0,3,1409,
2025,2,21,9,31,14,870,100,0,0,0,3,1408,
2025,2,21,9,31,15,870,100,0,0,0,3,1407,
2025,2,21,9,31,16,870,100,0,0,0,3,1407,
2025,2,21,9,31,17,870,100,0,0,0,3,1407,
2025,2,21,9,31,18,870,100,0,0,0,3,1407,
2025,2,21,9,31,19,870,100,0,0,0,3,1408,
2025,2,21,9,31,20,880,100,0,0,0,3,1409,
2025,2,21,9,31,21,880,100,0,0,0,3,1412,
2025,2,21,9,31,22,880,100,0,0,0,3,1415,
2025,2,21,9,31,23,880,100,0,0,0,3,1420,
2025,2,21,9,31,24,880,100,0,0,0,3,1428,
2025,2,21,9,31,25,880,100,0,0,0,3,1434,
2025,2,21,9,31,26,880,100,0,0,0,3,1440,
2025,2,21,9,31,27,880,75,0,0,0,3,1445,
2025,2,21,9,31,28,880,75,0,0,0,3,1449,
2025,2,21,9,31,29,880,100,0,0,0,3,1453,
2025,2,21,9,31,30,880,100,0,0,0,3,1457,
2025,2,21,9,31,31,880,100,0,0,0,3,1455,
2025,2,21,9,31,32,880,100,0,0,0,3,1454,
2025,2,21,9,31,33,870,100,0,0,0,3,1452,
2025,2,21,9,31,34,870,100,0,0,0,3,1451,
2025,2,21,9,31,35,860,100,0,0,0,3,1450,
2025,2,21,9,31,36,860,100,0,0,0,3,1449,
2025,2,21,9,31,37,850,100,0,0,0,3,1449,
2025,2,21,9,31,38,850,100,0,0,0,3,1448,
2025,2,21,9,31,39,840,100,0,0,0,3,1442,
2025,2,21,9,31,40,840,100,0,0,0,3,1436,
2025,2,21,9,31,41,840,100,0,0,0,3,1429,
2025,2,21,9,31,42,840,100,0,0,0,3,1424,
2025,2,21,9,31,43,850,100,0,0,0,3,1419,
2025,2,21,9,31,44,850,100,0,0,0,3,1414,
2025,2,21,9,31,45,850,100,0,0,0,3,1410,
2025,2,21,9,31,46,850,100,0,0,0,3,1406,
2025,2,21,9,31,47,860,100,0,0,0,3,1404,
2025,2,21,9,31,48,860,100,0,0,0,3,1402,
2025,2,21,9,31,49,860,100,0,0,0,3,1400,
2025,2,21,9,31,50,860,100,0,0,0,3,1399,
2025,2,21,9,31,51,860,100,0,0,0,3,1398,
2025,2,21,9,31,52,860,100,0,0,0,3,1398,
2025,2,21,9,31,53,860,100,0,0,0,3,1397,
2025,2,21,9,31,54,860,100,0,0,0,3,1395,
2025,2,21,9,31,55,850,100,0,0,0,3,1394,
2025,2,21,9,31,56,850,100,0,0,0,3,1392,
2025,2,21,9,31,57,840,100,0,0,0,3,1389,
2025,2,21,9,31,58,840,100,0,0,0,3,1386,
2025,2,21,9,31,59,840,75,0,0,0,3,1386,
2025,2,21,9,32,0,840,100,0,0,0,3,1386,
2025,2,21,9,32,1,840,100,0,0,0,3,1383,
2025,2,21,9,32,2,840,100,0,0,0,3,1380,
2025,2,21,9,32,3,840,100,0,0,0,3,1378,
2025,2,21,9,32,4,830,100,0,0,0,3,1375,
2025,2,21,9,32,5,830,100,0,0,0,3,1373,
2025,2,21,9,32,6,830,100,0,0,0,3,1371,
2025,2,21,9,32,7,840,100,0,0,0,3,1369,
2025,2,21,9,32,8,840,100,0,0,0,3,1368,
2025,2,21,9,32,9,850,100,0,0,0,3,1364,
2025,2,21,9,32,10,850,100,0,0,0,3,1360,
2025,2,21,9,32,11,850,100,0,0,0,3,1355,
2025,2,21,9,32,12,860,100,0,0,0,3,1349,
2025,2,21,9,32,13,860,100,0,0,0,3,1344,
2025,2,21,9,32,14,860,100,0,0,0,3,1339,
2025,2,21,9,32,15,860,100,0,0,0,3,1334,
2025,2,21,9,32,16,860,100,0,0,0,3,1329,
2025,2,21,9,32,17,860,100,0,0,0,3,1326,
2025,2,21,9,32,18,870,100,0,0,0,3,1323,
2025,2,21,9,32,19,870,100,0,0,0,3,1322,
2025,2,21,9,32,20,870,100,0,0,0,3,1320,
2025,2,21,9,32,21,870,100,0,0,0,3,1319,
2025,2,21,9,32,22,880,100,0,0,0,3,1318,
2025,2,21,9,32,23,880,100,0,0,0,3,1317,
2025,2,21,9,32,24,880,100,0,0,0,3,1315,
2025,2,21,9,32,25,880,100,0,0,0,3,1313,
2025,2,21,9,32,26,880,100,0,0,0,3,1312,
2025,2,21,9,32,27,880,100,0,0,0,3,1310,
2025,2,21,9,32,28,880,100,0,0,0,3,1309,
2025,2,21,9,32,29,880,100,0,0,0,3,1308,
2025,2,21,9,32,30,880,100,0,0,0,3,1307,
2025,2,21,9,32,31,890,100,0,0,0,3,1306,
2025,2,21,9,32,32,890,100,0,0,0,3,1307,
2025,2,21,9,32,33,890,100,0,0,0,3,1309,
2025,2,21,9,32,34,900,100,0,0,0,3,1311,
2025,2,21,9,32,35,900,100,0,0,0,3,1313,
2025,2,21,9,32,36,910,100,0,0,0,3,1316,
2025,2,21,9,32,37,920,100,0,0,0,3,1319,
2025,2,21,9,32,38,920,100,0,0,0,3,1322,
2025,2,21,9,32,39,920,100,0,0,0,3,1325,
2025,2,21,9,32,40,930,100,0,0,0,3,1327,
2025,2,21,9,32,41,930,100,0,0,0,3,1329,
2025,2,21,9,32,42,930,100,0,0,0,3,1331,
2025,2,21,9,32,43,930,100,0,0,0,3,1333,
2025,2,21,9,32,44,930,100,0,0,0,3,1335,
2025,2,21,9,32,45,930,100,0,0,0,3,1336,
2025,2,21,9,32,46,930,100,0,0,0,3,1338,
2025,2,21,9,32,47,930,100,0,0,0,3,1340,
2025,2,21,9,32,48,930,100,0,0,0,3,1342,
2025,2,21,9,32,49,920,100,0,0,0,3,1344,
2025,2,21,9,32,50,920,100,0,0,0,3,1346,
2025,2,21,9,32,51,920,100,0,0,0,3,1348,
2025,2,21,9,32,52,910,100,0,0,0,3,1351,
2025,2,21,9,32,53,910,100,0,0,0,3,1355,
2025,2,21,9,32,54,910,100,0,0,0,3,1359,
2025,2,21,9,32,55,910,100,0,0,0,3,1361,
2025,2,21,9,32,56,910,100,0,0,0,3,1361,
2025,2,21,9,32,57,910,100,0,0,0,3,1361,
2025,2,21,9,32,58,910,100,0,0,0,3,1360,
2025,2,21,9,32,59,910,100,0,0,0,3,1359,
2025,2,21,9,33,0,910,100,0,0,0,3,1358,
2025,2,21,9,33,1,910,100,0,0,0,3,1357,
2025,2,21,9,33,2,910,100,0,0,0,3,1356,
2025,2,21,9,33,3,910,100,0,0,0,3,1355,
2025,2,21,9,33,4,910,100,0,0,0,3,1354,
2025,2,21,9,33,5,920,100,0,0,0,3,1354,
2025,2,21,9,33,6,920,100,0,0,0,3,1353,
2025,2,21,9,33,7,910,100,0,0,0,3,1353,
2025,2,21,9,33,8,910,100,0,0,0,3,1352,
2025,2,21,9,33,9,910,100,0,0,0,3,1350,
2025,2,21,9,33,10,900,100,0,0,0,3,1347,
2025,2,21,9,33,11,900,100,0,0,0,3,1345,
2025,2,21,9,33,12,900,100,0,0,0,3,1343,
2025,2,21,9,33,13,890,100,0,0,0,3,1341,
2025,2,21,9,33,14,890,100,0,0,0,3,1339,
2025,2,21,9,33,15,890,100,0,0,0,3,1338,
2025,2,21,9,33,16,890,100,0,0,0,3,1336,
2025,2,21,9,33,17,890,100,0,0,0,3,1335,
2025,2,21,9,33,18,890,100,0,0,0,3,1334,
2025,2,21,9,33,19,890,100,0,0,0,3,1334,
2025,2,21,9,33,20,890,100,0,0,0,3,1334,
2025,2,21,9,33,21,890,100,0,0,0,3,1337,
2025,2,21,9,33,22,890,100,0,0,0,3,1340,
2025,2,21,9,33,23,900,100,0,0,0,3,1343,
2025,2,21,9,33,24,900,100,0,0,0,3,1346,
2025,2,21,9,33,25,890,100,0,0,0,3,1347,
2025,2,21,9,33,26,890,100,0,0,0,3,1346,
2025,2,21,9,33,27,890,100,0,0,0,3,1345,
2025,2,21,9,33,28,890,100,0,0,0,3,1344,
2025,2,21,9,33,29,890,100,0,0,0,3,1343,
2025,2,21,9,33,30,890,100,0,0,0,3,1342,
2025,2,21,9,33,31,890,100,0,0,0,3,1340,
2025,2,21,9,33,31,890,100,0,0,0,3,1339,
2025,2,21,9,33,32,900,100,0,0,0,3,1338,
2025,2,21,9,33,33,910,100,0,0,0,3,1338,
2025,2,21,9,33,34,910,100,0,0,0,3,1338,
2025,2,21,9,33,35,920,100,0,0,0,3,1338,
2025,2,21,9,33,36,920,100,0,0,0,3,1341,
2025,2,21,9,33,37,920,100,0,0,0,3,1343,
2025,2,21,9,33,38,930,100,0,0,0,3,1353,
2025,2,21,9,33,39,930,100,0,0,0,3,1362,
2025,2,21,9,33,40,930,100,0,0,0,3,1371,
2025,2,21,9,33,41,940,100,0,0,0,3,1372,
2025,2,21,9,33,42,940,100,0,0,0,3,1373,
2025,2,21,9,33,43,940,100,0,0,0,3,1372,
2025,2,21,9,33,44,930,100,0,0,0,3,1371,
2025,2,21,9,33,45,930,100,0,0,0,3,1371,
2025,2,21,9,33,46,920,100,0,0,0,3,1371,
2025,2,21,9,33,47,920,100,0,0,0,3,1372,
2025,2,21,9,33,48,910,75,0,0,0,3,1372,
2025,2,21,9,33,49,910,100,0,0,0,3,1372,
2025,2,21,9,33,50,900,100,0,0,0,3,1372,
2025,2,21,9,33,51,900,100,0,0,0,3,1372,
2025,2,21,9,33,52,900,100,0,0,0,3,1372,
2025,2,21,9,33,53,900,100,0,0,0,3,1372,
2025,2,21,9,33,54,910,100,0,0,0,3,1376,
2025,2,21,9,33,55,900,100,0,0,0,3,1378,
2025,2,21,9,33,56,900,100,0,0,0,3,1379,
2025,2,21,9,33,57,900,100,0,0,0,3,1377,
2025,2,21,9,33,58,900,100,0,0,0,3,1376,
2025,2,21,9,33,59,900,100,0,0,0,3,1374,
2025,2,21,9,34,0,900,100,0,0,0,3,1373,
2025,2,21,9,34,1,900,100,0,0,0,3,1372,
2025,2,21,9,34,2,900,100,0,0,0,3,1373,
2025,2,21,9,34,3,890,100,0,0,0,3,1376,
2025,2,21,9,34,4,890,100,0,0,0,3,1378,
2025,2,21,9,34,5,890,100,0,0,0,3,1378,
2025,2,21,9,34,6,880,100,0,0,0,3,1378,
2025,2,21,9,34,7,880,100,0,0,0,3,1378,
2025,2,21,9,34,8,890,100,0,0,0,3,1377,
2025,2,21,9,34,9,890,100,0,0,0,3,1377,
2025,2,21,9,34,10,890,100,0,0,0,3,1377,
2025,2,21,9,34,11,890,100,0,0,0,3,1377,
2025,2,21,9,34,12,880,100,0,0,0,3,1377,
2025,2,21,9,34,13,880,100,0,0,0,3,1377,
2025,2,21,9,34,14,880,100,0,0,0,3,1368,
2025,2,21,9,34,15,870,100,0,0,0,3,1368,
2025,2,21,9,34,16,870,100,0,0,0,3,1368,
2025,2,21,9,34,17,860,100,0,0,0,3,1364,
2025,2,21,9,34,18,860,100,0,0,0,3,1364,
2025,2,21,9,34,19,860,100,0,0,0,3,1363,
2025,2,21,9,34,20,860,100,0,0,0,3,1363,
2025,2,21,9,34,21,860,100,0,0,0,3,1362,
2025,2,21,9,34,22,860,100,0,0,0,3,1362,
2025,2,21,9,34,23,860,100,0,0,0,3,1358,
2025,2,21,9,34,24,860,100,0,0,0,3,1355,
2025,2,21,9,34,25,860,100,0,0,0,3,1351,
2025,2,21,9,34,26,860,100,0,0,0,3,1346,
2025,2,21,9,34,27,860,100,0,0,0,3,1342,
2025,2,21,9,34,28,870,100,0,0,0,3,1338,
2025,2,21,9,34,29,870,100,0,0,0,3,1334,
2025,2,21,9,34,30,870,100,0,0,0,3,1331,
2025,2,21,9,34,31,880,100,0,0,0,3,1328,
2025,2,21,9,34,32,890,100,0,0,0,3,1327,
2025,2,21,9,34,33,890,100,0,0,0,3,1326,
2025,2,21,9,34,34,890,100,0,0,0,3,1326,
2025,2,21,9,34,35,890,100,0,0,0,3,1327,
2025,2,21,9,34,36,890,100,0,0,0,3,1328,
2025,2,21,9,34,37,890,100,0,0,0,3,1328,
2025,2,21,9,34,38,890,100,0,0,0,3,1329,
2025,2,21,9,34,39,880,100,0,0,0,3,1330,
2025,2,21,9,34,40,880,100,0,0,0,3,1331,
2025,2,21,9,34,41,880,100,0,0,0,3,1332,
2025,2,21,9,34,42,880,100,0,0,0,3,1332,
2025,2,21,9,34,43,880,100,0,0,0,3,1333,
2025,2,21,9,34,44,870,100,0,0,0,3,1333,
2025,2,21,9,34,45,870,100,0,0,0,3,1334,
2025,2,21,9,34,46,860,100,0,0,0,3,1335,
2025,2,21,9,34,47,860,100,0,0,0,3,1336,
2025,2,21,9,34,48,860,100,0,0,0,3,1337,
2025,2,21,9,34,49,870,100,0,0,0,3,1339,
2025,2,21,9,34,50,870,100,0,0,0,3,1341,
2025,2,21,9,34,51,860,100,0,0,0,3,1345,
2025,2,21,9,34,52,860,100,0,0,0,3,1349,
2025,2,21,9,34,53,860,100,0,0,0,3,1354,
2025,2,21,9,34,54,860,100,0,0,0,3,1358,
2025,2,21,9,34,55,860,100,0,0,0,3,1362,
2025,2,21,9,34,56,860,100,0,0,0,3,1366,
2025,2,21,9,34,57,860,100,0,0,0,3,1369,
2025,2,21,9,34,58,860,100,0,0,0,3,1372,
2025,2,21,9,34,59,860,100,0,0,0,3,1375,
2025,2,21,9,35,0,870,100,0,0,0,3,1377,
2025,2,21,9,35,1,870,100,0,0,0,3,1378,
2025,2,21,9,35,2,870,100,0,0,0,3,1380,
2025,2,21,9,35,3,880,100,0,0,0,3,1382,
2025,2,21,9,35,4,880,100,0,0,0,3,1384,
2025,2,21,9,35,5,880,100,0,0,0,3,1385,
2025,2,21,9,35,6,880,100,0,0,0,3,1386,
2025,2,21,9,35,7,890,100,0,0,0,3,1388,
2025,2,21,9,35,8,890,100,0,0,0,3,1385,
2025,2,21,9,35,9,890,100,0,0,0,3,1381,
2025,2,21,9,35,10,890,100,0,0,0,3,1378,
2025,2,21,9,35,11,880,100,0,0,0,3,1375,
2025,2,21,9,35,12,880,100,0,0,0,3,1373,
2025,2,21,9,35,13,880,100,0,0,0,3,1371,
2025,2,21,9,35,14,880,100,0,0,0,3,1369,
2025,2,21,9,35,15,880,100,0,0,0,3,1367,
2025,2,21,9,35,16,880,100,0,0,0,3,1366,
2025,2,21,9,35,17,880,100,0,0,0,3,1369,
2025,2,21,9,35,18,880,100,0,0,0,3,1374,
2025,2,21,9,35,19,890,100,0,0,0,3,1378,
2025,2,21,9,35,20,890,100,0,0,0,3,1384,
2025,2,21,9,35,21,890,100,0,0,0,3,1389,
2025,2,21,9,35,22,900,100,0,0,0,3,1389,
2025,2,21,9,35,23,900,100,0,0,0,3,1389,
2025,2,21,9,35,24,910,100,0,0,0,3,1389,
2025,2,21,9,35,25,920,100,0,0,0,3,1389,
2025,2,21,9,35,26,920,100,0,0,0,3,1398,
2025,2,21,9,35,27,920,100,0,0,0,3,1403,
2025,2,21,9,35,28,920,100,0,0,0,3,1407,
2025,2,21,9,35,29,920,100,0,0,0,3,1408,
2025,2,21,9,35,30,920,100,0,0,0,3,1404,
2025,2,21,9,35,31,920,100,0,0,0,3,1400,
2025,2,21,9,35,32,920,100,0,0,0,3,1398,
2025,2,21,9,35,33,920,100,0,0,0,3,1398,
2025,2,21,9,35,34,920,100,0,0,0,3,1400,
2025,2,21,9,35,35,910,100,0,0,0,3,1403,
2025,2,21,9,35,36,910,100,0,0,0,3,1408,
2025,2,21,9,35,37,900,100,0,0,0,3,1413,
2025,2,21,9,35,38,890,100,0,0,0,3,1417,
2025,2,21,9,35,39,880,100,0,0,0,3,1421,
2025,2,21,9,35,40,870,100,0,0,0,3,1422,
