Timestamp,PPG1,PPG2,PPG3,PPG4,PPG5
2025-05-22 19:29:08.507,127087,18657,10821,101643,124737
2025-05-22 19:29:08.722,127062,18645,10819,101621,124718
2025-05-22 19:29:09.039,127059,18634,10812,101586,124705
2025-05-22 19:29:09.041,127046,18630,10812,101562,124666
2025-05-22 19:29:09.043,127032,18622,10809,101551,124671
2025-05-22 19:29:09.044,127032,18622,10809,101551,124671
2025-05-22 19:29:09.045,127024,18609,10806,101517,124632
2025-05-22 19:29:09.047,127009,18608,10804,101511,124626
2025-05-22 19:29:09.049,127009,18608,10804,101511,124626
2025-05-22 19:29:09.051,127022,18608,10802,101496,124622
2025-05-22 19:29:09.052,127030,18602,10802,101496,124614
2025-05-22 19:29:09.053,127045,18607,10804,101506,124618
2025-05-22 19:29:09.055,127049,18610,10806,101491,124614
2025-05-22 19:29:09.057,127058,18610,10806,101504,124616
2025-05-22 19:29:09.058,127088,18613,10808,101500,124613
2025-05-22 19:29:09.060,127089,18614,10803,101501,124611
2025-05-22 19:29:09.062,127087,18611,10805,101510,124629
2025-05-22 19:29:09.063,127104,18613,10809,101503,124630
2025-05-22 19:29:09.064,127117,18613,10805,101506,124602
2025-05-22 19:29:09.065,127113,18604,10805,101512,124619
2025-05-22 19:29:09.067,127103,18611,10807,101506,124629
2025-05-22 19:29:09.068,127098,18601,10806,101524,124621
2025-05-22 19:29:09.070,127120,18593,10794,101496,124608
2025-05-22 19:29:09.071,127118,18588,10798,101507,124603
2025-05-22 19:29:09.072,127115,18601,10793,101495,124591
2025-05-22 19:29:09.073,127099,18591,10791,101496,124587
2025-05-22 19:29:09.074,127099,18591,10791,101496,124587
2025-05-22 19:29:09.074,127080,18581,10794,101482,124581
2025-05-22 19:29:09.075,127091,18580,10786,101479,124564
2025-05-22 19:29:09.076,127092,18577,10784,101462,124565
2025-05-22 19:29:09.077,127103,18580,10784,101456,124565
2025-05-22 19:29:09.077,127110,18579,10788,101460,124562
2025-05-22 19:29:09.078,127127,18578,10787,101471,124555
2025-05-22 19:29:09.079,127142,18584,10788,101473,124557
2025-05-22 19:29:09.080,127136,18584,10788,101476,124581
2025-05-22 19:29:09.081,127135,18586,10795,101476,124562
2025-05-22 19:29:09.082,127132,18584,10792,101462,124569
2025-05-22 19:29:09.083,127144,18589,10795,101481,124575
2025-05-22 19:29:09.083,127142,18596,10799,101483,124566
2025-05-22 19:29:09.084,127162,18603,10803,101482,124549
2025-05-22 19:29:09.099,127164,18601,10802,101473,124573
2025-05-22 19:29:09.100,127176,18607,10810,101487,124570
2025-05-22 19:29:09.101,127196,18616,10810,101473,124584
2025-05-22 19:29:09.102,127188,18619,10812,101501,124580
2025-05-22 19:29:09.103,127211,18620,10817,101498,124590
2025-05-22 19:29:09.103,127200,18623,10820,101498,124605
2025-05-22 19:29:09.104,127201,18633,10820,101504,124604
2025-05-22 19:29:09.105,127218,18639,10830,101522,124609
2025-05-22 19:29:09.106,127230,18638,10830,101500,124600
2025-05-22 19:29:09.107,127237,18644,10832,101515,124616
2025-05-22 19:29:09.107,127251,18650,10833,101521,124621
2025-05-22 19:29:09.108,127248,18660,10841,101523,124611
2025-05-22 19:29:09.109,127278,18659,10842,101524,124620
2025-05-22 19:29:09.109,127275,18666,10848,101527,124631
2025-05-22 19:29:09.110,127308,18672,10853,101557,124655
2025-05-22 19:29:09.111,127318,18677,10850,101575,124652
2025-05-22 19:29:09.112,127322,18681,10855,101561,124662
2025-05-22 19:29:09.112,127353,18690,10857,101575,124689
2025-05-22 19:29:09.113,127350,18695,10863,101591,124669
2025-05-22 19:29:09.114,127360,18704,10862,101595,124689
2025-05-22 19:29:09.114,127354,18707,10865,101603,124672
2025-05-22 19:29:09.115,127385,18711,10870,101611,124701
2025-05-22 19:29:09.116,127384,18716,10874,101621,124698
2025-05-22 19:29:09.117,127405,18718,10879,101633,124719
2025-05-22 19:29:09.118,127447,18730,10880,101649,124739
2025-05-22 19:29:09.119,127459,18736,10881,101663,124742
2025-05-22 19:29:09.120,127489,18747,10886,101684,124766
2025-05-22 19:29:09.120,127493,18749,10889,101675,124774
2025-05-22 19:29:09.122,127501,18757,10891,101700,124806
2025-05-22 19:29:09.123,127538,18763,10896,101711,124804
2025-05-22 19:29:09.124,127548,18770,10901,101717,124810
2025-05-22 19:29:09.124,127575,18776,10901,101747,124827
2025-05-22 19:29:09.125,127602,18783,10910,101753,124856
2025-05-22 19:29:09.126,127637,18787,10909,101788,124869
2025-05-22 19:29:09.134,127651,18792,10910,101808,124884
2025-05-22 19:29:09.143,127711,18799,10907,101836,124914
2025-05-22 19:29:09.162,127745,18802,10911,101867,124960
2025-05-22 19:29:09.164,127803,18799,10910,101909,124986
2025-05-22 19:29:09.174,127864,18804,10894,101966,125032
2025-05-22 19:29:09.182,127902,18802,10893,102016,125074
2025-05-22 19:29:09.195,127926,18788,10887,102058,125111
2025-05-22 19:29:09.202,127957,18782,10875,102086,125109
2025-05-22 19:29:09.227,127955,18775,10869,102090,125127
2025-05-22 19:29:09.228,127945,18753,10855,102102,125124
2025-05-22 19:29:09.235,127933,18744,10841,102104,125115
2025-05-22 19:29:09.243,127895,18726,10831,102081,125093
2025-05-22 19:29:09.255,127875,18706,10821,102078,125073
2025-05-22 19:29:09.263,127839,18685,10815,102054,125040
2025-05-22 19:29:09.274,127827,18671,10803,102029,124995
2025-05-22 19:29:09.291,127802,18659,10794,102008,124984
2025-05-22 19:29:09.294,127788,18640,10784,102011,124974
2025-05-22 19:29:09.303,127785,18639,10785,101984,124940
2025-05-22 19:29:09.314,127759,18624,10776,101975,124922
2025-05-22 19:29:09.323,127744,18617,10772,101954,124910
2025-05-22 19:29:09.334,127741,18608,10767,101938,124897
2025-05-22 19:29:09.355,127732,18599,10763,101919,124881
2025-05-22 19:29:09.356,127732,18591,10766,101911,124861
2025-05-22 19:29:09.367,127738,18592,10763,101913,124863
2025-05-22 19:29:09.374,127742,18591,10765,101906,124855
2025-05-22 19:29:09.387,127736,18590,10764,101894,124859
2025-05-22 19:29:09.394,127746,18593,10762,101900,124837
2025-05-22 19:29:09.418,127775,18596,10768,101910,124846
2025-05-22 19:29:09.419,127792,18595,10765,101925,124856
2025-05-22 19:29:09.426,127817,18599,10764,101926,124856
2025-05-22 19:29:09.434,127831,18597,10766,101928,124870
2025-05-22 19:29:09.446,127855,18608,10770,101952,124892
2025-05-22 19:29:09.454,127857,18606,10769,101964,124892
2025-05-22 19:29:09.467,127857,18609,10772,101984,124903
