Timestamp,PPG1,PPG2,PPG3,PPG4,PPG5
2025-05-27 12:54:18.418,108959,11361,11359,56582,97229
2025-05-27 12:54:18.623,108958,11375,11361,56593,97246
2025-05-27 12:54:18.931,108962,11372,11365,56618,97262
2025-05-27 12:54:18.934,108979,11377,11373,56644,97274
2025-05-27 12:54:18.937,109007,11393,11379,56664,97305
2025-05-27 12:54:18.942,109007,11393,11379,56664,97305
2025-05-27 12:54:18.943,109026,11413,11407,56734,97401
2025-05-27 12:54:18.945,109043,11419,11417,56770,97455
2025-05-27 12:54:18.946,109043,11419,11417,56770,97455
2025-05-27 12:54:18.947,109068,11433,11422,56800,97505
2025-05-27 12:54:18.949,109068,11453,11433,56827,97561
2025-05-27 12:54:18.950,109067,11449,11438,56832,97597
2025-05-27 12:54:18.952,109056,11448,11432,56821,97617
2025-05-27 12:54:18.954,109045,11440,11418,56809,97623
2025-05-27 12:54:18.957,109014,11426,11410,56748,97569
2025-05-27 12:54:18.959,108978,11400,11395,56706,97501
2025-05-27 12:54:18.961,108955,11370,11365,56651,97405
2025-05-27 12:54:18.962,108905,11352,11344,56611,97320
2025-05-27 12:54:18.963,108884,11323,11321,56561,97224
2025-05-27 12:54:18.964,108864,11307,11313,56528,97143
2025-05-27 12:54:18.965,108862,11290,11304,56514,97065
2025-05-27 12:54:18.966,108868,11283,11289,56504,97034
2025-05-27 12:54:18.968,108873,11283,11285,56501,97012
2025-05-27 12:54:18.969,108863,11275,11280,56509,96994
2025-05-27 12:54:18.970,108871,11285,11275,56504,96967
2025-05-27 12:54:18.971,108862,11283,11275,56507,96983
2025-05-27 12:54:18.972,108862,11283,11275,56507,96983
2025-05-27 12:54:18.973,108867,11288,11269,56528,96985
2025-05-27 12:54:18.974,108847,11278,11265,56524,96994
2025-05-27 12:54:18.989,108845,11283,11273,56535,97010
2025-05-27 12:54:18.990,108838,11295,11268,56549,97020
2025-05-27 12:54:18.991,108848,11290,11268,56560,97026
2025-05-27 12:54:18.992,108837,11295,11268,56557,97033
2025-05-27 12:54:18.993,108850,11296,11277,56563,97039
2025-05-27 12:54:18.994,108838,11300,11271,56567,97046
2025-05-27 12:54:18.995,108848,11303,11280,56570,97060
2025-05-27 12:54:18.997,108830,11308,11281,56582,97052
2025-05-27 12:54:18.998,108846,11301,11278,56582,97084
2025-05-27 12:54:18.998,108846,11296,11283,56595,97093
2025-05-27 12:54:18.999,108854,11306,11292,56613,97105
2025-05-27 12:54:19.000,108852,11310,11288,56621,97124
2025-05-27 12:54:19.000,108858,11315,11294,56636,97155
2025-05-27 12:54:19.001,108846,11320,11298,56625,97173
2025-05-27 12:54:19.002,108869,11320,11293,56622,97183
2025-05-27 12:54:19.003,108856,11321,11292,56621,97166
2025-05-27 12:54:19.004,108833,11313,11289,56594,97168
2025-05-27 12:54:19.004,108835,11300,11277,56603,97160
2025-05-27 12:54:19.005,108823,11291,11276,56590,97121
2025-05-27 12:54:19.006,108813,11288,11268,56561,97096
2025-05-27 12:54:19.007,108782,11283,11262,56559,97071
2025-05-27 12:54:19.007,108782,11269,11264,56539,97053
2025-05-27 12:54:19.008,108761,11265,11254,56526,97012
2025-05-27 12:54:19.009,108758,11264,11248,56507,96996
2025-05-27 12:54:19.009,108734,11260,11251,56499,96976
2025-05-27 12:54:19.010,108726,11257,11241,56478,96950
2025-05-27 12:54:19.012,108715,11245,11239,56463,96918
2025-05-27 12:54:19.012,108695,11250,11230,56440,96891
2025-05-27 12:54:19.013,108698,11242,11232,56440,96869
2025-05-27 12:54:19.014,108679,11241,11227,56430,96845
2025-05-27 12:54:19.014,108686,11240,11224,56423,96847
2025-05-27 12:54:19.015,108669,11239,11226,56437,96821
2025-05-27 12:54:19.015,108687,11229,11222,56412,96810
2025-05-27 12:54:19.016,108668,11243,11223,56421,96804
2025-05-27 12:54:19.016,108657,11221,11224,56418,96777
2025-05-27 12:54:19.017,108670,11230,11217,56397,96767
2025-05-27 12:54:19.018,108666,11234,11215,56408,96767
2025-05-27 12:54:19.018,108683,11239,11222,56420,96757
2025-05-27 12:54:19.019,108688,11241,11223,56433,96766
2025-05-27 12:54:19.020,108705,11245,11235,56440,96780
2025-05-27 12:54:19.021,108709,11252,11229,56457,96792
2025-05-27 12:54:19.022,108733,11267,11239,56458,96818
2025-05-27 12:54:19.023,108730,11257,11250,56477,96834
2025-05-27 12:54:19.024,108714,11270,11249,56486,96868
2025-05-27 12:54:19.025,108718,11288,11264,56490,96869
2025-05-27 12:54:19.026,108736,11283,11269,56498,96889
