Timestamp,PPG1,PPG2,PPG3,PPG4,PPG5,PPG6
2025-02-25 10:42:59.041,92134,16572,19287,5,87896,182903
2025-02-25 10:42:59.225,92255,16578,19330,3,88129,183231
2025-02-25 10:42:59.230,92166,16544,19289,5,88106,183030
2025-02-25 10:42:59.232,92157,16525,19271,4,88085,182944
2025-02-25 10:42:59.830,92211,16541,19308,3,88177,183074
2025-02-25 10:42:59.833,92194,16533,19302,4,88145,182974
2025-02-25 10:42:59.835,92095,16515,19273,2,88079,182810
2025-02-25 10:42:59.836,91937,16466,19192,4,87917,182511
2025-02-25 10:42:59.839,91913,16416,19112,5,87824,182381
2025-02-25 10:42:59.841,91987,16405,19128,4,87895,182540
2025-02-25 10:42:59.971,91992,16404,19135,3,87937,182593
2025-02-25 10:43:00.014,92051,16408,19158,4,88013,182720
2025-02-25 10:43:00.114,92085,16429,19191,6,88073,182790
2025-02-25 10:43:00.223,92031,16417,19188,2,88012,182717
2025-02-25 10:43:00.346,91884,16403,19172,4,87924,182548
2025-02-25 10:43:00.473,91805,16373,19111,4,87882,182412
2025-02-25 10:43:00.510,91794,16349,19080,6,87901,182426
2025-02-25 10:43:00.610,91849,16361,19104,4,87975,182570
2025-02-25 10:43:00.736,91863,16349,19105,4,88010,182632
2025-02-25 10:43:00.851,91828,16344,19105,4,88012,182592
2025-02-25 10:43:00.981,91876,16385,19151,5,88075,182692
2025-02-25 10:43:01.001,91959,16432,19208,4,88149,182785
2025-02-25 10:43:01.101,91889,16406,19172,5,88111,182685
2025-02-25 10:43:01.226,91915,16392,19170,5,88193,182889
2025-02-25 10:43:01.338,91949,16402,19199,4,88248,183013
2025-02-25 10:43:01.468,91877,16377,19180,4,88174,182916
2025-02-25 10:43:01.505,91837,16369,19177,7,88157,182860
2025-02-25 10:43:01.772,91883,16379,19198,5,88159,182883
2025-02-25 10:43:01.774,91948,16398,19246,5,88191,182985
2025-02-25 10:43:01.805,91914,16410,19259,5,88170,182911
2025-02-25 10:43:01.926,91927,16407,19248,5,88165,182952
2025-02-25 10:43:02.106,91908,16368,19208,2,88190,183000
2025-02-25 10:43:02.108,91901,16361,19203,6,88211,183032
2025-02-25 10:43:02.355,91914,16358,19209,6,88228,183084
2025-02-25 10:43:02.359,91899,16361,19221,4,88239,183117
2025-02-25 10:43:02.398,91910,16373,19248,6,88241,183141
2025-02-25 10:43:02.512,91918,16389,19272,6,88249,183156
2025-02-25 10:43:02.648,91912,16403,19290,6,88241,183150
2025-02-25 10:43:02.777,91894,16404,19293,7,88197,183063
2025-02-25 10:43:02.801,91895,16417,19301,4,88168,183004
2025-02-25 10:43:02.979,91903,16439,19311,3,88184,183029
2025-02-25 10:43:02.994,91945,16431,19289,5,88246,183139
2025-02-25 10:43:03.126,92005,16428,19287,3,88301,183199
2025-02-25 10:43:03.282,91816,16395,19237,9,88211,183045
2025-02-25 10:43:03.293,91828,16398,19239,7,88205,183104
2025-02-25 10:43:03.566,91921,16384,19266,3,88180,183138
2025-02-25 10:43:03.569,91836,16386,19250,3,88090,182835
2025-02-25 10:43:03.597,91994,16424,19316,6,88178,183056
2025-02-25 10:43:03.715,92003,16454,19359,3,88211,183079
2025-02-25 10:43:03.888,91915,16456,19339,3,88117,182875
2025-02-25 10:43:03.897,92012,16444,19331,3,88133,182994
2025-02-25 10:43:04.031,92035,16406,19301,3,88205,183160
2025-02-25 10:43:04.156,91930,16393,19281,4,88143,182948
2025-02-25 10:43:04.189,91913,16387,19260,4,88137,182891
2025-02-25 10:43:04.296,91943,16390,19267,3,88160,182944
2025-02-25 10:43:04.422,91946,16396,19280,3,88173,182965
2025-02-25 10:43:04.605,91903,16404,19277,3,88138,182870
2025-02-25 10:43:04.606,91921,16405,19271,4,88081,182750
2025-02-25 10:43:04.779,91914,16418,19286,5,88074,182705
2025-02-25 10:43:04.785,91846,16401,19252,6,88056,182677
2025-02-25 10:43:04.945,91869,16371,19218,5,88104,182770
2025-02-25 10:43:04.986,91856,16361,19212,4,88107,182762
2025-02-25 10:43:05.085,91851,16354,19201,3,88100,182735
2025-02-25 10:43:05.218,91846,16347,19190,4,88073,182672
2025-02-25 10:43:05.344,91770,16337,19184,3,88001,182574
2025-02-25 10:43:05.377,91816,16360,19205,7,88025,182590
