year,month,day,hour,minute,second,HR,HR_conf,Activity,walk_stp,run_stp,scd,r,Acc_X,Acc_Y,Acc_Z,Unnamed: 11
2025,2,25,11,1,2,960,75,0,0,0,3,589,-890,-303,429,
2025,2,25,11,1,3,960,75,0,0,0,3,589,-813,-364,439,
2025,2,25,11,1,4,970,75,0,0,0,3,589,-849,-306,330,
2025,2,25,11,1,5,970,75,0,0,0,3,589,-861,-319,357,
2025,2,25,11,1,6,980,75,0,0,0,3,613,-888,-254,411,
2025,2,25,11,1,7,980,75,0,0,0,3,629,-871,-329,345,
2025,2,25,11,1,8,990,75,0,0,0,3,649,-888,-282,399,
2025,2,25,11,1,9,1000,75,0,0,0,3,666,-841,-286,357,
2025,2,25,11,1,10,1000,75,0,0,0,3,686,-900,-295,399,
2025,2,25,11,1,11,1000,75,0,0,0,3,686,-865,-267,354,
2025,2,25,11,1,12,1000,75,0,0,0,3,686,-865,-303,429,
2025,2,25,11,1,13,1000,75,0,0,0,3,686,-883,-323,363,
2025,2,25,11,1,14,1000,75,0,0,0,3,686,-890,-284,345,
2025,2,25,11,1,15,1000,75,0,0,0,3,686,-848,-322,356,
2025,2,25,11,1,16,1000,75,0,0,0,3,686,-861,-320,360,
2025,2,25,11,1,17,1000,75,0,0,0,3,686,-814,-324,414,
2025,2,25,11,1,18,1000,75,0,0,0,3,686,-840,-263,411,
2025,2,25,11,1,19,1000,75,0,0,0,3,686,-822,-338,414,
2025,2,25,11,1,20,1000,75,0,0,0,3,702,-820,-283,419,
2025,2,25,11,1,21,1000,50,0,0,0,3,713,-822,-348,415,
2025,2,25,11,1,22,990,50,0,0,0,3,713,-803,-515,310,
2025,2,25,11,1,23,980,50,0,0,0,3,713,-803,-507,419,
2025,2,25,11,1,24,980,50,0,0,0,3,713,-800,-384,364,
2025,2,25,11,1,25,970,50,0,0,0,3,713,-805,-353,347,
2025,2,25,11,1,26,970,50,0,0,0,3,713,-629,-709,476,
2025,2,25,11,1,27,960,50,0,0,0,3,713,-558,-629,518,
2025,2,25,11,1,28,960,25,0,0,0,3,713,-551,-644,512,
2025,2,25,11,1,29,960,25,0,0,0,3,713,-571,-610,523,
2025,2,25,11,1,30,950,25,0,0,0,3,713,-577,-622,506,
2025,2,25,11,1,31,950,25,0,0,0,3,713,-580,-608,507,
2025,2,25,11,1,32,940,50,0,0,0,3,713,-583,-606,513,
2025,2,25,11,1,33,940,75,0,0,0,3,713,-764,-378,562,
2025,2,25,11,1,34,940,25,0,0,0,3,713,-902,-372,632,
2025,2,25,11,1,35,940,25,0,0,0,3,713,-535,-148,708,
2025,2,25,11,1,36,940,25,0,0,0,3,713,-547,-235,707,
2025,2,25,11,1,37,940,75,1,0,0,3,713,-571,-308,626,
2025,2,25,11,1,38,940,100,1,0,0,3,715,-692,-256,638,
2025,2,25,11,1,39,940,100,1,0,0,3,715,-762,-79,606,
2025,2,25,11,1,40,940,100,1,0,0,3,715,-776,-62,633,
2025,2,25,11,1,41,940,100,1,0,0,3,715,-674,-130,719,
2025,2,25,11,1,42,950,25,0,0,0,3,715,-620,-189,722,
2025,2,25,11,1,43,950,25,0,0,0,3,715,-718,-70,667,
2025,2,25,11,1,44,950,50,0,0,0,3,708,-752,21,650,
2025,2,25,11,1,45,950,25,0,0,0,3,701,-739,26,658,
2025,2,25,11,1,46,950,50,0,0,0,3,701,-731,-30,661,
2025,2,25,11,1,47,950,50,0,0,0,3,701,-769,45,650,
2025,2,25,11,1,48,950,50,0,0,0,3,701,-746,12,651,
2025,2,25,11,1,49,960,25,0,0,0,3,701,-706,-5,691,
2025,2,25,11,1,50,960,25,0,0,0,3,701,-711,16,689,
2025,2,25,11,1,51,970,25,0,0,0,3,701,-714,16,683,
2025,2,25,11,1,52,970,0,0,0,0,3,701,-725,32,676,
2025,2,25,11,1,53,980,0,0,0,0,3,701,-719,25,681,
2025,2,25,11,1,54,990,50,0,0,0,3,701,-730,29,674,
2025,2,25,11,1,55,990,75,0,0,0,3,701,-747,39,650,
2025,2,25,11,1,56,990,100,0,0,0,3,701,-758,61,632,
2025,2,25,11,1,57,990,0,0,0,0,3,685,-797,-72,538,
2025,2,25,11,1,58,980,25,0,0,0,3,669,-829,-340,453,
2025,2,25,11,1,59,970,75,0,0,0,3,669,-846,-266,424,
2025,2,25,11,2,0,970,25,0,0,0,3,669,-674,-92,638,
2025,2,25,11,2,1,960,50,0,0,0,3,669,-679,-354,289,
2025,2,25,11,2,2,950,50,1,0,0,3,656,-871,-232,441,
2025,2,25,11,2,3,940,50,1,0,0,3,644,-1187,-282,406,
2025,2,25,11,2,4,940,50,1,0,0,3,644,-829,-308,276,
2025,2,25,11,2,5,940,50,1,0,0,3,644,-943,-284,489,
2025,2,25,11,2,6,930,75,1,0,0,3,644,-896,-62,467,
2025,2,25,11,2,7,930,75,1,0,0,3,644,-1117,-292,528,
2025,2,25,11,2,8,930,75,1,0,0,3,644,-695,-288,311,
2025,2,25,11,2,9,930,75,1,0,0,3,644,-860,-258,367,
2025,2,25,11,2,10,930,75,1,0,0,3,644,-1342,-410,532,
2025,2,25,11,2,11,930,75,2,6,0,3,644,-892,-209,501,
2025,2,25,11,2,12,930,75,2,8,0,3,644,-536,-148,371,
2025,2,25,11,2,13,940,75,2,10,0,3,644,-1014,-525,635,
2025,2,25,11,2,14,950,75,2,11,0,3,644,-969,-267,389,
2025,2,25,11,2,15,960,75,2,13,0,3,644,-701,-164,280,
2025,2,25,11,2,16,970,75,2,15,0,3,644,-980,-242,458,
2025,2,25,11,2,17,980,75,2,16,0,3,644,-1102,-396,535,
2025,2,25,11,2,18,990,75,2,18,0,3,644,-589,-216,381,
2025,2,25,11,2,19,1000,75,2,20,0,3,644,-810,-116,395,
2025,2,25,11,2,20,1010,50,2,21,0,3,644,-1283,-335,541,
2025,2,25,11,2,21,1020,50,2,23,0,3,644,-679,-171,244,
2025,2,25,11,2,22,1020,50,2,25,0,3,644,-747,-199,359,
2025,2,25,11,2,23,1030,50,2,27,0,3,644,-1215,-383,574,
2025,2,25,11,2,24,1030,75,2,28,0,3,644,-1074,-298,586,
2025,2,25,11,2,25,1040,75,2,30,0,3,644,-543,-226,489,
2025,2,25,11,2,26,1040,75,2,32,0,3,644,-785,-47,301,
2025,2,25,11,2,27,1040,75,2,33,0,3,644,-1240,-366,656,
2025,2,25,11,2,28,1040,75,2,35,0,3,644,-975,-202,306,
2025,2,25,11,2,29,1040,75,2,37,0,3,644,-548,-227,260,
2025,2,25,11,2,30,1040,75,2,39,0,3,644,-958,-212,377,
2025,2,25,11,2,31,1050,75,2,40,0,3,644,-1439,-499,595,
2025,2,25,11,2,32,1050,75,2,42,0,3,644,-778,-345,523,
2025,2,25,11,2,33,1050,75,2,44,0,3,644,-547,-166,385,
2025,2,25,11,2,34,1050,75,2,46,0,3,644,-894,59,302,
2025,2,25,11,2,35,1050,75,2,47,0,3,644,-1434,-346,687,
2025,2,25,11,2,36,1050,100,2,49,0,3,644,-871,-165,310,
2025,2,25,11,2,37,1050,100,2,51,0,3,644,-613,-204,293,
2025,2,25,11,2,38,1050,100,2,53,0,3,644,-930,-200,373,
2025,2,25,11,2,39,1050,100,2,54,0,3,644,-1247,-304,505,
2025,2,25,11,2,40,1040,100,2,56,0,3,644,-560,-161,434,
2025,2,25,11,2,41,1040,100,2,58,0,3,644,-574,-187,365,
2025,2,25,11,2,42,1040,100,2,60,0,3,644,-943,-278,622,
2025,2,25,11,2,43,1040,100,2,61,0,3,644,-1152,-309,380,
2025,2,25,11,2,44,1040,100,2,63,0,3,644,-692,-242,261,
2025,2,25,11,2,45,1050,100,2,65,0,3,644,-807,-214,333,
2025,2,25,11,2,46,1050,100,2,66,0,3,644,-1284,-364,589,
2025,2,25,11,2,47,1050,100,2,68,0,3,644,-1086,-358,524,
2025,2,25,11,2,48,1040,100,2,70,0,3,644,-551,-216,387,
2025,2,25,11,2,49,1040,100,2,72,0,3,644,-941,-69,378,
2025,2,25,11,2,50,1040,100,2,73,0,3,644,-1299,-360,623,
2025,2,25,11,2,51,1030,100,2,75,0,3,644,-835,-171,225,
2025,2,25,11,2,52,1030,100,2,77,0,3,644,-628,-169,273,
2025,2,25,11,2,53,1030,100,2,79,0,3,644,-921,-178,366,
2025,2,25,11,2,54,1030,100,2,80,0,3,644,-1288,-276,516,
2025,2,25,11,2,55,1030,100,2,82,0,3,644,-638,-189,323,
2025,2,25,11,2,56,1030,100,2,84,0,3,644,-566,-172,424,
2025,2,25,11,2,57,1030,100,2,86,0,3,644,-901,-100,490,
2025,2,25,11,2,58,1030,100,2,87,0,3,644,-945,-219,254,
2025,2,25,11,2,59,1030,100,2,89,0,3,644,-722,-279,280,
2025,2,25,11,3,0,1030,100,2,91,0,3,644,-645,-144,283,
2025,2,25,11,3,1,1030,100,2,92,0,3,644,-993,-186,422,
2025,2,25,11,3,2,1030,100,2,94,0,3,644,-1093,-282,514,
2025,2,25,11,3,3,1030,100,2,96,0,3,644,-603,-213,373,
2025,2,25,11,3,4,1020,100,2,98,0,3,644,-858,68,348,
2025,2,25,11,3,5,1020,100,2,99,0,3,644,-1250,-388,632,
2025,2,25,11,3,6,1020,100,2,101,0,3,644,-781,-157,253,
2025,2,25,11,3,7,1020,100,2,103,0,3,644,-605,-165,275,
2025,2,25,11,3,8,1020,100,2,105,0,3,644,-870,-204,397,
2025,2,25,11,3,9,1020,100,2,106,0,3,644,-1133,-277,469,
2025,2,25,11,3,10,1020,100,2,108,0,3,644,-569,-209,366,
2025,2,25,11,3,11,1020,100,2,110,0,3,644,-725,-124,373,
2025,2,25,11,3,12,1020,100,2,112,0,3,644,-1182,-252,692,
2025,2,25,11,3,13,1030,100,2,113,0,3,644,-908,-156,225,
2025,2,25,11,3,14,1030,100,2,115,0,3,644,-569,-148,237,
2025,2,25,11,3,15,1030,100,2,117,0,3,644,-1008,-30,301,
2025,2,25,11,3,16,1040,100,2,118,0,3,644,-1219,-339,533,
2025,2,25,11,3,17,1040,100,2,120,0,3,644,-574,-145,406,
2025,2,25,11,3,18,1040,100,2,122,0,3,644,-664,-164,389,
2025,2,25,11,3,19,1040,100,2,124,0,3,644,-935,-269,598,
2025,2,25,11,3,20,1040,100,2,125,0,3,644,-1001,-216,318,
2025,2,25,11,3,21,1040,100,2,127,0,3,644,-628,-232,276,
2025,2,25,11,3,22,1040,100,2,129,0,3,644,-785,-270,357,
2025,2,25,11,3,23,1030,100,2,131,0,3,644,-1170,-575,669,
2025,2,25,11,3,24,1030,100,2,132,0,3,644,-765,-644,691,
2025,2,25,11,3,25,1030,100,2,134,0,3,644,-535,-303,405,
2025,2,25,11,3,26,1020,100,2,136,0,3,644,-900,-136,419,
2025,2,25,11,3,27,1020,75,2,138,0,3,644,-1104,-372,498,
2025,2,25,11,3,28,1020,75,2,139,0,3,644,-726,-173,306,
2025,2,25,11,3,29,1020,75,2,141,0,3,644,-666,-156,264,
2025,2,25,11,3,30,1030,75,2,143,0,3,644,-967,-353,443,
2025,2,25,11,3,31,1030,75,2,144,0,3,644,-992,-354,563,
2025,2,25,11,3,32,1040,75,2,146,0,3,644,-533,-219,409,
2025,2,25,11,3,33,1050,75,2,148,0,3,644,-818,-70,420,
2025,2,25,11,3,33,1050,75,2,150,0,3,644,-818,-70,420,
2025,2,25,11,3,34,1050,75,2,151,0,3,644,-878,-201,366,
2025,2,25,11,3,35,1050,75,2,153,0,3,644,-597,-183,314,
2025,2,25,11,3,36,1060,75,2,155,0,3,644,-892,-183,416,
2025,2,25,11,3,37,1060,75,2,156,0,3,644,-1208,-387,538,
2025,2,25,11,3,38,1060,75,2,158,0,3,644,-607,-203,379,
2025,2,25,11,3,39,1060,75,2,160,0,3,644,-572,-170,367,
2025,2,25,11,3,40,1060,75,2,162,0,3,644,-986,-307,647,
2025,2,25,11,3,41,1060,100,2,163,0,3,644,-845,-342,240,
2025,2,25,11,3,42,1050,100,2,165,0,3,644,-648,-228,293,
2025,2,25,11,3,43,1050,100,2,167,0,3,644,-766,-223,313,
2025,2,25,11,3,44,1050,100,2,169,0,3,644,-975,-345,483,
2025,2,25,11,3,45,1050,100,2,170,0,3,644,-991,-325,552,
2025,2,25,11,3,46,1050,100,2,172,0,3,644,-578,-229,338,
2025,2,25,11,3,47,1040,100,2,174,0,3,644,-1028,-202,481,
2025,2,25,11,3,48,1030,100,2,175,0,3,644,-1180,-234,315,
2025,2,25,11,3,49,1030,75,2,177,0,3,644,-756,-223,261,
2025,2,25,11,3,50,1030,75,2,179,0,3,644,-314,-616,267,
2025,2,25,11,3,51,1040,75,2,181,0,3,644,-769,-547,544,
2025,2,25,11,3,52,1040,75,2,182,0,3,644,-963,-413,616,
2025,2,25,11,3,53,1040,75,2,184,0,3,644,-596,-196,442,
2025,2,25,11,3,54,1050,75,2,186,0,3,644,-865,-93,456,
2025,2,25,11,3,55,1050,75,2,188,0,3,644,-1130,-326,426,
2025,2,25,11,3,56,1050,75,2,189,0,3,644,-710,-177,252,
2025,2,25,11,3,57,1060,75,2,191,0,3,644,-704,-171,315,
2025,2,25,11,3,58,1060,100,2,193,0,3,644,-1011,-375,484,
2025,2,25,11,3,59,1070,75,2,194,0,3,644,-1028,-547,515,
2025,2,25,11,4,0,1070,75,2,196,0,3,644,-507,-203,428,
2025,2,25,11,4,1,1060,100,2,198,0,3,644,-807,-64,375,
2025,2,25,11,4,2,1060,100,2,200,0,3,644,-1160,-373,528,
2025,2,25,11,4,3,1060,75,2,201,0,3,644,-830,-178,242,
2025,2,25,11,4,4,1060,75,2,203,0,3,644,-605,-162,269,
2025,2,25,11,4,5,1050,75,2,205,0,3,644,-985,-266,471,
2025,2,25,11,4,6,1050,100,2,206,0,3,644,-1050,-285,525,
2025,2,25,11,4,7,1050,100,2,208,0,3,644,-513,-162,466,
2025,2,25,11,4,8,1050,100,2,210,0,3,644,-691,-134,337,
2025,2,25,11,4,9,1050,100,2,212,0,3,644,-1090,-488,665,
2025,2,25,11,4,10,1040,75,2,213,0,3,644,-932,-216,259,
2025,2,25,11,4,11,1030,75,2,215,0,3,644,-629,-169,257,
2025,2,25,11,4,12,1030,75,2,217,0,3,644,-834,-288,404,
2025,2,25,11,4,13,1030,75,2,218,0,3,644,-1212,-334,489,
2025,2,25,11,4,14,1030,75,2,220,0,3,644,-691,-178,428,
2025,2,25,11,4,15,1020,75,2,222,0,3,644,-668,-127,440,
2025,2,25,11,4,16,1020,75,2,224,0,3,644,-1122,-318,677,
2025,2,25,11,4,17,1010,75,2,225,0,3,644,-1038,-184,316,
2025,2,25,11,4,18,1010,75,2,227,0,3,644,-635,-231,234,
2025,2,25,11,4,19,1000,75,2,229,0,3,644,-847,-256,383,
2025,2,25,11,4,20,1000,75,2,231,0,3,644,-1297,-289,581,
2025,2,25,11,4,21,1000,75,2,232,0,3,644,-860,-198,395,
2025,2,25,11,4,22,1000,75,2,234,0,3,644,-564,-180,380,
2025,2,25,11,4,23,1000,75,2,236,0,3,644,-838,-67,420,
2025,2,25,11,4,24,1000,100,2,237,0,3,644,-1136,-256,343,
2025,2,25,11,4,25,1000,100,2,239,0,3,644,-745,-187,250,
2025,2,25,11,4,26,1000,100,2,241,0,3,644,-743,-197,292,
2025,2,25,11,4,27,990,100,2,243,0,3,644,-1301,-402,595,
2025,2,25,11,4,28,990,75,2,244,0,3,644,-991,-271,522,
2025,2,25,11,4,29,990,75,2,246,0,3,644,-514,-255,366,
2025,2,25,11,4,30,980,75,2,248,0,3,644,-695,-24,364,
2025,2,25,11,4,31,980,75,2,249,0,3,644,-1171,-362,700,
2025,2,25,11,4,32,990,100,2,251,0,3,644,-1186,-333,369,
2025,2,25,11,4,33,990,75,2,253,0,3,644,-680,-221,296,
2025,2,25,11,4,34,1000,75,2,255,0,3,644,-424,-219,305,
2025,2,25,11,4,35,1010,75,2,257,0,3,644,-695,-203,320,
2025,2,25,11,4,36,1010,75,2,258,0,3,644,-961,-334,366,
2025,2,25,11,4,37,1010,75,2,260,0,3,644,-1258,-587,603,
2025,2,25,11,4,38,1020,75,2,262,0,3,644,-1095,-395,588,
2025,2,25,11,4,39,1020,75,2,264,0,3,644,-813,-242,406,
2025,2,25,11,4,40,1030,75,2,266,0,3,644,-459,-186,413,
2025,2,25,11,4,41,1040,50,2,268,0,3,644,-430,-143,354,
2025,2,25,11,4,42,1050,50,2,269,0,3,644,-724,-49,425,
2025,2,25,11,4,43,1050,50,2,271,0,3,644,-1036,-321,604,
2025,2,25,11,4,44,1060,50,2,273,0,3,644,-1110,-563,640,
2025,2,25,11,4,45,1070,50,2,275,0,3,644,-1148,-399,373,
2025,2,25,11,4,46,1070,50,2,277,0,3,644,-773,-242,352,
2025,2,25,11,4,47,1080,50,2,279,0,3,644,-503,-187,289,
2025,2,25,11,4,48,1090,50,2,281,0,3,644,-447,-147,313,
2025,2,25,11,4,49,1090,75,2,282,0,3,644,-670,-206,390,
2025,2,25,11,4,50,1100,75,2,284,0,3,644,-993,-394,498,
2025,2,25,11,4,51,1100,75,2,286,0,3,644,-1354,-469,643,
2025,2,25,11,4,52,1100,75,2,288,0,3,644,-1204,-359,591,
2025,2,25,11,4,53,1100,75,2,290,0,3,644,-918,-219,479,
2025,2,25,11,4,54,1100,75,2,292,0,3,644,-500,-251,435,
2025,2,25,11,4,55,1100,75,2,294,0,3,644,-430,-190,350,
2025,2,25,11,4,56,1100,75,2,295,0,3,644,-519,-144,365,
2025,2,25,11,4,57,1100,75,2,297,0,3,644,-823,-92,434,
2025,2,25,11,4,58,1100,75,2,299,0,3,644,-1056,-485,725,
2025,2,25,11,4,59,1100,75,2,301,0,3,644,-1331,-450,653,
2025,2,25,11,5,0,1100,75,2,303,0,3,644,-1194,-220,284,
2025,2,25,11,5,1,1100,75,2,305,0,3,644,-732,-161,278,
2025,2,25,11,5,2,1100,75,2,307,0,3,644,-480,-158,274,
2025,2,25,11,5,3,1100,100,2,309,0,3,644,-507,-130,306,
2025,2,25,11,5,4,1100,100,2,310,0,3,644,-599,-203,337,
2025,2,25,11,5,5,1100,100,2,312,0,3,644,-1016,-257,502,
2025,2,25,11,5,6,1100,100,2,314,0,3,644,-1178,-402,545,
2025,2,25,11,5,7,1100,100,2,316,0,3,644,-1249,-343,634,
2025,2,25,11,5,8,1110,100,2,318,0,3,644,-1044,-348,599,
2025,2,25,11,5,9,1110,100,2,320,0,3,644,-617,-132,416,
2025,2,25,11,5,10,1110,100,2,322,0,3,644,-447,-151,388,
2025,2,25,11,5,11,1110,100,2,324,0,3,644,-461,-144,374,
2025,2,25,11,5,12,1110,100,2,325,0,3,644,-723,-68,395,
2025,2,25,11,5,13,1110,100,2,327,0,3,644,-1009,-279,665,
2025,2,25,11,5,14,1110,100,2,329,0,3,644,-1187,-400,608,
2025,2,25,11,5,15,1100,100,2,331,0,3,644,-1100,-324,449,
2025,2,25,11,5,16,1100,100,2,333,0,3,644,-1045,-336,391,
2025,2,25,11,5,17,1100,100,2,335,0,3,644,-606,-203,217,
2025,2,25,11,5,18,1100,100,2,337,0,3,644,-445,-199,255,
2025,2,25,11,5,19,1100,100,2,339,0,3,644,-420,-165,303,
2025,2,25,11,5,20,1100,100,2,340,0,3,644,-553,-119,352,
2025,2,25,11,5,21,1100,100,2,342,0,3,644,-942,-226,467,
2025,2,25,11,5,22,1100,100,2,344,0,3,644,-1114,-325,477,
2025,2,25,11,5,23,1100,100,2,346,0,3,644,-1367,-444,748,
2025,2,25,11,5,24,1100,100,2,348,0,3,644,-1249,-315,637,
2025,2,25,11,5,25,1100,100,2,350,0,3,644,-925,-165,484,
2025,2,25,11,5,26,1100,100,2,352,0,3,644,-578,-158,377,
2025,2,25,11,5,27,1100,100,2,354,0,3,644,-368,-260,371,
2025,2,25,11,5,28,1100,100,2,356,0,3,644,-420,-128,373,
2025,2,25,11,5,29,1100,100,2,357,0,3,644,-553,-62,435,
2025,2,25,11,5,30,1100,100,2,359,0,3,644,-905,-203,471,
2025,2,25,11,5,31,1090,100,2,361,0,3,644,-1173,-514,713,
2025,2,25,11,5,32,1090,100,2,363,0,3,644,-1301,-294,461,
2025,2,25,11,5,33,1090,100,2,365,0,3,644,-1073,-249,389,
2025,2,25,11,5,34,1090,100,2,367,0,3,644,-461,-131,248,
2025,2,25,11,5,35,1090,100,2,369,0,3,644,-463,-213,319,
2025,2,25,11,5,36,1090,100,2,371,0,3,644,-484,-108,305,
2025,2,25,11,5,37,1100,100,2,372,0,3,644,-656,-241,447,
2025,2,25,11,5,38,1110,100,2,374,0,3,644,-1045,-284,488,
2025,2,25,11,5,39,1110,100,2,376,0,3,644,-1328,-452,683,
2025,2,25,11,5,40,1110,100,2,378,0,3,644,-1423,-445,566,
2025,2,25,11,5,41,1110,100,2,380,0,3,644,-1037,-367,583,
2025,2,25,11,5,42,1110,100,2,382,0,3,644,-627,-160,375,
2025,2,25,11,5,43,1110,100,2,384,0,3,644,-480,-227,450,
2025,2,25,11,5,44,1110,100,2,386,0,3,644,-351,-108,320,
2025,2,25,11,5,45,1100,100,2,387,0,3,644,-656,-72,414,
2025,2,25,11,5,46,1100,100,2,389,0,3,644,-1104,-171,489,
2025,2,25,11,5,47,1100,100,2,391,0,3,644,-1245,-434,771,
2025,2,25,11,5,48,1100,100,2,393,0,3,644,-1506,-472,474,
2025,2,25,11,5,49,1100,100,2,395,0,3,644,-1030,-204,286,
2025,2,25,11,5,50,1100,100,2,397,0,3,644,-794,-252,348,
2025,2,25,11,5,51,1100,100,2,399,0,3,644,-453,-187,267,
2025,2,25,11,5,52,1110,100,2,401,0,3,644,-448,-113,281,
2025,2,25,11,5,53,1110,100,2,402,0,3,644,-586,-171,392,
2025,2,25,11,5,54,1120,75,2,404,0,3,644,-1123,-297,456,
2025,2,25,11,5,55,1120,75,2,406,0,3,644,-1244,-455,643,
2025,2,25,11,5,56,1120,75,2,408,0,3,644,-1273,-424,588,
2025,2,25,11,5,57,1120,75,2,410,0,3,644,-1105,-351,616,
2025,2,25,11,5,58,1130,75,2,412,0,3,644,-791,-228,486,
2025,2,25,11,5,59,1130,100,2,414,0,3,644,-420,-252,451,
2025,2,25,11,6,0,1130,100,2,416,0,3,644,-420,-187,352,
2025,2,25,11,6,1,1120,75,2,418,0,3,644,-691,-75,420,
2025,2,25,11,6,2,1120,75,2,419,0,3,644,-920,-271,550,
2025,2,25,11,6,3,1120,75,2,421,0,3,644,-1286,-436,664,
2025,2,25,11,6,4,1120,75,2,423,0,3,644,-1150,-314,407,
2025,2,25,11,6,5,1120,75,2,425,0,3,644,-985,-321,366,
2025,2,25,11,6,6,1120,100,2,427,0,3,644,-507,-241,221,
2025,2,25,11,6,7,1120,100,2,429,0,3,644,-432,-155,334,
2025,2,25,11,6,8,1130,100,2,431,0,3,644,-547,-124,299,
2025,2,25,11,6,9,1130,100,2,432,0,3,644,-843,-259,441,
2025,2,25,11,6,10,1130,100,2,434,0,3,644,-1111,-404,496,
2025,2,25,11,6,11,1130,100,2,436,0,3,644,-1300,-474,739,
2025,2,25,11,6,12,1130,100,2,438,0,3,644,-1303,-387,625,
2025,2,25,11,6,13,1120,100,2,440,0,3,644,-1017,-273,514,
2025,2,25,11,6,14,1120,75,2,442,0,3,644,-567,-169,330,
2025,2,25,11,6,15,1110,75,2,444,0,3,644,-462,-229,399,
2025,2,25,11,6,16,1110,75,2,446,0,3,644,-432,-119,352,
2025,2,25,11,6,17,1110,75,2,447,0,3,644,-762,-36,434,
2025,2,25,11,6,18,1110,100,2,449,0,3,644,-1020,-233,531,
2025,2,25,11,6,19,1120,100,2,451,0,3,644,-1316,-476,841,
2025,2,25,11,6,20,1120,100,2,453,0,3,644,-1530,-248,270,
2025,2,25,11,6,21,1110,100,2,455,0,3,644,-1084,-237,380,
2025,2,25,11,6,22,1120,100,2,457,0,3,644,-571,-149,213,
2025,2,25,11,6,23,1120,100,2,459,0,3,644,-449,-200,196,
2025,2,25,11,6,24,1120,100,2,461,0,3,644,-487,-165,295,
2025,2,25,11,6,25,1130,100,2,462,0,3,644,-627,-183,367,
2025,2,25,11,6,26,1140,100,2,464,0,3,644,-1038,-243,501,
2025,2,25,11,6,27,1130,100,2,466,0,3,644,-1243,-282,500,
2025,2,25,11,6,28,1130,75,2,468,0,3,644,-1353,-443,662,
2025,2,25,11,6,29,1130,75,2,470,0,3,644,-1242,-260,567,
2025,2,25,11,6,30,1130,75,2,472,0,3,644,-801,-190,359,
2025,2,25,11,6,31,1130,75,2,474,0,3,644,-436,-212,411,
2025,2,25,11,6,32,1130,100,2,476,0,3,644,-361,-170,303,
2025,2,25,11,6,33,1120,75,2,477,0,3,644,-637,-53,385,
2025,2,25,11,6,34,1120,75,2,479,0,3,644,-960,-53,466,
2025,2,25,11,6,35,1120,75,2,481,0,3,644,-1050,-311,664,
2025,2,25,11,6,36,1120,75,2,483,0,3,644,-1284,-397,526,
2025,2,25,11,6,37,1110,75,2,485,0,3,644,-1156,-307,364,
2025,2,25,11,6,38,1110,75,2,487,0,3,644,-611,-194,234,
2025,2,25,11,6,39,1110,75,2,489,0,3,644,-434,-185,256,
2025,2,25,11,6,40,1100,75,2,491,0,3,644,-406,-103,297,
