Timestamp,PPG1,PPG2,PPG3,PPG4,PPG5,PPG6
2025-02-25 09:53:06.201,130772,45860,34331,6,435994,306776
2025-02-25 09:53:06.235,131065,45815,34381,6,436480,306812
2025-02-25 09:53:06.339,131296,45799,34410,5,436757,306948
2025-02-25 09:53:06.492,131411,45941,34607,3,437505,307275
2025-02-25 09:53:06.528,131460,46185,34926,6,438062,307396
2025-02-25 09:53:06.678,131476,46385,35220,6,438783,307684
2025-02-25 09:53:06.719,131851,46600,35474,5,439697,308395
2025-02-25 09:53:06.844,131633,46704,35771,5,440950,309032
2025-02-25 09:53:06.982,129581,45224,34969,4,440121,306933
2025-02-25 09:53:07.024,129714,44664,34393,4,438697,305561
2025-02-25 09:53:07.157,131482,45270,34780,4,441546,308416
2025-02-25 09:53:07.297,131080,45213,34928,4,442148,308435
2025-02-25 09:53:07.323,130847,45418,35083,6,441632,307801
2025-02-25 09:53:07.516,131557,46018,35333,4,440937,307805
2025-02-25 09:53:07.518,132026,46573,35673,4,441332,308523
2025-02-25 09:53:07.638,131433,46623,35912,3,442374,308804
2025-02-25 09:53:07.798,129868,45333,35085,5,441348,307050
2025-02-25 09:53:07.815,129201,44639,34511,7,440304,305540
2025-02-25 09:53:07.933,129747,45066,34697,4,440185,305679
2025-02-25 09:53:08.119,129665,45108,34661,6,439903,305409
2025-02-25 09:53:08.122,129729,45363,34881,4,440948,306107
2025-02-25 09:53:08.267,129943,45697,35154,6,441343,306377
2025-02-25 09:53:08.312,130809,46153,35337,6,441365,306926
2025-02-25 09:53:08.425,132321,46693,35345,9,441195,308176
2025-02-25 09:53:08.618,130832,45460,34369,6,439840,306584
2025-02-25 09:53:08.621,130598,45372,34138,6,439068,305784
2025-02-25 09:53:08.785,130850,45878,34370,3,439263,306170
2025-02-25 09:53:08.810,130365,45891,34426,5,439583,306059
2025-02-25 09:53:08.929,130513,46195,34680,6,440310,306486
2025-02-25 09:53:09.099,130848,46655,35030,6,440987,307094
2025-02-25 09:53:09.113,131065,46978,35272,5,441380,307414
2025-02-25 09:53:09.310,130888,46975,35216,3,441125,307278
2025-02-25 09:53:09.312,128515,45351,34068,5,439524,304743
2025-02-25 09:53:09.469,128256,45082,33717,5,439085,304067
2025-02-25 09:53:09.506,128353,45380,33876,2,439991,304770
2025-02-25 09:53:09.613,128225,45390,33862,4,440055,304608
2025-02-25 09:53:09.790,128778,45848,34082,6,440292,305083
2025-02-25 09:53:09.805,129217,46387,34458,5,441165,306008
2025-02-25 09:53:09.929,129308,46623,34706,3,441568,306270
2025-02-25 09:53:10.191,129662,46951,34958,4,442106,306906
2025-02-25 09:53:10.193,128275,45919,34225,6,441162,305573
2025-02-25 09:53:10.197,127106,45003,33472,4,440228,304056
2025-02-25 09:53:10.335,127056,45169,33580,6,440645,304142
2025-02-25 09:53:10.507,127107,45246,33561,6,440404,303957
2025-02-25 09:53:10.510,127632,45611,33700,4,440282,304188
2025-02-25 09:53:10.645,128290,46180,34028,6,440600,304879
2025-02-25 09:53:10.693,128687,46644,34342,4,440994,305491
2025-02-25 09:53:10.818,128672,46926,34702,5,442793,306710
2025-02-25 09:53:10.962,128800,47131,34948,6,443282,306994
2025-02-25 09:53:10.993,127656,46550,34558,7,442867,306277
2025-02-25 09:53:11.127,125772,45253,33613,2,442126,304381
2025-02-25 09:53:11.305,126276,45472,33641,3,441802,304270
2025-02-25 09:53:11.307,126405,45659,33677,8,441381,304134
2025-02-25 09:53:11.467,126633,45892,33759,5,441158,304131
2025-02-25 09:53:11.485,127232,46438,34099,3,441266,304619
2025-02-25 09:53:11.608,127581,46895,34424,4,441535,305097
2025-02-25 09:53:11.774,127846,47258,34676,5,441700,305481
2025-02-25 09:53:11.788,128148,47671,34972,5,442057,305975
2025-02-25 09:53:11.981,127087,47147,34582,4,441774,305416
2025-02-25 09:53:11.989,125689,46130,33807,4,441228,304065
