Timestamp,PPG1,PPG2,PPG3,PPG4,PPG5
2025-05-29 11:27:17.248,99545,13769,10649,93016,96384
2025-05-29 11:27:17.282,99525,13773,10653,92992,96382
2025-05-29 11:27:17.284,99515,13776,10652,92977,96345
2025-05-29 11:27:17.285,99482,13779,10661,92949,96346
2025-05-29 11:27:17.287,99462,13782,10655,92945,96344
2025-05-29 11:27:17.288,99435,13782,10653,92922,96323
2025-05-29 11:27:17.290,99427,13784,10658,92880,96326
2025-05-29 11:27:17.291,99390,13785,10652,92879,96319
2025-05-29 11:27:17.292,99370,13792,10644,92852,96289
2025-05-29 11:27:17.294,99350,13778,10653,92854,96279
2025-05-29 11:27:17.295,99333,13781,10647,92819,96273
2025-05-29 11:27:17.297,99331,13788,10654,92817,96263
2025-05-29 11:27:17.298,99323,13788,10647,92792,96246
2025-05-29 11:27:17.300,99323,13782,10653,92773,96250
2025-05-29 11:27:17.301,99330,13784,10645,92741,96213
2025-05-29 11:27:17.303,99340,13792,10645,92744,96202
2025-05-29 11:27:17.305,99352,13796,10646,92721,96211
2025-05-29 11:27:17.306,99377,13792,10645,92720,96199
2025-05-29 11:27:17.307,99395,13787,10644,92728,96183
2025-05-29 11:27:17.307,99433,13795,10649,92713,96188
2025-05-29 11:27:17.308,99463,13799,10648,92748,96182
2025-05-29 11:27:17.309,99525,13793,10655,92741,96173
2025-05-29 11:27:17.310,99584,13800,10655,92790,96203
2025-05-29 11:27:17.311,99639,13800,10660,92810,96198
2025-05-29 11:27:17.312,99682,13810,10672,92849,96230
2025-05-29 11:27:17.313,99721,13826,10673,92883,96245
2025-05-29 11:27:17.313,99756,13828,10684,92934,96279
2025-05-29 11:27:17.314,99783,13829,10689,92948,96304
2025-05-29 11:27:17.315,99808,13837,10689,92989,96328
2025-05-29 11:27:17.316,99819,13845,10691,93005,96320
2025-05-29 11:27:17.317,99832,13853,10699,93048,96352
2025-05-29 11:27:17.318,99843,13858,10701,93050,96345
2025-05-29 11:27:17.319,99875,13853,10703,93057,96358
2025-05-29 11:27:17.320,99910,13865,10698,93080,96369
2025-05-29 11:27:17.321,99948,13864,10703,93085,96373
2025-05-29 11:27:17.322,99983,13864,10712,93101,96373
2025-05-29 11:27:17.322,100030,13873,10713,93121,96401
2025-05-29 11:27:17.323,100066,13875,10715,93144,96398
2025-05-29 11:27:17.324,100092,13867,10719,93169,96402
2025-05-29 11:27:17.325,100155,13863,10722,93211,96413
2025-05-29 11:27:17.326,100198,13863,10718,93234,96436
2025-05-29 11:27:17.328,100218,13867,10714,93243,96425
2025-05-29 11:27:17.329,100265,13853,10717,93267,96445
2025-05-29 11:27:17.330,100297,13854,10717,93288,96448
2025-05-29 11:27:17.331,100308,13845,10715,93293,96454
2025-05-29 11:27:17.681,100329,13842,10709,93327,96458
2025-05-29 11:27:17.683,100342,13846,10708,93336,96446
2025-05-29 11:27:17.685,100361,13836,10699,93338,96482
2025-05-29 11:27:17.686,100365,13830,10704,93341,96451
2025-05-29 11:27:17.688,100382,13834,10696,93333,96462
2025-05-29 11:27:17.690,100392,13830,10688,93362,96453
2025-05-29 11:27:17.692,100392,13826,10687,93347,96469
2025-05-29 11:27:17.693,100398,13821,10690,93358,96437
2025-05-29 11:27:17.695,100406,13822,10683,93358,96460
2025-05-29 11:27:17.696,100420,13822,10681,93381,96476
2025-05-29 11:27:17.697,100443,13818,10681,93389,96475
2025-05-29 11:27:17.698,100443,13810,10677,93413,96495
2025-05-29 11:27:17.699,100463,13822,10679,93418,96498
2025-05-29 11:27:17.701,100466,13809,10683,93436,96528
