Timestamp,HR,HR_conf,Activity,walk_stp,run_stp,scd,r,Acc_X,Acc_Y,Acc_Z,
2025-04-14 11:27:55.103,660,100,0,0,0,3,1118,-1,-3,-1005,
2025-04-14 11:27:56.103,650,100,0,0,0,3,1118,0,-4,-1003,
2025-04-14 11:27:57.102,650,100,0,0,0,3,1118,-1,-5,-1005,
2025-04-14 11:27:58.104,640,100,0,0,0,3,1135,0,-2,-1004,
2025-04-14 11:27:59.104,630,100,0,0,0,3,1174,0,-1,-1004,
2025-04-14 11:28:00.103,630,100,0,0,0,3,1261,0,-5,-1006,
2025-04-14 11:28:01.103,630,100,0,0,0,3,1325,-1,-1,-1005,
2025-04-14 11:28:02.106,630,100,0,0,0,3,1376,-1,-5,-1003,
2025-04-14 11:28:03.105,630,100,0,0,0,3,1415,0,-6,-1008,
2025-04-14 11:28:04.104,630,100,0,0,0,3,1446,0,-6,-1006,
2025-04-14 11:28:05.103,620,100,0,0,0,3,1464,-3,-1,-1005,
2025-04-14 11:28:06.106,620,100,0,0,0,3,1480,0,-5,-1007,
2025-04-14 11:28:07.106,620,100,0,0,0,3,1495,0,-4,-1006,
2025-04-14 11:28:08.106,610,100,0,0,0,3,1508,-1,-2,-1008,
2025-04-14 11:28:09.108,610,100,0,0,0,3,1520,1,-4,-1007,
2025-04-14 11:28:10.107,610,100,0,0,0,3,1529,-1,-5,-1008,
2025-04-14 11:28:11.107,610,100,0,0,0,3,1538,-1,-1,-1005,
2025-04-14 11:28:12.106,620,100,0,0,0,3,1546,1,-6,-1003,
2025-04-14 11:28:13.109,620,100,0,0,0,3,1546,1,-2,-1006,
2025-04-14 11:28:14.107,630,0,0,0,0,3,1546,1,-2,-1002,
2025-04-14 11:28:15.107,640,75,0,0,0,3,1546,0,-4,-1005,
2025-04-14 11:28:16.107,640,100,0,0,0,3,1546,0,-3,-1006,
2025-04-14 11:28:17.109,650,100,0,0,0,3,1546,2,-4,-1007,
2025-04-14 11:28:18.109,650,100,0,0,0,3,1546,0,-4,-1006,
2025-04-14 11:28:19.109,650,100,0,0,0,3,1546,1,-6,-1003,
2025-04-14 11:28:20.107,660,100,0,0,0,3,1546,0,-5,-1005,
2025-04-14 11:28:21.110,660,100,0,0,0,3,1546,0,-3,-1005,
2025-04-14 11:28:22.110,680,100,0,0,0,3,1546,0,-7,-1004,
2025-04-14 11:28:23.109,690,100,0,0,0,3,1546,1,-2,-1003,
2025-04-14 11:28:24.112,700,100,0,0,0,3,1546,0,-3,-1006,
2025-04-14 11:28:25.112,710,100,0,0,0,3,1546,0,-3,-1004,
2025-04-14 11:28:26.110,710,100,0,0,0,3,1546,0,-3,-1005,
2025-04-14 11:28:27.110,710,100,0,0,0,3,1546,2,-3,-1005,
2025-04-14 11:28:28.113,700,100,0,0,0,3,1546,0,-8,-1005,
2025-04-14 11:28:29.112,690,100,0,0,0,3,1546,0,-2,-1005,
2025-04-14 11:28:30.111,680,100,0,0,0,3,1546,-1,-2,-1006,
2025-04-14 11:28:31.111,670,100,0,0,0,3,1546,2,-7,-1005,
2025-04-14 11:28:32.114,670,100,0,0,0,3,1547,0,-5,-1006,
2025-04-14 11:28:33.114,660,100,0,0,0,3,1547,5,-3,-1005,
2025-04-14 11:28:34.113,660,100,0,0,0,3,1547,0,-5,-1009,
2025-04-14 11:28:35.112,650,100,0,0,0,3,1547,-2,-5,-1005,
2025-04-14 11:28:36.116,650,100,0,0,0,3,1547,1,-2,-1005,
2025-04-14 11:28:37.115,650,100,0,0,0,3,1547,-2,-6,-1006,
2025-04-14 11:28:38.114,660,100,0,0,0,3,1547,0,-1,-1002,
2025-04-14 11:28:39.113,660,100,0,0,0,3,1547,2,-2,-1006,
2025-04-14 11:28:40.116,650,100,0,0,0,3,1547,0,-4,-1005,
2025-04-14 11:28:41.115,640,100,0,0,0,3,1547,0,-5,-1006,
2025-04-14 11:28:42.114,630,100,0,0,0,3,1547,1,-1,-1004,
2025-04-14 11:28:43.115,620,100,0,0,0,3,1547,1,-4,-1007,
2025-04-14 11:28:44.117,620,100,0,0,0,3,1547,-1,-3,-1004,
2025-04-14 11:28:45.116,620,100,0,0,0,3,1547,0,-2,-1007,
2025-04-14 11:28:46.116,620,100,0,0,0,3,1547,1,-2,-1004,
2025-04-14 11:28:47.116,620,100,0,0,0,3,1547,0,-1,-1007,
2025-04-14 11:28:48.118,620,100,0,0,0,3,1547,0,-6,-1004,
2025-04-14 11:28:49.118,620,100,0,0,0,3,1547,2,0,-1005,
2025-04-14 11:28:50.117,620,100,0,0,0,3,1547,0,-2,-1003,
2025-04-14 11:28:51.116,620,100,0,0,0,3,1547,0,-1,-1006,
2025-04-14 11:28:52.120,630,100,0,0,0,3,1547,0,-2,-1005,
2025-04-14 11:28:53.119,630,100,0,0,0,3,1547,0,-4,-1008,
2025-04-14 11:28:54.117,630,100,0,0,0,3,1547,-1,-3,-1005,
2025-04-14 11:28:55.117,630,100,0,0,0,3,1547,1,-3,-1005,
2025-04-14 11:28:56.119,630,100,0,0,0,3,1547,0,-5,-1006,
2025-04-14 11:28:57.119,630,100,0,0,0,3,1547,1,-3,-1003,
2025-04-14 11:28:58.119,630,100,0,0,0,3,1547,1,-3,-1003,
2025-04-14 11:28:59.118,620,100,0,0,0,3,1547,0,-1,-1006,
2025-04-14 11:29:00.122,620,100,0,0,0,3,1547,0,0,-1006,
2025-04-14 11:29:01.119,610,100,0,0,0,3,1547,0,0,-1002,
2025-04-14 11:29:02.119,610,100,0,0,0,3,1547,2,0,-1004,
2025-04-14 11:29:03.119,610,100,0,0,0,3,1547,2,-2,-1006,
2025-04-14 11:29:04.121,610,100,0,0,0,3,1547,0,-3,-1006,
2025-04-14 11:29:05.122,620,100,0,0,0,3,1547,0,-3,-1006,
2025-04-14 11:29:06.120,620,100,0,0,0,3,1547,0,-3,-1006,
2025-04-14 11:29:07.120,620,100,0,0,0,3,1547,2,-2,-1004,
2025-04-14 11:29:08.122,620,100,0,0,0,3,1547,2,-2,-1004,
2025-04-14 11:29:09.122,630,100,0,0,0,3,1547,0,-3,-1002,
2025-04-14 11:29:10.121,640,100,0,0,0,3,1547,-1,-1,-1006,
2025-04-14 11:29:11.124,640,100,0,0,0,3,1547,1,-3,-1006,
2025-04-14 11:29:12.123,650,100,0,0,0,3,1547,2,0,-1007,
2025-04-14 11:29:13.122,660,100,0,0,0,3,1547,1,-4,-1007,
2025-04-14 11:29:14.123,660,100,0,0,0,3,1547,0,0,-1006,
2025-04-14 11:29:15.126,670,100,0,0,0,3,1547,3,0,-1006,
2025-04-14 11:29:16.124,680,100,0,0,0,3,1547,1,-1,-1004,
2025-04-14 11:29:17.124,690,100,0,0,0,3,1547,0,-2,-1005,
2025-04-14 11:29:18.124,690,100,0,0,0,3,1547,0,-1,-1008,
2025-04-14 11:29:19.127,700,100,0,0,0,3,1547,0,-2,-1007,
2025-04-14 11:29:20.126,700,100,0,0,0,3,1547,0,-4,-1006,
2025-04-14 11:29:21.124,690,100,0,0,0,3,1547,3,0,-1008,
2025-04-14 11:29:22.124,690,100,0,0,0,3,1547,-1,-3,-1008,
2025-04-14 11:29:23.127,680,100,0,0,0,3,1547,3,-3,-1005,
