Timestamp,PPG1,PPG2,PPG3,PPG4,PPG5,PPG6
2025-02-26 17:15:44.703,131199,30117,32796,3,300247,329418
2025-02-26 17:15:44.707,131209,30108,32796,2,300240,329461
2025-02-26 17:15:44.709,131222,30098,32780,2,300217,329440
2025-02-26 17:15:44.712,131198,30087,32774,6,300204,329422
2025-02-26 17:15:44.714,131176,30090,32775,0,300152,329381
2025-02-26 17:15:44.716,131168,30082,32775,2,300114,329363
2025-02-26 17:15:44.718,131168,30082,32775,2,300114,329363
2025-02-26 17:15:44.824,131183,30095,32789,0,300091,329333
2025-02-26 17:15:44.826,131169,30098,32798,0,300080,329359
2025-02-26 17:15:44.829,131175,30078,32793,4,299995,329319
2025-02-26 17:15:44.832,131141,30080,32783,2,300014,329283
2025-02-26 17:15:44.834,131132,30079,32784,0,300017,329239
2025-02-26 17:15:44.838,131130,30074,32776,7,300007,329258
2025-02-26 17:15:44.841,131108,30068,32778,1,300053,329221
2025-02-26 17:15:44.844,131106,30070,32774,12,300059,329235
2025-02-26 17:15:44.848,131116,30065,32765,6,300100,329284
2025-02-26 17:15:44.851,131109,30066,32771,3,300104,329279
2025-02-26 17:15:44.854,131121,30076,32770,10,300182,329306
2025-02-26 17:15:44.857,131127,30088,32768,1,300220,329372
2025-02-26 17:15:44.860,131132,30079,32776,2,300272,329368
2025-02-26 17:15:44.863,131110,30068,32764,0,300220,329373
2025-02-26 17:15:44.866,131096,30047,32750,7,300167,329389
2025-02-26 17:15:44.869,131071,30030,32727,0,300150,329256
2025-02-26 17:15:44.873,131104,30033,32746,7,300174,329277
2025-02-26 17:15:45.057,131156,30078,32776,4,300273,329316
2025-02-26 17:15:45.060,131192,30104,32832,6,300492,329472
2025-02-26 17:15:45.062,131272,30155,32870,6,300666,329645
2025-02-26 17:15:45.065,131312,30190,32909,4,300790,329870
2025-02-26 17:15:45.067,131352,30230,32945,5,300896,330019
2025-02-26 17:15:45.070,131375,30253,32977,0,301050,330153
2025-02-26 17:15:45.073,131417,30265,33005,6,301145,330274
2025-02-26 17:15:45.075,131425,30286,33027,1,301205,330361
2025-02-26 17:15:45.077,131432,30306,33049,5,301279,330457
2025-02-26 17:15:45.080,131457,30315,33053,0,301339,330545
2025-02-26 17:15:45.082,131477,30317,33077,1,301385,330643
2025-02-26 17:15:45.085,131487,30320,33081,3,301375,330677
2025-02-26 17:15:45.088,131478,30313,33089,1,301359,330694
2025-02-26 17:15:45.090,131483,30310,33081,4,301308,330653
2025-02-26 17:15:45.093,131466,30308,33061,0,301244,330623
2025-02-26 17:15:45.095,131454,30289,33053,4,301221,330543
2025-02-26 17:15:45.100,131436,30295,33044,0,301170,330502
2025-02-26 17:15:45.293,131455,30276,33038,0,301168,330479
2025-02-26 17:15:45.295,131433,30273,33046,10,301170,330444
2025-02-26 17:15:45.297,131442,30272,33044,3,301121,330453
2025-02-26 17:15:45.301,131418,30262,33022,11,301084,330444
2025-02-26 17:15:45.304,131411,30251,33026,12,300991,330387
2025-02-26 17:15:45.307,131401,30244,33007,7,300946,330315
2025-02-26 17:15:45.309,131387,30225,32977,6,300891,330241
2025-02-26 17:15:45.311,131380,30198,32955,4,300820,330229
2025-02-26 17:15:45.314,131375,30191,32944,2,300777,330179
2025-02-26 17:15:45.317,131373,30188,32931,3,300788,330146
2025-02-26 17:15:45.320,131377,30182,32934,5,300824,330122
2025-02-26 17:15:45.323,131407,30193,32936,3,300845,330160
2025-02-26 17:15:45.326,131403,30196,32948,5,300893,330182
2025-02-26 17:15:45.330,131414,30203,32934,6,300898,330225
2025-02-26 17:15:45.334,131416,30186,32933,7,300864,330248
2025-02-26 17:15:45.339,131428,30183,32933,6,300890,330234
2025-02-26 17:15:45.741,131428,30183,32933,6,300890,330234
2025-02-26 17:15:45.747,131447,30183,32934,1,300841,330191
2025-02-26 17:15:45.754,131418,30173,32933,3,300836,330253
2025-02-26 17:15:45.759,131412,30166,32935,13,300810,330198
2025-02-26 17:15:45.765,131428,30178,32926,0,300785,330220
2025-02-26 17:15:45.769,131419,30145,32917,6,300691,330159
2025-02-26 17:15:45.773,131397,30153,32908,0,300638,330108
2025-02-26 17:15:45.778,131383,30137,32894,7,300544,330034
2025-02-26 17:15:45.783,131365,30126,32890,9,300474,329953
2025-02-26 17:15:45.788,131349,30114,32882,3,300377,329894
2025-02-26 17:15:46.092,131349,30114,32882,3,300377,329894
2025-02-26 17:15:46.097,131333,30095,32875,11,300279,329775
2025-02-26 17:15:46.101,131335,30093,32864,2,300319,329790
2025-02-26 17:15:46.104,131343,30102,32864,0,300330,329778
2025-02-26 17:15:46.106,131337,30092,32867,8,300288,329793
2025-02-26 17:15:46.110,131337,30084,32862,9,300259,329777
2025-02-26 17:15:46.113,131316,30075,32853,11,300240,329739
2025-02-26 17:15:46.116,131286,30052,32816,7,300179,329675
2025-02-26 17:15:46.120,131254,30054,32817,3,300175,329587
2025-02-26 17:15:46.123,131263,30043,32803,8,300199,329594
2025-02-26 17:15:46.125,131248,30047,32800,10,300181,329593
2025-02-26 17:15:46.129,131255,30036,32803,0,300212,329550
2025-02-26 17:15:46.132,131255,30034,32807,0,300210,329582
2025-02-26 17:15:46.137,131207,30018,32786,2,300077,329548
2025-02-26 17:15:46.141,131193,30009,32768,7,300005,329486
2025-02-26 17:15:46.405,131175,29992,32761,7,299999,329396
2025-02-26 17:15:46.407,131157,29997,32748,2,299974,329363
2025-02-26 17:15:46.409,131162,29985,32745,0,299976,329338
2025-02-26 17:15:46.412,131192,29994,32739,8,300052,329371
2025-02-26 17:15:46.414,131206,29991,32764,7,300064,329388
2025-02-26 17:15:46.416,131213,29988,32751,1,300087,329434
2025-02-26 17:15:46.420,131216,29990,32748,7,300118,329484
2025-02-26 17:15:46.422,131204,29982,32734,5,300090,329510
2025-02-26 17:15:46.425,131218,29966,32726,3,300143,329480
2025-02-26 17:15:46.428,131210,29971,32724,4,300116,329498
2025-02-26 17:15:46.430,131202,29956,32706,1,300136,329509
2025-02-26 17:15:46.433,131225,29967,32705,7,300150,329526
2025-02-26 17:15:46.436,131229,29963,32703,0,300187,329556
2025-02-26 17:15:46.439,131224,29962,32708,0,300196,329558
2025-02-26 17:15:46.441,131223,29961,32716,3,300253,329622
2025-02-26 17:15:46.445,131219,29942,32697,0,300259,329617
2025-02-26 17:15:46.448,131196,29926,32677,2,300175,329672
2025-02-26 17:15:46.450,131179,29934,32668,0,300171,329600
2025-02-26 17:15:46.684,131187,29920,32670,0,300179,329568
2025-02-26 17:15:46.688,131196,29932,32664,0,300192,329591
2025-02-26 17:15:46.690,131204,29928,32669,0,300203,329586
2025-02-26 17:15:46.693,131211,29923,32667,14,300233,329574
2025-02-26 17:15:46.695,131211,29923,32666,12,300276,329653
2025-02-26 17:15:46.698,131222,29908,32653,3,300306,329610
2025-02-26 17:15:46.701,131204,29906,32653,0,300265,329659
2025-02-26 17:15:46.705,131210,29903,32650,4,300264,329685
2025-02-26 17:15:46.707,131210,29903,32650,4,300264,329685
2025-02-26 17:15:46.709,131200,29882,32623,0,300190,329583
2025-02-26 17:15:46.711,131197,29888,32625,1,300222,329577
2025-02-26 17:15:46.713,131206,29888,32637,3,300184,329581
2025-02-26 17:15:46.716,131196,29875,32625,1,300169,329566
2025-02-26 17:15:46.718,131207,29871,32620,0,300101,329533
2025-02-26 17:15:46.721,131193,29860,32627,0,300075,329483
2025-02-26 17:15:46.724,131168,29843,32605,3,300005,329405
2025-02-26 17:15:46.726,131168,29830,32591,4,299958,329362
2025-02-26 17:15:46.728,131160,29829,32608,3,299933,329357
2025-02-26 17:15:46.731,131158,29829,32602,10,299879,329305
2025-02-26 17:15:46.966,131136,29820,32595,4,299860,329210
2025-02-26 17:15:46.969,131135,29811,32588,0,299765,329159
2025-02-26 17:15:46.972,131134,29800,32572,0,299764,329154
2025-02-26 17:15:46.974,131118,29787,32551,10,299710,329084
2025-02-26 17:15:46.976,131111,29765,32521,3,299653,329001
2025-02-26 17:15:46.979,131087,29754,32499,3,299630,328989
2025-02-26 17:15:46.981,131098,29737,32478,0,299644,328953
2025-02-26 17:15:46.983,131094,29716,32466,6,299648,328930
2025-02-26 17:15:46.986,131128,29717,32467,1,299706,328950
2025-02-26 17:15:46.989,131129,29724,32464,9,299722,328998
2025-02-26 17:15:46.992,131141,29731,32460,3,299730,329060
2025-02-26 17:15:46.996,131158,29721,32462,6,299736,329003
2025-02-26 17:15:46.999,131169,29704,32462,0,299721,329073
2025-02-26 17:15:47.001,131160,29708,32445,7,299689,329051
2025-02-26 17:15:47.004,131142,29699,32427,4,299698,328971
2025-02-26 17:15:47.007,131131,29677,32429,4,299619,328981
2025-02-26 17:15:47.009,131104,29667,32415,7,299551,328886
2025-02-26 17:15:47.011,131097,29660,32405,6,299512,328781
2025-02-26 17:15:47.014,131086,29660,32411,0,299484,328724
2025-02-26 17:15:47.420,131110,29646,32411,7,299488,328715
2025-02-26 17:15:47.425,131079,29646,32397,0,299431,328679
2025-02-26 17:15:47.428,131073,29619,32395,2,299398,328618
2025-02-26 17:15:47.432,131067,29635,32390,1,299369,328566
2025-02-26 17:15:47.436,131058,29626,32389,7,299351,328584
2025-02-26 17:15:47.441,131065,29632,32403,0,299411,328555
2025-02-26 17:15:47.447,131076,29644,32424,6,299490,328595
2025-02-26 17:15:47.452,131118,29672,32459,11,299555,328660
2025-02-26 17:15:47.455,131166,29709,32494,1,299626,328835
2025-02-26 17:15:47.460,131191,29725,32543,9,299665,328917
2025-02-26 17:15:47.463,131189,29747,32559,10,299700,328950
2025-02-26 17:15:47.466,131195,29755,32582,5,299683,329017
2025-02-26 17:15:47.809,131192,29767,32602,2,299643,328999
2025-02-26 17:15:47.812,131190,29797,32622,0,299705,328981
2025-02-26 17:15:47.815,131194,29798,32634,7,299743,328957
2025-02-26 17:15:47.817,131208,29827,32665,12,299822,329066
2025-02-26 17:15:47.821,131272,29870,32703,0,299997,329221
2025-02-26 17:15:47.825,131326,29920,32765,2,300093,329399
2025-02-26 17:15:47.828,131378,29944,32820,13,300082,329492
2025-02-26 17:15:47.830,131372,29954,32822,5,300034,329523
2025-02-26 17:15:47.833,131345,29953,32818,16,299899,329420
2025-02-26 17:15:47.835,131319,29937,32792,4,299885,329370
2025-02-26 17:15:47.840,131295,29923,32766,6,299830,329257
2025-02-26 17:15:47.845,131247,29911,32737,7,299798,329227
2025-02-26 17:15:47.848,131230,29909,32741,16,299797,329238
2025-02-26 17:15:47.850,131234,29908,32717,0,299752,329197
2025-02-26 17:15:47.853,131250,29902,32726,0,299732,329206
2025-02-26 17:15:47.858,131253,29908,32719,8,299731,329125
2025-02-26 17:15:48.098,131261,29924,32732,7,299702,329182
2025-02-26 17:15:48.101,131287,29924,32732,8,299703,329196
2025-02-26 17:15:48.103,131278,29916,32724,11,299724,329196
2025-02-26 17:15:48.106,131263,29904,32716,14,299738,329236
2025-02-26 17:15:48.108,131264,29910,32701,3,299749,329201
2025-02-26 17:15:48.111,131256,29906,32709,3,299740,329208
2025-02-26 17:15:48.113,131275,29914,32711,2,299747,329213
2025-02-26 17:15:48.116,131255,29902,32707,0,299689,329244
2025-02-26 17:15:48.119,131236,29890,32685,0,299629,329166
2025-02-26 17:15:48.121,131214,29873,32666,4,299633,329151
2025-02-26 17:15:48.124,131203,29862,32658,9,299579,329101
2025-02-26 17:15:48.127,131192,29858,32639,4,299676,329091
2025-02-26 17:15:48.130,131226,29862,32644,9,299735,329132
2025-02-26 17:15:48.132,131224,29858,32639,0,299726,329230
2025-02-26 17:15:48.135,131236,29870,32648,12,299783,329252
2025-02-26 17:15:48.140,131250,29870,32650,5,299815,329230
2025-02-26 17:15:48.143,131247,29879,32651,6,299870,329305
2025-02-26 17:15:48.146,131261,29877,32661,5,299885,329349
2025-02-26 17:15:48.400,131251,29865,32644,6,299869,329404
2025-02-26 17:15:48.402,131242,29852,32630,4,299867,329391
2025-02-26 17:15:48.404,131233,29839,32619,0,299841,329405
2025-02-26 17:15:48.407,131240,29844,32613,6,299893,329367
2025-02-26 17:15:48.410,131224,29837,32611,16,299913,329358
2025-02-26 17:15:48.413,131237,29843,32609,0,299935,329438
2025-02-26 17:15:48.415,131245,29838,32625,5,299949,329428
2025-02-26 17:15:48.418,131246,29842,32622,2,299950,329489
2025-02-26 17:15:48.420,131213,29829,32613,4,299927,329381
2025-02-26 17:15:48.422,131213,29837,32608,2,299906,329351
2025-02-26 17:15:48.425,131173,29822,32596,4,299861,329324
2025-02-26 17:15:48.427,131155,29798,32579,8,299793,329300
2025-02-26 17:15:48.431,131131,29786,32556,12,299746,329168
2025-02-26 17:15:48.433,131122,29787,32566,4,299747,329140
2025-02-26 17:15:48.435,131109,29785,32549,6,299666,329099
2025-02-26 17:15:48.438,131113,29783,32553,5,299715,329133
2025-02-26 17:15:48.441,131133,29789,32548,3,299721,329131
2025-02-26 17:15:48.445,131136,29795,32549,2,299745,329156
2025-02-26 17:15:48.449,131133,29797,32548,0,299777,329150
2025-02-26 17:15:48.662,131140,29794,32564,3,299837,329206
2025-02-26 17:15:48.665,131173,29814,32569,2,299831,329254
2025-02-26 17:15:48.667,131164,29818,32584,1,299900,329259
2025-02-26 17:15:48.670,131172,29820,32598,0,299920,329361
2025-02-26 17:15:48.672,131193,29850,32621,6,300050,329372
2025-02-26 17:15:48.674,131226,29894,32647,1,300152,329494
2025-02-26 17:15:48.677,131226,29894,32647,1,300152,329494
2025-02-26 17:15:48.680,131291,29940,32721,0,300317,329750
2025-02-26 17:15:48.682,131299,29966,32760,8,300401,329834
2025-02-26 17:15:48.685,131343,29995,32803,0,300480,329905
2025-02-26 17:15:48.688,131360,30013,32835,7,300561,330027
2025-02-26 17:15:48.690,131383,30038,32865,1,300632,330115
2025-02-26 17:15:48.693,131391,30061,32895,5,300665,330188
2025-02-26 17:15:48.696,131413,30089,32913,5,300698,330299
2025-02-26 17:15:48.698,131418,30106,32936,2,300630,330241
2025-02-26 17:15:48.701,131431,30129,32945,5,300603,330223
2025-02-26 17:15:48.703,131442,30142,32964,10,300597,330273
2025-02-26 17:15:48.706,131436,30163,32985,5,300653,330255
2025-02-26 17:15:48.709,131434,30167,32985,4,300680,330317
2025-02-26 17:15:48.984,131471,30184,33003,4,300745,330355
2025-02-26 17:15:48.987,131482,30194,33011,11,300736,330442
2025-02-26 17:15:48.991,131459,30198,33020,2,300686,330413
2025-02-26 17:15:48.994,131487,30206,33028,9,300675,330387
2025-02-26 17:15:48.997,131475,30218,33025,6,300737,330397
2025-02-26 17:15:49.000,131461,30202,33013,2,300743,330421
2025-02-26 17:15:49.002,131471,30197,33001,7,300752,330441
2025-02-26 17:15:49.005,131470,30208,33007,9,300836,330487
2025-02-26 17:15:49.007,131494,30220,33007,7,300810,330547
2025-02-26 17:15:49.011,131481,30208,32997,2,300736,330567
2025-02-26 17:15:49.014,131444,30194,32983,4,300637,330490
