Timestamp,PPG1,PPG2,PPG3,PPG4,PPG5
2025-05-29 19:13:47.247,86724,9100,8546,66354,98793
2025-05-29 19:13:47.315,86732,9101,8545,66357,98792
2025-05-29 19:13:47.317,86736,9110,8548,66360,98805
2025-05-29 19:13:47.319,86731,9121,8553,66357,98834
2025-05-29 19:13:47.320,86740,9114,8555,66359,98843
2025-05-29 19:13:47.322,86735,9136,8565,66369,98839
2025-05-29 19:13:47.324,86740,9135,8567,66358,98840
2025-05-29 19:13:47.325,86750,9135,8554,66377,98845
2025-05-29 19:13:47.327,86749,9143,8568,66364,98837
2025-05-29 19:13:47.328,86767,9141,8577,66383,98849
2025-05-29 19:13:47.330,86781,9159,8583,66373,98863
2025-05-29 19:13:47.331,86766,9169,8587,66377,98872
2025-05-29 19:13:47.333,86771,9169,8598,66376,98881
2025-05-29 19:13:47.334,86776,9177,8592,66384,98871
2025-05-29 19:13:47.336,86778,9183,8596,66375,98876
2025-05-29 19:13:47.338,86787,9189,8609,66378,98885
2025-05-29 19:13:47.339,86799,9195,8604,66384,98899
2025-05-29 19:13:47.341,86798,9208,8610,66380,98888
2025-05-29 19:13:47.342,86818,9207,8614,66387,98907
2025-05-29 19:13:47.344,86822,9218,8628,66380,98913
2025-05-29 19:13:47.345,86815,9223,8626,66369,98919
2025-05-29 19:13:47.346,86830,9230,8626,66379,98922
2025-05-29 19:13:47.347,86815,9233,8623,66368,98929
2025-05-29 19:13:47.348,86809,9233,8607,66368,98940
2025-05-29 19:13:47.349,86770,9220,8607,66359,98908
2025-05-29 19:13:47.350,86734,9204,8589,66357,98901
2025-05-29 19:13:47.351,86698,9180,8569,66348,98871
2025-05-29 19:13:47.352,86676,9153,8552,66337,98842
2025-05-29 19:13:47.354,86648,9123,8543,66339,98819
2025-05-29 19:13:47.358,86627,9103,8508,66329,98813
2025-05-29 19:13:47.933,86594,9084,8492,66306,98798
2025-05-29 19:13:47.935,86569,9060,8479,66310,98776
2025-05-29 19:13:47.937,86535,9041,8466,66302,98741
2025-05-29 19:13:47.938,86521,9024,8457,66309,98699
2025-05-29 19:13:47.940,86501,9014,8455,66296,98698
2025-05-29 19:13:47.941,86489,9000,8447,66279,98696
2025-05-29 19:13:47.942,86480,8998,8429,66278,98693
2025-05-29 19:13:47.944,86475,8996,8435,66269,98676
2025-05-29 19:13:47.945,86465,8989,8438,66269,98662
2025-05-29 19:13:47.946,86459,8991,8439,66260,98671
2025-05-29 19:13:47.947,86464,8977,8437,66245,98650
2025-05-29 19:13:47.948,86454,8986,8424,66255,98669
2025-05-29 19:13:47.949,86467,8986,8438,66250,98663
2025-05-29 19:13:47.951,86467,9000,8443,66265,98658
2025-05-29 19:13:47.953,86476,8991,8449,66254,98663
2025-05-29 19:13:47.954,86479,8998,8458,66267,98669
2025-05-29 19:13:47.956,86501,9001,8462,66263,98678
2025-05-29 19:13:47.958,86476,9004,8468,66278,98696
2025-05-29 19:13:47.959,86479,9014,8461,66261,98701
2025-05-29 19:13:47.960,86488,9019,8463,66265,98704
2025-05-29 19:13:47.962,86495,9009,8468,66272,98694
2025-05-29 19:13:47.963,86503,9020,8464,66269,98697
2025-05-29 19:13:47.964,86484,9016,8474,66264,98704
2025-05-29 19:13:47.965,86502,9017,8463,66276,98697
2025-05-29 19:13:47.966,86490,9018,8465,66264,98697
2025-05-29 19:13:47.967,86495,9009,8464,66272,98687
2025-05-29 19:13:47.968,86501,9013,8465,66273,98680
2025-05-29 19:13:47.969,86495,9012,8471,66279,98701
2025-05-29 19:13:47.970,86511,9009,8460,66275,98695
2025-05-29 19:13:47.971,86501,9011,8464,66289,98697
2025-05-29 19:13:47.973,86495,9004,8458,66273,98695
2025-05-29 19:13:47.973,86518,9018,8470,66279,98689
2025-05-29 19:13:47.974,86513,9019,8464,66282,98688
2025-05-29 19:13:47.975,86525,9013,8474,66286,98700
2025-05-29 19:13:47.976,86524,9013,8473,66294,98687
2025-05-29 19:13:47.976,86542,9021,8478,66272,98726
2025-05-29 19:13:47.977,86535,9027,8487,66283,98721
2025-05-29 19:13:47.978,86537,9035,8482,66289,98712
2025-05-29 19:13:47.995,86552,9047,8495,66301,98727
2025-05-29 19:13:47.996,86561,9048,8496,66295,98725
2025-05-29 19:13:47.997,86553,9054,8508,66309,98727
2025-05-29 19:13:47.998,86581,9059,8512,66302,98727
2025-05-29 19:13:47.999,86588,9072,8505,66305,98752
2025-05-29 19:13:48.000,86592,9070,8520,66306,98761
2025-05-29 19:13:48.001,86612,9100,8526,66308,98762
2025-05-29 19:13:48.002,86629,9090,8531,66317,98764
2025-05-29 19:13:48.003,86634,9111,8526,66325,98773
2025-05-29 19:13:48.004,86647,9100,8546,66312,98789
2025-05-29 19:13:48.004,86646,9121,8546,66328,98776
2025-05-29 19:13:48.005,86647,9118,8554,66333,98813
2025-05-29 19:13:48.006,86667,9115,8556,66339,98817
2025-05-29 19:13:48.006,86685,9139,8564,66344,98818
2025-05-29 19:13:48.007,86684,9115,8581,66324,98828
2025-05-29 19:13:48.008,86709,9138,8574,66339,98830
2025-05-29 19:13:48.009,86713,9142,8584,66347,98829
2025-05-29 19:13:48.009,86724,9147,8575,66357,98836
2025-05-29 19:13:48.010,86727,9165,8589,66358,98863
2025-05-29 19:13:48.011,86737,9166,8596,66353,98864
2025-05-29 19:13:48.012,86751,9180,8597,66357,98880
2025-05-29 19:13:48.013,86751,9193,8604,66374,98885
2025-05-29 19:13:48.014,86758,9195,8607,66377,98889
2025-05-29 19:13:48.016,86764,9209,8615,66380,98897
2025-05-29 19:13:48.017,86793,9209,8620,66381,98909
2025-05-29 19:13:48.018,86794,9238,8618,66397,98922
2025-05-29 19:13:48.019,86806,9223,8624,66375,98921
2025-05-29 19:13:48.021,86817,9246,8628,66393,98933
2025-05-29 19:13:48.030,86816,9241,8642,66388,98942
2025-05-29 19:13:48.041,86832,9251,8636,66401,98936
2025-05-29 19:13:48.064,86854,9253,8641,66404,98956
2025-05-29 19:13:48.065,86850,9263,8649,66423,98952
2025-05-29 19:13:48.073,86863,9265,8659,66429,98962
2025-05-29 19:13:48.081,86865,9277,8661,66419,98974
2025-05-29 19:13:48.085,86865,9277,8661,66419,98974
2025-05-29 19:13:48.094,86894,9298,8675,66417,98997
