Timestamp,PPG1,PPG2,PPG3,PPG4,PPG5
2025-05-29 15:09:25.075,89294,6951,3994,50763,79248
2025-05-29 15:09:25.120,89325,6958,3996,50764,79247
2025-05-29 15:09:25.122,89325,6966,3999,50778,79266
2025-05-29 15:09:25.123,89333,6973,4010,50782,79270
2025-05-29 15:09:25.124,89330,6982,4008,50769,79281
2025-05-29 15:09:25.126,89347,6988,4009,50783,79304
2025-05-29 15:09:25.128,89345,7000,4008,50780,79274
2025-05-29 15:09:25.130,89355,6993,4008,50784,79301
2025-05-29 15:09:25.131,89356,7005,4022,50772,79307
2025-05-29 15:09:25.132,89364,7012,4021,50785,79305
2025-05-29 15:09:25.133,89393,7015,4024,50791,79333
2025-05-29 15:09:25.135,89373,7026,4025,50797,79322
2025-05-29 15:09:25.137,89382,7025,4031,50796,79321
2025-05-29 15:09:25.139,89411,7036,4034,50793,79338
2025-05-29 15:09:25.141,89426,7047,4034,50807,79344
2025-05-29 15:09:25.143,89425,7048,4035,50803,79361
2025-05-29 15:09:25.144,89433,7057,4050,50819,79366
2025-05-29 15:09:25.146,89432,7061,4049,50809,79365
2025-05-29 15:09:25.147,89453,7075,4048,50818,79374
2025-05-29 15:09:25.148,89453,7083,4056,50825,79395
2025-05-29 15:09:25.149,89469,7095,4052,50831,79398
2025-05-29 15:09:25.152,89469,7094,4060,50826,79412
2025-05-29 15:09:25.160,89492,7094,4068,50833,79418
2025-05-29 15:09:25.614,89477,7092,4063,50834,79441
2025-05-29 15:09:25.616,89480,7112,4066,50841,79441
2025-05-29 15:09:25.617,89488,7112,4074,50836,79453
2025-05-29 15:09:25.619,89507,7118,4073,50850,79459
2025-05-29 15:09:25.620,89502,7129,4075,50845,79463
2025-05-29 15:09:25.621,89500,7138,4076,50856,79481
2025-05-29 15:09:25.622,89520,7138,4084,50856,79477
2025-05-29 15:09:25.623,89502,7150,4086,50861,79501
2025-05-29 15:09:25.624,89520,7162,4082,50864,79505
2025-05-29 15:09:25.625,89520,7171,4096,50866,79517
2025-05-29 15:09:25.627,89527,7161,4094,50876,79523
2025-05-29 15:09:25.629,89547,7168,4098,50874,79521
2025-05-29 15:09:25.630,89552,7181,4096,50871,79522
2025-05-29 15:09:25.633,89562,7193,4108,50891,79563
2025-05-29 15:09:25.635,89565,7194,4104,50883,79558
2025-05-29 15:09:25.637,89586,7200,4112,50900,79575
2025-05-29 15:09:25.639,89583,7203,4112,50873,79584
2025-05-29 15:09:25.640,89560,7205,4110,50890,79581
2025-05-29 15:09:25.641,89553,7192,4113,50869,79569
2025-05-29 15:09:25.642,89513,7169,4108,50882,79549
2025-05-29 15:09:25.643,89490,7145,4103,50872,79501
2025-05-29 15:09:25.644,89458,7121,4089,50870,79485
2025-05-29 15:09:25.645,89452,7083,4080,50851,79468
2025-05-29 15:09:25.647,89397,7052,4073,50836,79434
2025-05-29 15:09:25.648,89382,7028,4066,50847,79403
2025-05-29 15:09:25.648,89353,6986,4042,50829,79374
2025-05-29 15:09:25.649,89324,6965,4034,50821,79362
2025-05-29 15:09:25.650,89304,6942,4028,50815,79353
2025-05-29 15:09:25.650,89306,6921,4008,50811,79335
2025-05-29 15:09:25.651,89306,6921,4008,50811,79335
2025-05-29 15:09:25.652,89291,6893,4012,50807,79312
2025-05-29 15:09:25.652,89280,6889,4003,50804,79291
2025-05-29 15:09:25.653,89256,6876,4000,50801,79287
2025-05-29 15:09:25.654,89244,6863,3991,50819,79303
2025-05-29 15:09:25.654,89239,6856,3980,50813,79293
2025-05-29 15:09:25.655,89233,6857,3986,50815,79283
2025-05-29 15:09:25.657,89226,6829,3983,50809,79264
2025-05-29 15:09:25.658,89209,6830,3977,50798,79260
2025-05-29 15:09:25.658,89199,6815,3968,50798,79254
2025-05-29 15:09:25.659,89193,6813,3971,50797,79238
2025-05-29 15:09:25.660,89176,6790,3966,50788,79235
2025-05-29 15:09:25.675,89171,6794,3964,50793,79224
2025-05-29 15:09:25.677,89180,6774,3952,50789,79224
2025-05-29 15:09:25.679,89169,6778,3952,50796,79230
2025-05-29 15:09:25.680,89171,6771,3958,50794,79228
2025-05-29 15:09:25.682,89159,6756,3957,50787,79192
2025-05-29 15:09:25.684,89170,6773,3952,50778,79211
2025-05-29 15:09:25.686,89162,6761,3952,50778,79206
2025-05-29 15:09:25.688,89162,6754,3963,50779,79182
2025-05-29 15:09:25.690,89158,6753,3960,50791,79204
2025-05-29 15:09:25.691,89174,6755,3958,50784,79199
2025-05-29 15:09:25.693,89164,6759,3958,50782,79194
2025-05-29 15:09:25.695,89157,6753,3956,50775,79188
2025-05-29 15:09:25.696,89156,6747,3944,50781,79185
2025-05-29 15:09:25.705,89143,6752,3961,50763,79181
2025-05-29 15:09:25.713,89155,6763,3941,50763,79181
2025-05-29 15:09:25.744,89158,6758,3960,50767,79175
2025-05-29 15:09:25.745,89142,6768,3965,50764,79175
2025-05-29 15:09:25.746,89151,6776,3963,50759,79162
2025-05-29 15:09:25.753,89141,6764,3955,50764,79155
2025-05-29 15:09:25.766,89144,6761,3962,50764,79162
2025-05-29 15:09:25.772,89154,6764,3960,50765,79164
2025-05-29 15:09:25.785,89157,6780,3953,50768,79170
2025-05-29 15:09:25.792,89155,6764,3967,50775,79175
2025-05-29 15:09:25.808,89167,6782,3964,50762,79173
2025-05-29 15:09:25.812,89176,6766,3977,50777,79176
2025-05-29 15:09:25.825,89162,6772,3963,50760,79174
2025-05-29 15:09:25.833,89171,6771,3968,50772,79185
2025-05-29 15:09:25.845,89174,6783,3974,50765,79188
2025-05-29 15:09:25.856,89173,6784,3977,50775,79194
2025-05-29 15:09:25.873,89188,6777,3976,50761,79189
2025-05-29 15:09:25.876,89189,6793,3967,50786,79203
2025-05-29 15:09:25.885,89184,6800,3980,50769,79192
2025-05-29 15:09:25.896,89181,6794,3988,50782,79190
2025-05-29 15:09:25.905,89191,6807,3991,50785,79197
2025-05-29 15:09:25.916,89199,6801,3990,50780,79231
2025-05-29 15:09:25.940,89183,6822,4000,50789,79223
2025-05-29 15:09:25.941,89201,6809,3996,50788,79216
2025-05-29 15:09:25.944,89213,6819,4003,50774,79226
2025-05-29 15:09:25.957,89206,6829,3996,50796,79236
2025-05-29 15:09:25.965,89214,6823,4009,50789,79238
2025-05-29 15:09:25.976,89219,6832,3994,50799,79251
2025-05-29 15:09:25.985,89212,6829,4007,50804,79240
2025-05-29 15:09:26.002,89223,6835,4008,50788,79244
2025-05-29 15:09:26.005,89228,6848,4001,50788,79242
2025-05-29 15:09:26.016,89233,6845,4005,50798,79242
2025-05-29 15:09:26.025,89232,6845,3994,50800,79261
2025-05-29 15:09:26.037,89227,6851,4003,50796,79261
2025-05-29 15:09:26.044,89248,6861,3996,50800,79271
2025-05-29 15:09:26.067,89244,6871,4013,50800,79264
2025-05-29 15:09:26.069,89249,6865,4003,50809,79276
2025-05-29 15:09:26.076,89258,6862,4024,50806,79294
2025-05-29 15:09:26.085,89251,6884,4006,50807,79287
2025-05-29 15:09:26.096,89261,6886,4023,50806,79309
2025-05-29 15:09:26.105,89278,6887,4028,50812,79301
2025-05-29 15:09:26.117,89283,6898,4023,50826,79300
2025-05-29 15:09:26.133,89286,6906,4029,50820,79316
2025-05-29 15:09:26.136,89307,6907,4027,50829,79322
2025-05-29 15:09:26.144,89304,6909,4046,50836,79337
2025-05-29 15:09:26.157,89307,6918,4053,50834,79335
2025-05-29 15:09:26.164,89310,6925,4048,50839,79342
2025-05-29 15:09:26.176,89321,6933,4057,50837,79347
2025-05-29 15:09:26.197,89316,6941,4050,50840,79357
2025-05-29 15:09:26.198,89336,6941,4074,50843,79376
2025-05-29 15:09:26.204,89342,6951,4060,50853,79391
2025-05-29 15:09:26.216,89344,6957,4081,50847,79399
2025-05-29 15:09:26.225,89353,6960,4066,50841,79389
2025-05-29 15:09:26.237,89352,6969,4083,50854,79395
2025-05-29 15:09:26.245,89365,6974,4074,50856,79424
2025-05-29 15:09:26.261,89383,6983,4073,50867,79422
2025-05-29 15:09:26.265,89376,6979,4079,50871,79428
2025-05-29 15:09:26.276,89393,6999,4072,50871,79441
2025-05-29 15:09:26.285,89398,7004,4084,50872,79445
2025-05-29 15:09:26.296,89409,7006,4091,50883,79457
2025-05-29 15:09:26.304,89418,7013,4093,50881,79460
2025-05-29 15:09:26.325,89414,7028,4092,50876,79472
2025-05-29 15:09:26.329,89428,7030,4100,50879,79483
2025-05-29 15:09:26.336,89437,7039,4102,50892,79494
2025-05-29 15:09:26.346,89442,7045,4107,50888,79491
2025-05-29 15:09:26.357,89448,7049,4117,50897,79504
2025-05-29 15:09:26.368,89458,7059,4112,50898,79524
2025-05-29 15:09:26.391,89460,7066,4122,50913,79520
2025-05-29 15:09:26.392,89472,7069,4119,50906,79539
2025-05-29 15:09:26.396,89482,7075,4125,50904,79540
2025-05-29 15:09:26.408,89488,7077,4126,50904,79565
2025-05-29 15:09:26.417,89491,7096,4127,50921,79557
2025-05-29 15:09:26.429,89500,7098,4134,50916,79559
2025-05-29 15:09:26.437,89502,7105,4145,50920,79574
2025-05-29 15:09:26.454,89520,7104,4134,50926,79579
2025-05-29 15:09:26.457,89519,7120,4140,50929,79596
2025-05-29 15:09:26.469,89532,7131,4147,50935,79600
2025-05-29 15:09:26.476,89518,7134,4146,50933,79617
2025-05-29 15:09:26.489,89540,7132,4145,50931,79624
2025-05-29 15:09:26.496,89547,7148,4158,50938,79630
2025-05-29 15:09:26.519,89559,7154,4161,50942,79645
2025-05-29 15:09:26.520,89562,7158,4163,50951,79652
2025-05-29 15:09:26.529,89569,7173,4167,50953,79660
2025-05-29 15:09:26.537,89586,7177,4162,50973,79671
2025-05-29 15:09:26.549,89589,7176,4170,50966,79674
2025-05-29 15:09:26.557,89599,7186,4173,50964,79682
2025-05-29 15:09:26.568,89604,7198,4177,50961,79712
2025-05-29 15:09:26.583,89611,7201,4191,50971,79708
2025-05-29 15:09:26.588,89616,7211,4184,50983,79720
2025-05-29 15:09:26.597,89620,7214,4185,50976,79718
2025-05-29 15:09:26.608,89639,7230,4192,50992,79741
2025-05-29 15:09:26.617,89643,7230,4198,50982,79753
2025-05-29 15:09:26.628,89643,7238,4194,50993,79758
2025-05-29 15:09:26.648,89652,7244,4201,50992,79763
2025-05-29 15:09:26.649,89679,7252,4206,51000,79778
2025-05-29 15:09:26.657,89672,7257,4209,50996,79782
2025-05-29 15:09:26.669,89677,7258,4210,50999,79796
2025-05-29 15:09:26.676,89685,7276,4211,51002,79803
2025-05-29 15:09:26.689,89681,7280,4213,51005,79811
2025-05-29 15:09:26.697,89706,7287,4221,51024,79830
2025-05-29 15:09:26.713,89712,7294,4226,51019,79840
2025-05-29 15:09:26.716,89722,7306,4222,51033,79842
2025-05-29 15:09:26.728,89715,7309,4230,51038,79860
2025-05-29 15:09:26.737,89736,7316,4237,51043,79859
2025-05-29 15:09:26.748,89738,7322,4233,51037,79874
2025-05-29 15:09:26.756,89748,7333,4232,51056,79890
2025-05-29 15:09:26.776,89763,7334,4240,51051,79897
2025-05-29 15:09:26.781,89768,7343,4245,51052,79905
2025-05-29 15:09:26.788,89779,7349,4250,51053,79916
2025-05-29 15:09:26.801,89774,7353,4254,51066,79920
2025-05-29 15:09:26.808,89774,7360,4255,51069,79922
2025-05-29 15:09:26.820,89755,7354,4246,51079,79930
2025-05-29 15:09:26.843,89732,7338,4254,51066,79904
2025-05-29 15:09:26.845,89708,7312,4250,51049,79881
2025-05-29 15:09:26.848,89676,7286,4251,51032,79841
2025-05-29 15:09:26.860,89656,7252,4229,51032,79825
2025-05-29 15:09:26.871,89634,7224,4229,51009,79794
2025-05-29 15:09:26.881,89628,7198,4219,51014,79779
2025-05-29 15:09:26.888,89602,7169,4203,51004,79762
2025-05-29 15:09:26.909,89575,7141,4194,51005,79732
2025-05-29 15:09:26.910,89578,7121,4191,50992,79727
2025-05-29 15:09:26.920,89568,7096,4183,50986,79705
2025-05-29 15:09:26.929,89551,7079,4175,50994,79701
2025-05-29 15:09:26.940,89551,7062,4166,50990,79689
2025-05-29 15:09:26.949,89540,7049,4169,50990,79670
2025-05-29 15:09:26.975,89535,7038,4156,50984,79667
