0 SpO2 Coeff  0 0 0 0  FFD7FBDD  0AB61FE
Ver: 0 33 12 0
rd algo size: 1 33 
rd algo size: 1 33 
rd algo size: 1 33 
rd algo size: 1 33 
sens+algo 
1.2 Status: 0
1.5 Status: 0
1.6 Status: 0
1.7 Status: 0
1.8 Status: 0
map leds to slots 0
map HR to slots/PDs 0
map SpO2 to slots/PDs 0
1.14 status: 0
1.31 part id afe 0 25
1.32 who accel 0 1b
159811,21536,429017,440996,-164,-445,900,680,100,0,0,0,0,3,
159924,21556,429158,441155,-166,-443,899,680,100,0,0,0,0,3,
159984,21565,429209,441222,-166,-443,899,680,100,0,0,0,0,3,
160080,21585,429365,441406,-166,-443,899,680,100,0,0,0,0,3,
160198,21605,429536,441642,-166,-443,899,680,100,0,0,0,0,3,
160322,21635,429732,441889,-166,-443,899,680,100,0,0,0,0,3,
160450,21666,429921,442098,-166,-443,899,680,100,0,0,0,0,3,
160552,21696,430081,442273,-166,-443,899,680,100,0,0,0,0,3,
160627,21723,430139,442375,-166,-443,899,680,100,0,0,0,0,3,
160710,21748,430237,442481,-166,-443,899,680,100,0,0,0,0,3,
160793,21776,430343,442593,-166,-443,899,680,100,0,0,0,0,3,
160872,21802,430499,442748,-166,-444,900,680,100,0,0,0,0,3,
160888,21808,430321,442556,-166,-444,900,680,100,0,0,0,0,3,
160635,21715,429310,441347,-166,-444,900,680,100,0,0,0,0,3,
159755,21466,427721,439506,-166,-444,900,680,100,0,0,0,0,3,
159037,21345,427026,438699,-166,-444,900,680,100,0,0,0,0,3,
158942,21306,427240,438999,-161,-443,898,680,100,0,0,0,0,3,
159089,21300,427710,439540,-161,-443,898,680,100,0,0,0,0,3,
159355,21329,428142,440131,-161,-443,898,680,100,0,0,0,0,3,
159592,21364,428429,440508,-161,-443,898,680,100,0,0,0,0,3,
159705,21378,428478,440581,-161,-443,898,680,100,0,0,0,0,3,
159775,21388,428515,440662,-163,-442,899,680,100,0,0,0,0,3,
159889,21410,428683,440858,-163,-442,899,680,100,0,0,0,0,3,
160027,21440,428892,441128,-163,-442,899,680,100,0,0,0,0,3,
160186,21474,429131,441419,-163,-442,899,680,100,0,0,0,0,3,
160317,21506,429356,441657,-163,-442,899,680,100,0,0,0,0,3,
160416,21533,429445,441787,-165,-443,897,680,100,0,0,0,0,3,
160502,21564,429555,441938,-165,-443,897,680,100,0,0,0,0,3,
160574,21593,429695,442116,-165,-443,897,680,100,0,0,0,0,3,
160653,21617,429788,442214,-165,-443,897,680,100,0,0,0,0,3,
160742,21644,429908,442343,-165,-443,897,680,100,0,0,0,0,3,
160753,21652,429694,442102,-162,-444,896,680,100,0,0,0,0,3,
160455,21544,428631,440818,-162,-444,896,680,100,0,0,0,0,3,
159504,21294,427001,438912,-162,-444,896,680,100,0,0,0,0,3,
158771,21175,426339,438165,-162,-444,896,680,100,0,0,0,0,3,
158645,21124,426583,438494,-162,-444,896,680,100,0,0,0,0,3,
158721,21109,427015,438990,-163,-442,902,680,100,0,0,0,0,3,
158938,21127,427472,439571,-163,-442,902,680,100,0,0,0,0,3,
159131,21153,427752,439961,-163,-442,902,680,100,0,0,0,0,3,
159229,21161,427908,440159,-163,-442,902,680,100,0,0,0,0,3,
159265,21160,428065,440299,-163,-442,902,680,100,0,0,0,0,3,
159318,21170,428170,440473,-160,-445,901,680,100,0,0,0,0,3,
159439,21200,428433,440768,-160,-445,901,680,100,0,0,0,0,3,
159581,21234,428760,441123,-160,-445,901,680,100,0,0,0,0,3,
159704,21266,428968,441360,-160,-445,901,680,100,0,0,0,0,3,
159800,21290,429125,441561,-160,-445,901,680,100,0,0,0,0,3,
159877,21315,429245,441680,-166,-442,902,680,100,0,0,0,0,3,
159927,21337,429295,441766,-166,-442,902,680,100,0,0,0,0,3,
159989,21364,429379,441881,-166,-442,902,680,100,0,0,0,0,3,
160041,21387,429425,441961,-166,-442,902,680,100,0,0,0,0,3,
159962,21368,429025,441444,-166,-442,902,680,100,0,0,0,0,3,
159247,21161,427402,439524,-165,-443,901,680,100,0,0,0,0,3,
157849,20940,425616,437442,-165,-443,901,680,100,0,0,0,0,3,
156929,20803,425142,436998,-165,-443,901,680,100,0,0,0,0,3,
156387,20716,425336,437275,-165,-443,901,680,100,0,0,0,0,3,
156173,20667,425768,437802,-165,-443,901,680,100,0,0,0,0,3,
156172,20663,426243,438397,-161,-443,901,680,100,0,0,0,0,3,
156160,20653,426515,438704,-161,-443,901,680,100,0,0,0,0,3,
156045,20633,426550,438793,-161,-443,901,680,100,0,0,0,0,3,
155954,20620,426635,438918,-161,-443,901,680,100,0,0,0,0,3,
155948,20623,426834,439179,-161,-443,901,680,100,0,0,0,0,3,
156016,20650,427143,439555,-165,-442,898,700,100,0,0,0,0,3,
156078,20682,427395,439876,-165,-442,898,700,100,0,0,0,0,3,
156131,20714,427629,440153,-165,-442,898,700,100,0,0,0,0,3,
156194,20744,427858,440426,-165,-442,898,700,100,0,0,0,0,3,
156223,20767,428002,440577,-165,-442,898,700,100,0,0,0,0,3,
156240,20783,428082,440682,-162,-442,903,720,100,0,0,0,0,3,
156279,20806,428125,440775,-162,-442,903,720,100,0,0,0,0,3,
156255,20811,428077,440675,-162,-442,903,720,100,0,0,0,0,3,
155653,20646,426630,438930,-162,-442,903,720,100,0,0,0,0,3,
153746,20369,424006,435921,-162,-442,903,720,100,0,0,0,0,3,
