
 0x02 0x00 Status, Read Operating Mode: 0 0
Ver: 0 33 13 31
rd algo size: 0 20 
rd algo size: 0 52 
rd algo size: 0 1 
rd algo size: 0 16 
algo only 
1.2 Status: 0
1.5 Status: 0
1.6 Status: 0
1.7 Status: 0
1.8 Status: 0
map leds to slots 0
map HR to slots/PDs 0
map SpO2 to slots/PDs 0
1.14 status: 0
1.31 part id afe 0 25
1.32 who accel 0 1b
opmode,hr,hr_conf,ibi,ibi_conf,act,r,spo2_conf,spo2,spo2_compl,spo2_lo,spo2_mo,spo2_lopi,spo2_unrel,spo2_state,scd,ibioffset,inappro_ori,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,7834,100,0,0,0,0,0,0,0,0,0,1,3,19,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,7508,100,0,0,0,0,0,0,0,0,0,1,3,18,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,7838,100,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,7577,100,0,0,0,0,0,0,0,0,0,1,3,39,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,7587,100,0,0,0,0,0,0,0,0,0,1,3,20,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,800,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,7775,100,0,0,0,0,0,0,0,0,0,1,3,19,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,8008,100,0,0,0,0,0,0,0,0,0,1,3,20,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,8038,100,0,0,0,0,0,0,0,0,0,1,3,20,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,790,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,8078,100,0,0,0,0,0,0,0,0,0,1,3,20,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,7965,100,0,0,0,0,0,0,0,0,0,1,3,20,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,583,99,970,228,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,780,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,8005,100,0,583,99,970,0,0,0,0,0,1,3,20,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,228,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,8182,100,0,583,99,970,0,0,0,0,0,1,3,21,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,770,100,8143,100,0,583,99,970,0,0,0,0,0,1,3,20,0,
0,770,100,8143,100,0,583,99,970,0,0,0,0,0,1,3,20,0,
0,770,100,0,0,0,583,100,970,228,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,770,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,770,100,8142,100,0,583,100,970,0,0,0,0,0,1,3,20,0,
0,770,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,228,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,7898,100,0,583,99,970,0,0,0,0,0,1,3,20,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,228,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,7868,100,0,583,99,970,0,0,0,0,0,1,3,20,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,228,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,7739,100,0,583,99,970,0,0,0,0,0,1,3,19,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,7840,100,0,583,99,970,0,0,0,0,0,1,3,20,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,228,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,7869,100,0,583,99,970,0,0,0,0,0,1,3,20,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,99,970,0,0,0,0,0,1,3,0,0,
