 0x02 0x00 Status, Read Operating Mode: 0 0
Ver: 0 33 12 0
algo only 
1.3 Status: 0
1.7 Status: 0
1.8 Status: 0
1.9 Status: 0
1.7 Status: 0
map leds to slots 0
map HR to slots/PDs 0
map SpO2 to slots/PDs 0
1.14 status: 0
1.31 part id afe 0 25
1.32 who accel 0 1b
600,0,0,0,0,0,2,
600,0,0,0,0,0,2,
600,0,0,0,0,0,2,
600,0,0,0,0,0,2,
600,0,0,0,0,0,2,
600,0,0,0,0,0,2,
600,0,0,0,0,0,2,
600,0,0,0,0,0,2,
600,0,0,0,0,0,2,
600,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,2,
700,0,0,0,0,0,3,
700,0,0,0,0,0,3,
700,0,0,0,0,0,3,
700,0,0,0,0,0,3,
700,0,0,0,0,0,3,
700,0,0,0,0,0,3,
700,0,0,0,0,0,3,
700,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
690,0,0,0,0,0,3,
710,100,0,0,0,0,3,
710,100,0,0,0,0,3,
710,100,0,0,0,0,3,
710,100,0,0,0,0,3,
710,100,0,0,0,0,3,
710,100,0,0,0,0,3,
710,100,0,0,0,0,3,
710,100,0,0,0,0,3,
710,100,0,0,0,0,3,
710,100,0,0,0,0,3,
710,100,0,0,0,0,3,
710,100,0,0,0,0,3,
710,100,0,0,0,0,3,
710,100,0,0,0,0,3,
710,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
700,100,0,0,0,0,3,
710,100,0,0,0,0,3,
710,100,0,0,0,0,3,
710,100,0,0,0,0,3,
710,100,0,0,0,0,3,
710,100,0,0,0,0,3,
720,100,0,0,0,0,3,
720,100,0,0,0,0,3,
720,100,0,0,0,0,3,
720,100,0,0,0,0,3,
720,100,0,0,0,0,3,
730,100,0,0,0,0,3,
730,100,0,0,0,0,3,
730,100,0,0,0,0,3,
730,100,0,0,0,0,3,
730,100,0,0,0,0,3,
730,100,0,0,0,0,3,
730,100,0,0,0,0,3,
730,100,0,0,0,0,3,
730,100,0,0,0,0,3,
730,100,0,0,0,0,3,
740,100,0,0,0,0,3,
740,100,0,0,0,0,3,
740,100,0,0,0,0,3,
740,100,0,0,0,0,3,
740,100,0,0,0,0,3,
740,100,0,0,0,0,3,
740,100,0,0,0,0,3,
740,100,0,0,0,0,3,
740,100,0,0,0,0,3,
740,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
750,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
760,100,0,0,0,0,3,
770,100,0,0,0,0,3,
770,100,0,0,0,0,3,
770,100,0,0,0,0,3,
770,100,0,0,0,0,3,
770,100,0,0,0,0,3,
770,100,0,0,0,0,3,
770,100,0,0,0,0,3,
770,100,0,0,0,0,3,
770,100,0,0,0,0,3,
770,100,0,0,0,0,3,
770,100,0,0,0,0,3,
770,100,0,0,0,0,3,
770,100,0,0,0,0,3,
770,100,0,0,0,0,3,
770,100,0,0,0,0,3,
770,100,0,0,0,0,3,
770,100,0,0,0,0,3,
770,100,0,0,0,0,3,
770,100,0,0,0,0,3,
770,100,0,0,0,0,3,
780,100,0,0,0,0,3,
780,100,0,0,0,0,3,
780,100,0,0,0,0,3,
780,100,0,0,0,0,3,
780,100,0,0,0,0,3,
780,100,0,0,0,0,3,
780,100,0,0,0,0,3,
780,100,0,0,0,0,3,
780,100,0,0,0,0,3,
780,100,0,0,0,0,3,
780,100,0,0,0,0,3,
780,100,0,0,0,0,3,
780,100,0,0,0,0,3,
780,100,0,0,0,0,3,
780,100,0,0,0,0,3,
790,100,0,0,0,0,3,
790,100,0,0,0,0,3,
790,100,0,0,0,0,3,
790,100,0,0,0,0,3,
790,100,0,0,0,0,3,
790,100,0,0,0,0,3,
790,100,0,0,0,0,3,
790,100,0,0,0,0,3,
790,100,0,0,0,0,3,
790,100,0,0,0,0,3,
800,100,0,0,0,0,3,
800,100,0,0,0,0,3,
800,100,0,0,0,0,3,
800,100,0,0,0,0,3,
800,100,0,0,0,0,3,
800,100,0,0,0,0,3,
800,100,0,0,0,0,3,
800,100,0,0,0,0,3,
800,100,0,0,0,0,3,
800,100,0,0,0,0,3,
800,100,0,0,0,0,3,
800,100,0,0,0,0,3,
800,100,0,0,0,0,3,
800,100,0,0,0,0,3,
800,100,0,0,0,0,3,
790,100,0,0,0,0,3,
790,100,0,0,0,0,3,
790,100,0,0,0,0,3,
790,100,0,0,0,0,3,
790,100,0,0,0,0,3,
790,100,0,0,0,0,3,
790,100,0,0,0,0,3,
790,100,962,24,0,0,3,
790,100,962,24,0,0,3,
790,100,962,24,0,0,3,
790,100,962,24,0,0,3,
790,100,962,24,0,0,3,
790,100,962,24,0,0,3,
790,100,962,24,0,0,3,
790,100,962,24,0,0,3,
780,100,962,24,0,0,3,
780,100,962,24,0,0,3,
780,100,962,24,0,0,3,
780,100,962,24,0,0,3,
780,100,962,24,0,0,3,
780,100,962,24,0,0,3,
780,100,962,24,0,0,3,
780,100,962,24,0,0,3,
780,100,962,24,0,0,3,
780,100,962,24,0,0,3,
780,100,962,24,0,0,3,
780,100,962,24,0,0,3,
780,100,962,24,0,0,3,
780,100,962,24,0,0,3,
780,100,962,24,0,0,3,
780,100,962,24,0,0,3,
780,100,962,24,0,0,3,
780,100,960,27,0,0,3,
780,100,960,27,0,0,3,
780,100,960,27,0,0,3,
780,100,960,27,0,0,3,
780,100,960,27,0,0,3,
780,100,960,27,0,0,3,
780,100,960,27,0,0,3,
