0 SpO2 Coeff  0 0 0 0  FFD7FBDD  0AB61FE
Wr report period 25 0
Ver: 0 33 12 0
rd algo size: 1 33 
rd algo size: 1 33 
rd algo size: 1 33 
rd algo size: 1 33 
sens+algo 
1.2 Status: 0
1.5 Status: 0
1.6 Status: 0
1.7 Status: 0
1.8 Status: 0
map leds to slots 0
map HR to slots/PDs 0
map SpO2 to slots/PDs 0
1.14 status: 0
1.31 part id afe 0 25
1.32 who accel 0 1b
171151,17441,436772,445965,-254,-380,914,640,75,956,81,0,0,3,
171908,17527,437458,447919,-255,-381,908,640,100,955,82,0,0,3,
171225,17205,436765,447637,-255,-381,908,640,100,953,83,0,0,3,
171418,17251,436618,448484,-255,-381,908,640,100,952,84,0,0,3,
171742,17292,436019,448797,-255,-381,908,640,100,951,85,0,0,3,
168129,16496,430124,441080,-255,-381,908,640,100,950,87,0,0,3,
165181,16051,429142,439751,-256,-381,909,650,100,950,87,0,0,3,
157704,14076,430067,439913,-256,-381,909,650,100,949,87,0,0,3,
156304,14746,429968,440801,-256,-381,909,650,100,949,88,0,0,3,
151882,14112,428264,438859,-256,-381,909,660,100,948,88,0,0,3,
154674,14746,428423,440609,-256,-381,909,660,100,948,88,0,0,3,
157709,15253,429184,442042,-268,-387,897,660,100,948,87,0,0,3,
158152,15501,429723,442881,-268,-387,897,660,100,948,87,0,0,3,
159419,15850,430268,443343,-268,-387,897,660,100,948,86,0,0,3,
153248,15152,424615,434399,-268,-387,897,660,100,948,85,0,0,3,
152174,15112,424603,434062,-268,-387,897,660,100,949,84,0,0,3,
152774,15275,426097,436031,-263,-385,899,660,100,950,84,0,0,3,
154236,15551,426810,437167,-263,-385,899,660,100,951,84,0,0,3,
153982,15611,427348,437662,-263,-385,899,660,100,951,84,0,0,3,
155268,15797,428157,439607,-263,-385,899,660,100,952,85,0,0,3,
158710,16230,429935,442199,-263,-385,899,660,100,953,86,0,0,3,
152728,15652,423814,432583,-261,-381,902,670,100,953,87,0,0,3,
147004,15000,424143,431393,-261,-381,902,670,100,954,88,0,0,3,
147708,13320,425270,433791,-261,-381,902,670,100,954,89,0,0,3,
148333,13481,426028,433431,-261,-381,902,680,100,955,88,0,0,3,
145828,13016,425132,431268,-261,-381,902,680,100,955,89,0,0,3,
148421,13045,425850,433066,-255,-363,921,680,100,955,90,0,0,3,
151077,13240,425135,431393,-255,-363,921,680,100,956,91,0,0,3,
147667,13255,424430,428679,-255,-363,921,680,100,956,88,0,0,3,
148640,13764,425397,430541,-255,-363,921,680,100,957,86,0,0,3,
150519,14144,426212,432386,-255,-363,921,680,100,958,84,0,0,3,
155319,14654,428521,436453,-254,-353,924,680,100,959,83,0,0,3,
158939,15173,430456,439763,-254,-353,924,690,100,960,80,0,0,3,
