Timestamp,PPG1,PPG2,PPG3,PPG4,PPG5
2025-05-30 16:16:51.998,96944,14728,10005,96558,118557
2025-05-30 16:16:52.064,96952,14749,10026,96569,118545
2025-05-30 16:16:52.066,96978,14755,10030,96581,118567
2025-05-30 16:16:52.067,96975,14781,10035,96571,118577
2025-05-30 16:16:52.068,96990,14779,10045,96578,118582
2025-05-30 16:16:52.070,96990,14809,10054,96585,118597
2025-05-30 16:16:52.071,97008,14803,10057,96594,118612
2025-05-30 16:16:52.072,97026,14830,10075,96600,118614
2025-05-30 16:16:52.073,97036,14854,10075,96604,118630
2025-05-30 16:16:52.075,97046,14860,10087,96610,118651
2025-05-30 16:16:52.076,97045,14858,10094,96624,118660
2025-05-30 16:16:52.077,97052,14881,10102,96611,118659
2025-05-30 16:16:52.078,97075,14895,10111,96624,118678
2025-05-30 16:16:52.080,97073,14916,10123,96631,118688
2025-05-30 16:16:52.081,97083,14921,10124,96646,118691
2025-05-30 16:16:52.082,97108,14940,10134,96651,118713
2025-05-30 16:16:52.087,97122,14946,10140,96664,118705
2025-05-30 16:16:52.100,97116,14964,10156,96660,118732
2025-05-30 16:16:52.108,97134,14977,10160,96656,118731
2025-05-30 16:16:52.541,97153,14996,10181,96680,118742
2025-05-30 16:16:52.543,97159,15007,10187,96671,118769
2025-05-30 16:16:52.544,97175,15023,10199,96687,118776
2025-05-30 16:16:52.546,97193,15043,10200,96699,118806
2025-05-30 16:16:52.547,97199,15066,10219,96710,118826
2025-05-30 16:16:52.548,97216,15070,10222,96729,118834
2025-05-30 16:16:52.550,97213,15077,10235,96723,118846
2025-05-30 16:16:52.552,97223,15092,10242,96712,118838
2025-05-30 16:16:52.554,97217,15099,10249,96718,118832
2025-05-30 16:16:52.555,97201,15080,10234,96712,118798
2025-05-30 16:16:52.557,97171,15056,10224,96695,118776
2025-05-30 16:16:52.558,97135,15005,10182,96691,118757
2025-05-30 16:16:52.560,97113,14957,10155,96673,118732
2025-05-30 16:16:52.562,97069,14901,10111,96657,118686
2025-05-30 16:16:52.564,97031,14837,10065,96632,118658
2025-05-30 16:16:52.565,97003,14779,10011,96618,118627
2025-05-30 16:16:52.567,96978,14712,9972,96615,118581
2025-05-30 16:16:52.568,96944,14662,9920,96619,118579
2025-05-30 16:16:52.569,96935,14596,9879,96602,118556
2025-05-30 16:16:52.572,96910,14561,9833,96592,118532
2025-05-30 16:16:52.573,96884,14515,9807,96606,118507
2025-05-30 16:16:52.574,96884,14515,9807,96606,118507
2025-05-30 16:16:52.575,96889,14468,9773,96584,118491
2025-05-30 16:16:52.577,96866,14438,9750,96598,118487
2025-05-30 16:16:52.579,96857,14413,9721,96575,118461
2025-05-30 16:16:52.580,96851,14372,9724,96576,118455
2025-05-30 16:16:52.581,96841,14362,9708,96570,118430
2025-05-30 16:16:52.582,96822,14351,9691,96574,118428
2025-05-30 16:16:52.582,96826,14330,9683,96575,118414
2025-05-30 16:16:52.583,96798,14315,9700,96550,118396
2025-05-30 16:16:52.584,96800,14314,9691,96561,118382
2025-05-30 16:16:52.585,96801,14309,9685,96555,118370
2025-05-30 16:16:52.585,96801,14309,9685,96555,118370
2025-05-30 16:16:52.601,96801,14309,9685,96555,118370
2025-05-30 16:16:52.603,96788,14308,9686,96546,118374
2025-05-30 16:16:52.603,96804,14308,9699,96552,118368
2025-05-30 16:16:52.604,96800,14323,9707,96546,118377
2025-05-30 16:16:52.605,96800,14321,9712,96554,118371
2025-05-30 16:16:52.606,96799,14329,9728,96555,118366
2025-05-30 16:16:52.607,96800,14329,9738,96547,118381
2025-05-30 16:16:52.608,96790,14342,9747,96538,118379
2025-05-30 16:16:52.609,96795,14313,9746,96558,118376
2025-05-30 16:16:52.610,96803,14354,9753,96545,118361
2025-05-30 16:16:52.611,96795,14333,9747,96550,118376
2025-05-30 16:16:52.612,96783,14339,9749,96529,118377
2025-05-30 16:16:52.612,96785,14340,9750,96536,118376
2025-05-30 16:16:52.613,96780,14339,9746,96539,118385
2025-05-30 16:16:52.614,96785,14326,9749,96535,118353
2025-05-30 16:16:52.614,96760,14327,9740,96526,118376
2025-05-30 16:16:52.615,96778,14321,9748,96533,118358
2025-05-30 16:16:52.616,96775,14320,9750,96536,118375
2025-05-30 16:16:52.617,96771,14321,9744,96539,118363
2025-05-30 16:16:52.623,96773,14323,9743,96555,118378
2025-05-30 16:16:52.631,96774,14328,9748,96553,118375
2025-05-30 16:16:52.644,96775,14332,9753,96529,118365
2025-05-30 16:16:52.665,96769,14331,9755,96551,118370
2025-05-30 16:16:52.666,96780,14342,9758,96544,118378
2025-05-30 16:16:52.672,96780,14344,9769,96546,118379
2025-05-30 16:16:52.683,96771,14365,9773,96562,118385
2025-05-30 16:16:52.692,96787,14367,9783,96551,118382
2025-05-30 16:16:52.703,96793,14383,9786,96564,118396
2025-05-30 16:16:52.712,96802,14384,9789,96553,118391
2025-05-30 16:16:52.727,96798,14392,9803,96548,118396
2025-05-30 16:16:52.731,96804,14406,9816,96554,118417
2025-05-30 16:16:52.743,96807,14422,9813,96560,118409
2025-05-30 16:16:52.752,96821,14447,9830,96566,118421
2025-05-30 16:16:52.763,96816,14447,9839,96568,118435
2025-05-30 16:16:52.772,96833,14459,9845,96567,118429
2025-05-30 16:16:52.790,96838,14481,9856,96555,118454
2025-05-30 16:16:52.791,96845,14494,9869,96579,118435
2025-05-30 16:16:52.804,96850,14521,9874,96572,118456
2025-05-30 16:16:52.811,96857,14519,9891,96570,118452
2025-05-30 16:16:52.823,96863,14534,9899,96579,118472
2025-05-30 16:16:52.831,96876,14550,9909,96589,118488
2025-05-30 16:16:52.853,96878,14563,9918,96590,118495
2025-05-30 16:16:52.854,96894,14578,9922,96597,118493
2025-05-30 16:16:52.863,96898,14595,9933,96591,118501
2025-05-30 16:16:52.871,96898,14610,9942,96605,118517
2025-05-30 16:16:52.884,96903,14626,9958,96617,118529
2025-05-30 16:16:52.891,96912,14640,9965,96606,118541
2025-05-30 16:16:52.916,96934,14648,9965,96618,118516
2025-05-30 16:16:52.917,96929,14672,9976,96606,118529
2025-05-30 16:16:52.923,96937,14681,9994,96622,118567
2025-05-30 16:16:52.930,96944,14699,9999,96633,118564
2025-05-30 16:16:52.944,96971,14712,10007,96646,118567
2025-05-30 16:16:52.951,96964,14725,10012,96630,118588
2025-05-30 16:16:52.964,96977,14739,10023,96642,118593
2025-05-30 16:16:52.978,96980,14751,10031,96655,118597
2025-05-30 16:16:52.983,96996,14773,10033,96660,118624
2025-05-30 16:16:52.995,97000,14791,10044,96660,118634
2025-05-30 16:16:53.003,97016,14803,10057,96672,118642
2025-05-30 16:16:53.015,97023,14806,10066,96678,118654
2025-05-30 16:16:53.023,97034,14826,10069,96667,118661
2025-05-30 16:16:53.040,97038,14829,10075,96691,118661
2025-05-30 16:16:53.044,97047,14855,10087,96678,118675
2025-05-30 16:16:53.055,97061,14857,10090,96696,118681
2025-05-30 16:16:53.063,97082,14876,10105,96699,118699
2025-05-30 16:16:53.075,97076,14897,10112,96714,118700
2025-05-30 16:16:53.083,97104,14918,10116,96712,118728
2025-05-30 16:16:53.103,97101,14923,10126,96717,118721
2025-05-30 16:16:53.104,97113,14946,10138,96724,118731
2025-05-30 16:16:53.115,97123,14960,10127,96735,118753
2025-05-30 16:16:53.123,97137,14967,10155,96743,118769
2025-05-30 16:16:53.135,97153,14990,10154,96748,118777
2025-05-30 16:16:53.143,97157,15006,10181,96749,118795
2025-05-30 16:16:53.180,97172,15026,10179,96772,118812
2025-05-30 16:16:53.181,97190,15029,10207,96778,118817
2025-05-30 16:16:53.183,97190,15056,10195,96780,118833
2025-05-30 16:16:53.184,97206,15071,10212,96797,118848
2025-05-30 16:16:53.196,97207,15080,10217,96794,118860
2025-05-30 16:16:53.204,97231,15099,10227,96794,118896
2025-05-30 16:16:53.216,97222,15108,10232,96810,118888
2025-05-30 16:16:53.223,97224,15103,10240,96798,118868
2025-05-30 16:16:53.244,97185,15086,10236,96797,118855
2025-05-30 16:16:53.246,97174,15060,10218,96774,118841
2025-05-30 16:16:53.255,97130,15011,10188,96755,118790
2025-05-30 16:16:53.264,97094,14971,10158,96730,118759
2025-05-30 16:16:53.274,97061,14918,10101,96727,118720
2025-05-30 16:16:53.283,97045,14853,10058,96717,118700
2025-05-30 16:16:53.304,97015,14803,10003,96691,118669
2025-05-30 16:16:53.307,96988,14737,9962,96689,118647
2025-05-30 16:16:53.315,96963,14681,9909,96689,118614
2025-05-30 16:16:53.327,96943,14638,9865,96681,118588
2025-05-30 16:16:53.335,96920,14595,9833,96683,118574
2025-05-30 16:16:53.348,96903,14548,9799,96692,118532
2025-05-30 16:16:53.369,96893,14512,9771,96670,118541
2025-05-30 16:16:53.370,96879,14476,9747,96652,118499
2025-05-30 16:16:53.376,96850,14446,9730,96672,118502
2025-05-30 16:16:53.387,96855,14435,9729,96663,118506
2025-05-30 16:16:53.395,96842,14414,9700,96651,118474
2025-05-30 16:16:53.407,96840,14395,9694,96656,118457
2025-05-30 16:16:53.415,96824,14375,9681,96638,118447
2025-05-30 16:16:53.431,96821,14366,9677,96637,118450
2025-05-30 16:16:53.435,96789,14361,9682,96619,118419
2025-05-30 16:16:53.448,96794,14352,9674,96627,118426
2025-05-30 16:16:53.455,96798,14351,9685,96616,118419
2025-05-30 16:16:53.467,96795,14351,9682,96608,118392
2025-05-30 16:16:53.475,96782,14355,9681,96624,118426
2025-05-30 16:16:53.496,96796,14360,9701,96627,118414
2025-05-30 16:16:53.497,96815,14360,9707,96630,118410
2025-05-30 16:16:53.507,96803,14373,9711,96629,118412
2025-05-30 16:16:53.515,96794,14381,9727,96629,118418
2025-05-30 16:16:53.527,96796,14375,9726,96621,118400
2025-05-30 16:16:53.536,96802,14388,9734,96622,118405
2025-05-30 16:16:53.560,96801,14400,9743,96619,118421
2025-05-30 16:16:53.561,96791,14392,9743,96606,118431
2025-05-30 16:16:53.567,96788,14403,9746,96628,118410
2025-05-30 16:16:53.575,96789,14383,9749,96618,118410
2025-05-30 16:16:53.587,96773,14390,9751,96618,118397
2025-05-30 16:16:53.595,96782,14389,9751,96622,118393
2025-05-30 16:16:53.607,96773,14378,9748,96618,118407
2025-05-30 16:16:53.623,96772,14386,9752,96622,118401
2025-05-30 16:16:53.627,96766,14379,9746,96612,118402
2025-05-30 16:16:53.640,96776,14379,9748,96620,118397
2025-05-30 16:16:53.647,96763,14385,9744,96613,118406
2025-05-30 16:16:53.655,96778,14386,9737,96617,118405
2025-05-30 16:16:53.667,96776,14382,9730,96621,118397
2025-05-30 16:16:53.687,96770,14389,9744,96612,118407
2025-05-30 16:16:53.689,96780,14405,9748,96615,118418
2025-05-30 16:16:53.696,96780,14398,9757,96615,118427
2025-05-30 16:16:53.707,96784,14409,9765,96618,118425
2025-05-30 16:16:53.719,96792,14420,9766,96625,118433
2025-05-30 16:16:53.728,96798,14432,9774,96625,118425
2025-05-30 16:16:53.751,96799,14442,9779,96629,118438
2025-05-30 16:16:53.752,96794,14448,9783,96623,118434
2025-05-30 16:16:53.759,96804,14465,9798,96629,118427
2025-05-30 16:16:53.767,96789,14469,9802,96612,118435
2025-05-30 16:16:53.779,96808,14496,9818,96626,118441
2025-05-30 16:16:53.787,96811,14504,9821,96629,118446
2025-05-30 16:16:53.799,96818,14522,9834,96642,118451
2025-05-30 16:16:53.813,96829,14542,9836,96637,118460
2025-05-30 16:16:53.819,96824,14558,9855,96647,118490
2025-05-30 16:16:53.827,96828,14568,9857,96642,118469
2025-05-30 16:16:53.839,96846,14589,9875,96639,118479
2025-05-30 16:16:53.843,96846,14589,9875,96639,118479
2025-05-30 16:16:53.847,96856,14622,9892,96660,118503
2025-05-30 16:16:53.859,96864,14621,9897,96660,118535
2025-05-30 16:16:53.877,96874,14645,9909,96665,118526
2025-05-30 16:16:53.879,96885,14651,9910,96661,118536
2025-05-30 16:16:53.887,96868,14673,9932,96662,118548
2025-05-30 16:16:53.899,96898,14687,9933,96676,118584
2025-05-30 16:16:53.908,96907,14708,9949,96673,118573
2025-05-30 16:16:53.919,96909,14716,9970,96675,118558
2025-05-30 16:16:53.941,96922,14732,9960,96675,118566
2025-05-30 16:16:53.942,96931,14743,9966,96682,118573
2025-05-30 16:16:53.947,96949,14773,9991,96682,118597
2025-05-30 16:16:53.959,96944,14776,9990,96695,118598
2025-05-30 16:16:53.967,96956,14789,9996,96695,118611
2025-05-30 16:16:53.979,96953,14809,10002,96716,118627
2025-05-30 16:16:53.988,96967,14819,10017,96711,118624
2025-05-30 16:16:54.004,96976,14832,10015,96716,118651
2025-05-30 16:16:54.006,96985,14856,10033,96726,118645
2025-05-30 16:16:54.019,97004,14863,10033,96751,118653
2025-05-30 16:16:54.027,96982,14880,10041,96741,118678
2025-05-30 16:16:54.039,97005,14893,10053,96759,118683
2025-05-30 16:16:54.047,97026,14908,10046,96752,118718
2025-05-30 16:16:54.066,97025,14915,10063,96765,118717
2025-05-30 16:16:54.067,97034,14943,10072,96776,118719
2025-05-30 16:16:54.079,97044,14958,10093,96769,118732
2025-05-30 16:16:54.091,97062,14975,10090,96778,118737
2025-05-30 16:16:54.100,97076,14991,10104,96786,118753
2025-05-30 16:16:54.111,97091,15007,10106,96785,118753
2025-05-30 16:16:54.128,97104,15023,10123,96786,118772
2025-05-30 16:16:54.131,97111,15037,10133,96803,118789
2025-05-30 16:16:54.139,97110,15044,10136,96801,118815
2025-05-30 16:16:54.151,97119,15078,10139,96823,118815
2025-05-30 16:16:54.160,97136,15090,10151,96830,118838
2025-05-30 16:16:54.171,97157,15102,10165,96836,118844
2025-05-30 16:16:54.192,97163,15116,10172,96841,118850
2025-05-30 16:16:54.193,97169,15122,10178,96839,118866
2025-05-30 16:16:54.200,97185,15150,10202,96861,118884
2025-05-30 16:16:54.211,97195,15173,10192,96856,118895
2025-05-30 16:16:54.219,97199,15199,10208,96867,118903
2025-05-30 16:16:54.232,97222,15212,10218,96871,118907
2025-05-30 16:16:54.239,97239,15234,10216,96869,118935
2025-05-30 16:16:54.254,97248,15242,10243,96893,118932
2025-05-30 16:16:54.259,97245,15252,10240,96903,118947
2025-05-30 16:16:54.271,97220,15248,10248,96876,118936
2025-05-30 16:16:54.279,97198,15242,10242,96878,118930
2025-05-30 16:16:54.291,97172,15209,10217,96849,118901
2025-05-30 16:16:54.299,97153,15166,10190,96841,118866
2025-05-30 16:16:54.317,97094,15111,10146,96816,118819
2025-05-30 16:16:54.323,97073,15061,10093,96809,118781
2025-05-30 16:16:54.331,97042,15022,10052,96799,118769
2025-05-30 16:16:54.342,97019,14977,10005,96791,118748
2025-05-30 16:16:54.351,96992,14911,9954,96783,118727
2025-05-30 16:16:54.363,96972,14870,9900,96779,118690
2025-05-30 16:16:54.379,96940,14815,9872,96768,118663
2025-05-30 16:16:54.383,96930,14787,9839,96775,118657
2025-05-30 16:16:54.391,96920,14742,9804,96756,118625
2025-05-30 16:16:54.403,96891,14712,9786,96764,118620
2025-05-30 16:16:54.411,96908,14680,9754,96768,118603
2025-05-30 16:16:54.423,96885,14662,9738,96765,118599
2025-05-30 16:16:54.444,96865,14646,9735,96754,118579
2025-05-30 16:16:54.445,96872,14633,9715,96743,118582
2025-05-30 16:16:54.451,96857,14613,9714,96750,118544
2025-05-30 16:16:54.463,96835,14615,9699,96723,118532
2025-05-30 16:16:54.471,96836,14594,9704,96722,118517
2025-05-30 16:16:54.484,96828,14598,9699,96716,118521
2025-05-30 16:16:54.491,96827,14579,9694,96720,118511
2025-05-30 16:16:54.508,96819,14581,9695,96722,118533
2025-05-30 16:16:54.510,96828,14585,9700,96713,118502
2025-05-30 16:16:54.523,96822,14593,9709,96716,118501
2025-05-30 16:16:54.531,96810,14597,9715,96715,118510
2025-05-30 16:16:54.543,96825,14596,9723,96704,118521
2025-05-30 16:16:54.551,96812,14611,9730,96716,118504
2025-05-30 16:16:54.570,96824,14625,9747,96719,118519
2025-05-30 16:16:54.572,96808,14625,9746,96724,118514
2025-05-30 16:16:54.583,96832,14637,9755,96704,118531
2025-05-30 16:16:54.591,96821,14629,9772,96725,118532
2025-05-30 16:16:54.603,96810,14642,9775,96716,118526
2025-05-30 16:16:54.611,96811,14633,9773,96730,118538
2025-05-30 16:16:54.635,96803,14645,9764,96730,118527
2025-05-30 16:16:54.636,96810,14641,9775,96725,118533
2025-05-30 16:16:54.644,96802,14640,9763,96730,118530
2025-05-30 16:16:54.651,96792,14645,9771,96719,118514
2025-05-30 16:16:54.662,96793,14645,9767,96705,118537
2025-05-30 16:16:54.671,96796,14639,9765,96721,118500
2025-05-30 16:16:54.683,96794,14632,9772,96720,118520
2025-05-30 16:16:54.698,96788,14645,9764,96712,118526
2025-05-30 16:16:54.703,96787,14650,9773,96713,118533
2025-05-30 16:16:54.711,96779,14656,9772,96727,118518
2025-05-30 16:16:54.723,96793,14658,9777,96707,118529
2025-05-30 16:16:54.735,96784,14665,9773,96731,118526
2025-05-30 16:16:54.743,96805,14676,9782,96733,118525
2025-05-30 16:16:54.760,96804,14692,9791,96724,118528
2025-05-30 16:16:54.763,96803,14698,9798,96717,118526
2025-05-30 16:16:54.776,96818,14716,9806,96734,118553
2025-05-30 16:16:54.783,96831,14725,9802,96713,118534
2025-05-30 16:16:54.796,96818,14737,9832,96734,118540
2025-05-30 16:16:54.804,96821,14751,9838,96728,118552
2025-05-30 16:16:54.824,96818,14759,9841,96735,118563
2025-05-30 16:16:54.825,96822,14775,9848,96733,118569
2025-05-30 16:16:54.835,96834,14793,9856,96727,118563
2025-05-30 16:16:54.843,96841,14806,9861,96714,118581
2025-05-30 16:16:54.856,96844,14826,9881,96732,118578
2025-05-30 16:16:54.863,96872,14837,9893,96744,118585
2025-05-30 16:16:54.887,96856,14851,9898,96743,118585
2025-05-30 16:16:54.888,96870,14878,9916,96737,118601
2025-05-30 16:16:54.895,96863,14890,9914,96740,118609
2025-05-30 16:16:54.903,96882,14905,9931,96736,118599
2025-05-30 16:16:54.915,96874,14911,9936,96743,118613
2025-05-30 16:16:54.922,96887,14927,9949,96721,118632
2025-05-30 16:16:54.935,96897,14946,9966,96754,118633
2025-05-30 16:16:54.949,96912,14964,9977,96761,118651
2025-05-30 16:16:54.955,96916,14979,9976,96779,118661
2025-05-30 16:16:54.965,96925,15002,9984,96749,118678
2025-05-30 16:16:54.974,96924,15006,9993,96766,118670
2025-05-30 16:16:54.983,96925,15029,10005,96765,118676
2025-05-30 16:16:54.995,96937,15053,10008,96775,118685
2025-05-30 16:16:55.012,96948,15058,10025,96777,118691
2025-05-30 16:16:55.015,96950,15076,10028,96790,118702
2025-05-30 16:16:55.023,96970,15084,10045,96781,118710
2025-05-30 16:16:55.035,96985,15111,10050,96792,118721
2025-05-30 16:16:55.043,96992,15119,10063,96795,118723
2025-05-30 16:16:55.055,96988,15144,10065,96815,118736
2025-05-30 16:16:55.075,96994,15158,10074,96802,118742
2025-05-30 16:16:55.077,97003,15174,10077,96810,118754
2025-05-30 16:16:55.083,97029,15181,10100,96820,118775
2025-05-30 16:16:55.095,97036,15205,10096,96828,118800
2025-05-30 16:16:55.103,97049,15206,10114,96845,118814
2025-05-30 16:16:55.115,97046,15237,10116,96828,118807
2025-05-30 16:16:55.138,97059,15244,10123,96824,118789
2025-05-30 16:16:55.139,97064,15272,10127,96842,118799
2025-05-30 16:16:55.148,97080,15278,10134,96844,118831
2025-05-30 16:16:55.154,97084,15310,10164,96861,118851
2025-05-30 16:16:55.167,97119,15316,10164,96870,118888
2025-05-30 16:16:55.175,97114,15337,10180,96872,118884
2025-05-30 16:16:55.187,97131,15340,10182,96880,118883
2025-05-30 16:16:55.201,97128,15366,10172,96868,118884
2025-05-30 16:16:55.207,97156,15379,10188,96896,118907
2025-05-30 16:16:55.215,97167,15407,10207,96912,118937
2025-05-30 16:16:55.227,97187,15413,10212,96919,118975
2025-05-30 16:16:55.234,97175,15435,10224,96910,118976
2025-05-30 16:16:55.247,97177,15453,10229,96911,118954
2025-05-30 16:16:55.263,97177,15453,10229,96911,118954
2025-05-30 16:16:55.264,97216,15492,10257,96922,118946
2025-05-30 16:16:55.267,97237,15513,10266,96956,119007
2025-05-30 16:16:55.276,97264,15514,10273,96976,119037
2025-05-30 16:16:55.287,97268,15522,10287,96974,119048
2025-05-30 16:16:55.295,97251,15541,10286,96967,119021
2025-05-30 16:16:55.307,97233,15536,10309,96930,119014
2025-05-30 16:16:55.326,97211,15519,10285,96944,118977
2025-05-30 16:16:55.328,97183,15504,10257,96920,118952
